"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Emb.1",8.4026450960704e-37,-1.53913137970216,0.112,0.48,1.4078631858466e-32,"Granulocytes 2","Emb"
"Card19.1",1.56904459498815e-36,1.09793167206983,0.88,0.667,2.62893421890265e-32,"Granulocytes 2","Card19"
"Acod1.1",6.72151697902749e-36,1.56626731940053,0.694,0.326,1.12619016983606e-31,"Granulocytes 2","Acod1"
"Zeb2.1",7.10238102500468e-36,1.46567496056596,0.653,0.294,1.19000394073953e-31,"Granulocytes 2","Zeb2"
"Aldoa.1",1.59671618921703e-35,0.81469001756652,0.959,0.885,2.67529797503313e-31,"Granulocytes 2","Aldoa"
"Gde1.1",1.70676815601886e-35,1.39149414343239,0.464,0.121,2.8596900454096e-31,"Granulocytes 2","Gde1"
"Ccpg1.1",2.09098496744447e-35,-1.367695934031,0.061,0.388,3.5034453129532e-31,"Granulocytes 2","Ccpg1"
"Samhd1.1",2.37048156718902e-35,-1.39292396166203,0.194,0.576,3.9717418658252e-31,"Granulocytes 2","Samhd1"
"Alox5ap.1",3.21367952779915e-35,-1.01546006368381,0.737,0.897,5.38452004882747e-31,"Granulocytes 2","Alox5ap"
"Cpne2.1",3.28688196674866e-35,1.35365661894399,0.477,0.128,5.50717073528738e-31,"Granulocytes 2","Cpne2"
"Zyx.1",4.10781064255429e-35,-1.36467927483422,0.099,0.452,6.88263673159972e-31,"Granulocytes 2","Zyx"
"Ssh2.1",8.22094215528865e-35,-1.3875415526983,0.077,0.415,1.37741885811861e-30,"Granulocytes 2","Ssh2"
"Fam49b.1",1.41093602074631e-34,-1.22076732286678,0.263,0.638,2.36402330276045e-30,"Granulocytes 2","Fam49b"
"Sqstm1.1",2.06475838311275e-34,1.40355260775047,0.633,0.271,3.45950267090542e-30,"Granulocytes 2","Sqstm1"
"Ifitm2.1",8.71413821731001e-34,-1.32205313016007,0.732,0.906,1.46005385831029e-29,"Granulocytes 2","Ifitm2"
"Sell.1",3.1318919622273e-33,-1.59561662773593,0.112,0.449,5.24748498271185e-29,"Granulocytes 2","Sell"
"Il1a.1",1.0881119479232e-32,1.50183107533565,0.342,0.048,1.82313156874532e-28,"Granulocytes 2","Il1a"
"Slc31a2.1",1.80853465265112e-32,1.22407011441042,0.582,0.22,3.03019981051695e-28,"Granulocytes 2","Slc31a2"
"Tnf.1",2.47356057019536e-32,1.73563071569418,0.51,0.168,4.14445073536233e-28,"Granulocytes 2","Tnf"
"Rilpl2.1",1.22430711184148e-31,1.31414344689516,0.531,0.179,2.0513265658904e-27,"Granulocytes 2","Rilpl2"
"Cotl1.1",1.84927484208921e-31,-1.13219388429339,0.324,0.663,3.09845999792047e-27,"Granulocytes 2","Cotl1"
"Cd9.1",2.57673883722073e-31,0.867854060296833,0.934,0.725,4.31732592176334e-27,"Granulocytes 2","Cd9"
"Tspan13.1",3.06980192573331e-31,-1.27970869237736,0.026,0.293,5.14345312656616e-27,"Granulocytes 2","Tspan13"
"Sirpb1b.1",4.19936472325103e-31,-1.22869897765204,0.066,0.376,7.03603559380711e-27,"Granulocytes 2","Sirpb1b"
"Picalm.1",5.51661325144113e-31,-1.2693966184597,0.25,0.594,9.24308550278962e-27,"Granulocytes 2","Picalm"
"Bnip3.1",6.11561690986721e-31,1.44551056652055,0.63,0.324,1.02467161324825e-26,"Granulocytes 2","Bnip3"
"Gmfg.1",6.37722866709063e-31,-1.06745308124937,0.482,0.761,1.06850466317103e-26,"Granulocytes 2","Gmfg"
"Hcar2.1",1.31968032737225e-30,1.40070504818257,0.615,0.254,2.21112438851221e-26,"Granulocytes 2","Hcar2"
"Sirpb1c.1",4.33592956871908e-30,-1.17410355151843,0.054,0.344,7.26484999238882e-26,"Granulocytes 2","Sirpb1c"
"Tspo.1",4.76426390402009e-30,-1.16527216607162,0.597,0.837,7.98252417118567e-26,"Granulocytes 2","Tspo"
"Slfn1.1",5.46000902139549e-30,-1.40200984601631,0.327,0.652,9.14824511534815e-26,"Granulocytes 2","Slfn1"
"Ltb4r1.1",5.74503164813451e-30,-1.4338727255299,0.074,0.379,9.62580052644938e-26,"Granulocytes 2","Ltb4r1"
"AB124611.1",8.39190701748241e-30,-1.22567666272342,0.122,0.436,1.40606402077918e-25,"Granulocytes 2","AB124611"
"Cd68.1",9.39362666723191e-30,1.07551794092177,0.73,0.438,1.57390214809471e-25,"Granulocytes 2","Cd68"
"Ltb.1",1.01542307893837e-29,-1.26212569769593,0.133,0.475,1.70134136876124e-25,"Granulocytes 2","Ltb"
"Ifrd1.1",1.33351477495551e-29,1.46644623180232,0.523,0.195,2.23430400543795e-25,"Granulocytes 2","Ifrd1"
"Fos.1",2.19259929067787e-29,-1.74933101925772,0.161,0.479,3.67370011153077e-25,"Granulocytes 2","Fos"
"Rps9.1",2.29017489566454e-29,-0.748145379413191,0.906,0.965,3.83718803768594e-25,"Granulocytes 2","Rps9"
"Cytip.1",3.91824454600226e-29,-1.22226518902308,0.051,0.339,6.56501873682678e-25,"Granulocytes 2","Cytip"
"Lrrfip2.1",1.09272804661283e-28,1.07177208296627,0.51,0.183,1.8308658420998e-24,"Granulocytes 2","Lrrfip2"
"Ypel3.1",1.2631689464089e-28,-1.0351279790761,0.403,0.732,2.1164395697081e-24,"Granulocytes 2","Ypel3"
"Ccl4.1",1.34596996665608e-28,2.00107297891631,0.599,0.255,2.25517267913226e-24,"Granulocytes 2","Ccl4"
"Gm26740.1",1.6640757016472e-28,-1.02193191814722,0.036,0.305,2.78815883810989e-24,"Granulocytes 2","Gm26740"
"Btg2.1",1.85816485831496e-28,-1.34944310393823,0.329,0.654,3.11335522010672e-24,"Granulocytes 2","Btg2"
"Atp6v0c.1",3.48768996306555e-28,0.703873947726056,0.977,0.869,5.84362453311633e-24,"Granulocytes 2","Atp6v0c"
"Il1r2.1",3.99979354049315e-28,-1.28824802655072,0.115,0.44,6.70165407709627e-24,"Granulocytes 2","Il1r2"
"Arpc1b.1",4.39757717311403e-28,-0.872987750146462,0.679,0.887,7.36814055355256e-24,"Granulocytes 2","Arpc1b"
"Ehd1.1",4.55472991654221e-28,1.11288849628844,0.712,0.385,7.63144997516648e-24,"Granulocytes 2","Ehd1"
"Fam162a.1",9.30212187538933e-28,1.50345725684042,0.536,0.252,1.55857052022148e-23,"Granulocytes 2","Fam162a"
"Nfkbib.1",1.66091753665133e-27,1.2223026387081,0.449,0.158,2.78286733265931e-23,"Granulocytes 2","Nfkbib"
"Ctsb.1",1.69515296921184e-27,0.791434348959177,0.944,0.782,2.84022879991444e-23,"Granulocytes 2","Ctsb"
"Gapdh.1",2.30499830939492e-27,0.974977421674968,0.941,0.876,3.86202466739118e-23,"Granulocytes 2","Gapdh"
"Vamp8.1",3.53278089203571e-27,-0.893762632802485,0.513,0.805,5.91917438460583e-23,"Granulocytes 2","Vamp8"
"Higd1a.1",1.45179675517495e-26,1.27098385621746,0.577,0.337,2.43248546329563e-22,"Granulocytes 2","Higd1a"
"Serf1.1",1.82934411725323e-26,1.80851792424378,0.367,0.094,3.06506606845778e-22,"Granulocytes 2","Serf1"
"Hmgb2.1",2.02893751070254e-26,-1.1361662294007,0.487,0.754,3.3994847991821e-22,"Granulocytes 2","Hmgb2"
"Cd14.1",2.76172156067219e-26,1.29547270050166,0.745,0.475,4.62726447490625e-22,"Granulocytes 2","Cd14"
"Bri3.1",3.49695896712464e-26,0.807858180016827,0.849,0.741,5.85915474941734e-22,"Granulocytes 2","Bri3"
"Bcl2l11.1",7.26835439003504e-26,1.10822864649925,0.602,0.282,1.21781277805037e-21,"Granulocytes 2","Bcl2l11"
"Hist1h2bc.1",9.94660778781744e-26,-1.33487412024292,0.37,0.658,1.66655413484881e-21,"Granulocytes 2","Hist1h2bc"
"Tnfrsf1b.1",9.97880415744386e-26,1.03788231401366,0.686,0.376,1.67194863657972e-21,"Granulocytes 2","Tnfrsf1b"
"Ninj1.1",1.60201689089044e-25,0.851090965041656,0.834,0.553,2.68417930068694e-21,"Granulocytes 2","Ninj1"
"Sorl1.1",3.94009986938654e-25,-1.09459749202798,0.337,0.645,6.60163733115716e-21,"Granulocytes 2","Sorl1"
"Lcp1.1",7.79366503097611e-25,-0.898332552729965,0.597,0.83,1.30582857594005e-20,"Granulocytes 2","Lcp1"
"Cd37.1",1.44975836910478e-24,-1.08837713078378,0.217,0.516,2.42907014743506e-20,"Granulocytes 2","Cd37"
"Abcc1.1",1.53979095652182e-24,0.838205360852125,0.293,0.05,2.57991974765231e-20,"Granulocytes 2","Abcc1"
"Pgk1.1",1.66656886593183e-24,0.941020700578755,0.768,0.472,2.79233613486878e-20,"Granulocytes 2","Pgk1"
"Gcnt1.1",1.76662964089857e-24,-1.12738311875081,0.066,0.332,2.95998796332555e-20,"Granulocytes 2","Gcnt1"
"Clec4d.1",1.96996173438303e-24,0.926746025431795,0.893,0.729,3.30067088595877e-20,"Granulocytes 2","Clec4d"
"Cdkn1a.1",1.99833124870684e-24,1.31257072411872,0.566,0.28,3.34820400720832e-20,"Granulocytes 2","Cdkn1a"
"Neurl3.1",2.09663441944768e-24,-1.02627928659712,0.209,0.535,3.51291096978459e-20,"Granulocytes 2","Neurl3"
"Myadm.1",2.57867381324443e-24,-1.14159915985994,0.056,0.307,4.32056797409105e-20,"Granulocytes 2","Myadm"
"Tnfaip3.1",6.51430798026374e-24,1.23832689073851,0.431,0.144,1.09147230209319e-19,"Granulocytes 2","Tnfaip3"
"Itm2b.1",1.44977517014937e-23,-0.663258376549139,0.75,0.922,2.42909829758526e-19,"Granulocytes 2","Itm2b"
"Trim30b.1",1.50625974900284e-23,-1.06693096624757,0.153,0.457,2.52373820945425e-19,"Granulocytes 2","Trim30b"
"Laptm5.1",2.5119075880882e-23,-0.938069196941213,0.485,0.752,4.20870116384178e-19,"Granulocytes 2","Laptm5"
"Dok3.1",2.74752349853321e-23,-0.844493170538717,0.059,0.314,4.60347562179239e-19,"Granulocytes 2","Dok3"
"Zfp36.1",2.78821970608316e-23,-1.01107672406256,0.413,0.691,4.67166211754233e-19,"Granulocytes 2","Zfp36"
"Mrpl33.1",4.95932332641309e-23,-1.06837764788631,0.388,0.672,8.30934623340513e-19,"Granulocytes 2","Mrpl33"
"Kmt5a.1",9.56710235552874e-23,1.02159186376993,0.469,0.206,1.60296799966884e-18,"Granulocytes 2","Kmt5a"
"Tmem14c.1",1.26270712859454e-22,-1.00001416582018,0.278,0.571,2.11566579396016e-18,"Granulocytes 2","Tmem14c"
"Basp1.1",1.28076499823235e-22,0.908587521995909,0.819,0.585,2.14592175453831e-18,"Granulocytes 2","Basp1"
"Man2b1.1",1.55200209310434e-22,-1.02097770333381,0.11,0.385,2.60037950699632e-18,"Granulocytes 2","Man2b1"
"Gcnt2.1",1.6171242152903e-22,-1.12949850854569,0.158,0.452,2.7094916227189e-18,"Granulocytes 2","Gcnt2"
"Il4ra.1",2.13878069660165e-22,-1.10324990302415,0.112,0.385,3.58352705715607e-18,"Granulocytes 2","Il4ra"
"D1Ertd622e.1",2.32901784122689e-22,-1.0322507251256,0.061,0.301,3.90226939297566e-18,"Granulocytes 2","D1Ertd622e"
"Trim30a.1",2.44064880743258e-22,-1.24346143694315,0.191,0.461,4.08930707685328e-18,"Granulocytes 2","Trim30a"
"Steap4.1",3.0456169677641e-22,-1.33795844159342,0.051,0.285,5.10293122948875e-18,"Granulocytes 2","Steap4"
"Ptpn18.1",3.36922779809061e-22,-1.00836389710327,0.082,0.342,5.64514117570081e-18,"Granulocytes 2","Ptpn18"
"Rbpj.1",4.00017308082791e-22,1.00413762113287,0.597,0.309,6.70228999692716e-18,"Granulocytes 2","Rbpj"
"Traf1.1",4.56382041132067e-22,1.11918627488444,0.378,0.11,7.64668109916777e-18,"Granulocytes 2","Traf1"
"Pgam1.1",6.75355696669269e-22,0.801776323277501,0.819,0.663,1.13155846976936e-17,"Granulocytes 2","Pgam1"
"Plin2.1",1.29518471041948e-21,0.95336759445124,0.781,0.496,2.17008198230784e-17,"Granulocytes 2","Plin2"
"Pirb.1",1.29741477946449e-21,-0.98286732961652,0.245,0.544,2.17381846299274e-17,"Granulocytes 2","Pirb"
"Ifngr1.1",1.32855051165483e-21,-1.06756808335198,0.212,0.472,2.22598638227767e-17,"Granulocytes 2","Ifngr1"
"Ccr1.1",1.4532919719204e-21,-0.969299850861246,0.383,0.683,2.43499069895262e-17,"Granulocytes 2","Ccr1"
"Myh9.1",1.45480892477427e-21,-0.921095752114998,0.265,0.559,2.43753235345929e-17,"Granulocytes 2","Myh9"
"Zfp36l2.1",1.57435400620428e-21,-1.03110228302687,0.25,0.555,2.63783013739527e-17,"Granulocytes 2","Zfp36l2"
"Gngt2.1",3.18174937638762e-21,-0.685285140877577,0.232,0.541,5.33102108013745e-17,"Granulocytes 2","Gngt2"
"Sema4a.1",3.43510753072074e-21,-1.03774989029445,0.092,0.349,5.75552266772259e-17,"Granulocytes 2","Sema4a"
"Ogfrl1.1",4.68158753432224e-21,-0.959421406856065,0.125,0.401,7.84399991375691e-17,"Granulocytes 2","Ogfrl1"
"Ier2.1",4.87055431836816e-21,-0.946802581201533,0.168,0.461,8.16061376042585e-17,"Granulocytes 2","Ier2"
"Cyth4.1",6.85158152123395e-21,-1.07148708172515,0.143,0.411,1.14798248388275e-16,"Granulocytes 2","Cyth4"
"Blvrb.1",7.46395713192477e-21,1.33601098583896,0.482,0.22,1.250586017454e-16,"Granulocytes 2","Blvrb"
"Creg1.1",7.52164128957094e-21,1.193500548741,0.694,0.559,1.26025099806761e-16,"Granulocytes 2","Creg1"
"Ccnd3.1",8.12855082172521e-21,-0.96636050807609,0.056,0.284,1.36193869018006e-16,"Granulocytes 2","Ccnd3"
"Tmem154.1",8.16271380258595e-21,-0.839026703501525,0.031,0.239,1.36766269762328e-16,"Granulocytes 2","Tmem154"
"Cd300ld.1",1.07584074419105e-20,-1.059648851209,0.191,0.456,1.8025711668921e-16,"Granulocytes 2","Cd300ld"
"Gpsm3.1",1.09070827784823e-20,-0.911809653246479,0.283,0.574,1.8274817195347e-16,"Granulocytes 2","Gpsm3"
"Ifitm6.1",1.1039594599749e-20,-1.78573905892936,0.048,0.259,1.84968407518794e-16,"Granulocytes 2","Ifitm6"
"1600014C10Rik.1",1.1708748937037e-20,-1.03210968940835,0.066,0.298,1.96180088440056e-16,"Granulocytes 2","1600014C10Rik"
"Mapkapk2.1",1.34955629683272e-20,0.973531381589876,0.579,0.298,2.26118157534322e-16,"Granulocytes 2","Mapkapk2"
"Txnrd1.1",1.40222270621101e-20,1.17803089527169,0.485,0.232,2.34942414425654e-16,"Granulocytes 2","Txnrd1"
"Hdc.1",1.53632541456529e-20,-0.864930869224495,0.199,0.495,2.57411323210415e-16,"Granulocytes 2","Hdc"
"Gm2a.1",2.59844087868148e-20,-1.12620348359313,0.168,0.44,4.35368769223081e-16,"Granulocytes 2","Gm2a"
"Slc3a2.1",3.68344560747213e-20,0.847717936919878,0.548,0.268,6.17161311531956e-16,"Granulocytes 2","Slc3a2"
"S100a9.1",3.72475341001857e-20,-1.23428432180475,0.658,0.819,6.24082433848612e-16,"Granulocytes 2","S100a9"
"Lbr.1",5.18546730080248e-20,-0.945311657934297,0.051,0.27,8.68825046249456e-16,"Granulocytes 2","Lbr"
"Marcksl1.1",5.32207599259719e-20,1.23544536835932,0.538,0.291,8.91713832559659e-16,"Granulocytes 2","Marcksl1"
"Rac2.1",5.43897907588273e-20,-0.682906081411415,0.735,0.881,9.11300944164152e-16,"Granulocytes 2","Rac2"
"Il17ra.1",7.21088108153766e-20,-0.988574720442918,0.138,0.395,1.20818312521164e-15,"Granulocytes 2","Il17ra"
"Pstpip1.1",7.4123058969021e-20,-0.921944745985181,0.102,0.356,1.24193185302595e-15,"Granulocytes 2","Pstpip1"
"Trim30d.1",8.43872839273919e-20,-1.0675308482923,0.082,0.316,1.41390894220345e-15,"Granulocytes 2","Trim30d"
"Tnfaip8l2.1",8.63796402518224e-20,-0.865582776886975,0.061,0.291,1.44729087241928e-15,"Granulocytes 2","Tnfaip8l2"
"Pfkfb4.1",9.74318938514392e-20,-0.834047023441225,0.031,0.23,1.63247138148086e-15,"Granulocytes 2","Pfkfb4"
"Sec61b.1",1.19228552869302e-19,-0.815630184252525,0.406,0.674,1.99767440332515e-15,"Granulocytes 2","Sec61b"
"Sub1.1",1.39780484145422e-19,-0.908587986988988,0.36,0.617,2.34202201185654e-15,"Granulocytes 2","Sub1"
"Capg.1",1.62059634563581e-19,0.723379977555225,0.689,0.39,2.7153091771128e-15,"Granulocytes 2","Capg"
"Siglecf.1",1.762331732812e-19,-0.845856991168153,0.008,0.168,2.95278681832651e-15,"Granulocytes 2","Siglecf"
"Plgrkt.1",2.72171433118531e-19,0.858855688611683,0.574,0.296,4.56023236190099e-15,"Granulocytes 2","Plgrkt"
"Pi16.1",2.95558288936946e-19,-0.710727839794712,0.008,0.168,4.95207913113853e-15,"Granulocytes 2","Pi16"
"Ifnar2.1",3.39193516020029e-19,0.810429175240349,0.681,0.433,5.68318736091559e-15,"Granulocytes 2","Ifnar2"
"Txn1.1",4.20359158173702e-19,0.674413228582084,0.959,0.959,7.04311769520038e-15,"Granulocytes 2","Txn1"
"Supt4a.1",4.4532802903392e-19,-0.750897120645572,0.477,0.75,7.46147112646333e-15,"Granulocytes 2","Supt4a"
"Ndufa8.1",5.05130820924617e-19,-0.751803484270253,0.094,0.34,8.46346690459197e-15,"Granulocytes 2","Ndufa8"
"Arhgap15.1",5.44077803355147e-19,-0.635983805418644,0.003,0.147,9.11602359521549e-15,"Granulocytes 2","Arhgap15"
"Ifitm3.1",6.87151566898425e-19,-1.21912649962437,0.622,0.794,1.15132245033831e-14,"Granulocytes 2","Ifitm3"
"Alox5.1",7.33282214766871e-19,-0.716441452598732,0.018,0.193,1.22861435084189e-14,"Granulocytes 2","Alox5"
"Serp1.1",7.66561216422814e-19,-0.969617793698981,0.273,0.553,1.28437331811642e-14,"Granulocytes 2","Serp1"
"Irak3.1",8.65536843847842e-19,0.888460093707844,0.452,0.184,1.45020698186706e-14,"Granulocytes 2","Irak3"
"Fgr.1",9.47823972189008e-19,-0.832676743576558,0.311,0.592,1.58807906540268e-14,"Granulocytes 2","Fgr"
"Il6ra.1",1.20291925640712e-18,-0.793608794532442,0.048,0.259,2.01549121411013e-14,"Granulocytes 2","Il6ra"
"Mtus1.1",1.6218685031644e-18,-0.730309825063304,0.018,0.191,2.71744067705196e-14,"Granulocytes 2","Mtus1"
"Bcl2a1b.1",1.66851770245174e-18,1.23606245973871,0.5,0.254,2.79560141045788e-14,"Granulocytes 2","Bcl2a1b"
"Bax.1",1.77332386583778e-18,0.934548318132456,0.61,0.353,2.9712041372112e-14,"Granulocytes 2","Bax"
"Spp1.1",2.14783324498617e-18,2.58177369197128,0.401,0.202,3.59869460197433e-14,"Granulocytes 2","Spp1"
"Socs3.1",2.84992592285784e-18,-1.06579234788435,0.268,0.52,4.77505088374831e-14,"Granulocytes 2","Socs3"
"9930111J21Rik2.1",3.21073185890171e-18,-0.903128123025853,0.038,0.236,5.37958122958982e-14,"Granulocytes 2","9930111J21Rik2"
"Pilrb2.1",3.41149985797694e-18,-0.835541361706252,0.092,0.328,5.71596801204036e-14,"Granulocytes 2","Pilrb2"
"Prex1.1",4.5535637341681e-18,-0.756114281500979,0.031,0.218,7.62949603659866e-14,"Granulocytes 2","Prex1"
"Lamtor4.1",6.35793053364483e-18,-0.913218502305765,0.166,0.399,1.06527126091219e-13,"Granulocytes 2","Lamtor4"
"Svil.1",7.18859079505237e-18,-0.845546573468813,0.059,0.27,1.20444838771102e-13,"Granulocytes 2","Svil"
"Slfn5.1",8.53553616122059e-18,-1.53478301841279,0.12,0.335,1.43012908381251e-13,"Granulocytes 2","Slfn5"
"R3hdm4.1",1.05420418299348e-17,-0.813882370341275,0.064,0.273,1.76631910860557e-13,"Granulocytes 2","R3hdm4"
"Rps27a.1",1.19662579986533e-17,-0.566165747941403,0.862,0.943,2.00494652767436e-13,"Granulocytes 2","Rps27a"
"Cd101.1",1.37114968105775e-17,-0.739845223450954,0.02,0.191,2.29736129061227e-13,"Granulocytes 2","Cd101"
"Ralgds.1",1.38978844173119e-17,0.729736405613745,0.245,0.053,2.32859053412061e-13,"Granulocytes 2","Ralgds"
"Arhgap25.1",1.4194761050756e-17,-0.793401714007874,0.041,0.229,2.37833221405417e-13,"Granulocytes 2","Arhgap25"
"Plp2.1",1.58143655186033e-17,-0.844283443142268,0.158,0.413,2.64969694264198e-13,"Granulocytes 2","Plp2"
"Gnai2.1",1.65586341835552e-17,-0.620408016256616,0.696,0.863,2.77439915745468e-13,"Granulocytes 2","Gnai2"
"Ppp1r18.1",1.77173088790997e-17,-0.7476734615302,0.181,0.447,2.96853510269316e-13,"Granulocytes 2","Ppp1r18"
"Arpc2.1",1.82988884115443e-17,-0.612757373667735,0.704,0.865,3.06597875335425e-13,"Granulocytes 2","Arpc2"
"Gla.1",1.85944385008789e-17,0.907148163319407,0.441,0.19,3.11549817082225e-13,"Granulocytes 2","Gla"
"Rin3.1",2.62773071134027e-17,-0.868053831431303,0.105,0.333,4.40276280685063e-13,"Granulocytes 2","Rin3"
"Nlrp12.1",2.68514121072701e-17,-0.648368112170935,0.008,0.154,4.49895409857311e-13,"Granulocytes 2","Nlrp12"
"Ptprc.1",2.71633202323351e-17,-0.834428396240018,0.668,0.801,4.55121430492775e-13,"Granulocytes 2","Ptprc"
"Tgif1.1",3.04088228419795e-17,0.89395222936361,0.38,0.144,5.09499826717366e-13,"Granulocytes 2","Tgif1"
"Lmnb1.1",3.13871937644283e-17,-0.817455911049052,0.117,0.358,5.25892431522996e-13,"Granulocytes 2","Lmnb1"
"Sbno2.1",3.27170716857961e-17,-0.942763278072189,0.158,0.401,5.48174536095513e-13,"Granulocytes 2","Sbno2"
"Lamp1.1",3.292343363264e-17,0.742960003904261,0.735,0.507,5.51632130514884e-13,"Granulocytes 2","Lamp1"
"Fcgr4.1",4.94846628052303e-17,-0.916359209725521,0.107,0.339,8.29115525301634e-13,"Granulocytes 2","Fcgr4"
"Rasgrp4.1",5.10966713640815e-17,-0.863935915351995,0.048,0.239,8.56124728705185e-13,"Granulocytes 2","Rasgrp4"
"Gm39556.1",5.79206883383447e-17,-0.645193070456203,0.026,0.199,9.70461133108965e-13,"Granulocytes 2","Gm39556"
"Fam129a.1",5.84131070546117e-17,-0.715335494563522,0.013,0.167,9.78711608700019e-13,"Granulocytes 2","Fam129a"
"Smpdl3a.1",6.3468400913919e-17,-0.91184606248616,0.089,0.3,1.06341305731271e-12,"Granulocytes 2","Smpdl3a"
"C5ar2.1",6.59105492847365e-17,-0.682736989852372,0.015,0.172,1.10433125326576e-12,"Granulocytes 2","C5ar2"
"Psmb5.1",7.58176116085006e-17,0.76197951622718,0.579,0.45,1.27032408250043e-12,"Granulocytes 2","Psmb5"
"Tmem189.1",9.44973864553326e-17,0.810485541145826,0.543,0.285,1.5833037100591e-12,"Granulocytes 2","Tmem189"
"Cfp.1",1.03924931303317e-16,-0.812486937088862,0.051,0.248,1.74126222398708e-12,"Granulocytes 2","Cfp"
"Celf2.1",1.20926996538504e-16,-0.88642988666789,0.128,0.365,2.02613182700263e-12,"Granulocytes 2","Celf2"
"Ucp2.1",1.21914039248886e-16,-0.861559178058612,0.202,0.454,2.04266972761508e-12,"Granulocytes 2","Ucp2"
"H2-Q10.1",1.24469001492386e-16,-1.17220858398378,0.145,0.372,2.08547812000492e-12,"Granulocytes 2","H2-Q10"
"Cd33.1",1.30514757177751e-16,-0.94875110797134,0.268,0.521,2.18677475651322e-12,"Granulocytes 2","Cd33"
"Cxcr4.1",2.00912739634762e-16,-0.787761023504977,0.217,0.482,3.36629295258044e-12,"Granulocytes 2","Cxcr4"
"Dock8.1",2.06748272924738e-16,-0.707713469462172,0.031,0.204,3.46406731285398e-12,"Granulocytes 2","Dock8"
"Ier3.1",2.18528438535821e-16,0.981761591457617,0.806,0.582,3.66144398766769e-12,"Granulocytes 2","Ier3"
"Gsn.1",2.5605833086567e-16,-0.909439749410436,0.27,0.532,4.2902573336543e-12,"Granulocytes 2","Gsn"
"Otulinl.1",2.85416907329836e-16,-1.00933857829311,0.038,0.209,4.7821602823114e-12,"Granulocytes 2","Otulinl"
"Cd300lf.1",3.19012116465306e-16,-0.820190995176004,0.378,0.629,5.3450480113762e-12,"Granulocytes 2","Cd300lf"
"Grcc10.1",3.40337787198068e-16,-0.870449658346862,0.268,0.52,5.70235962450362e-12,"Granulocytes 2","Grcc10"
"Hcst.1",3.49200295180819e-16,-0.831507335442838,0.334,0.569,5.85085094575462e-12,"Granulocytes 2","Hcst"
"Gbe1.1",3.60228475611516e-16,0.933971768277443,0.235,0.053,6.03562810887095e-12,"Granulocytes 2","Gbe1"
"Ccdc126.1",4.53744023951141e-16,0.961370425087571,0.337,0.121,7.60248112130137e-12,"Granulocytes 2","Ccdc126"
"Dock10.1",4.83976199302039e-16,0.877999097131375,0.304,0.098,8.10902121930567e-12,"Granulocytes 2","Dock10"
"Arid5b.1",5.63609777696375e-16,0.844889672677446,0.444,0.206,9.44328182530276e-12,"Granulocytes 2","Arid5b"
"Gsap.1",5.97964553524893e-16,0.767396828035895,0.421,0.177,1.00188960943096e-11,"Granulocytes 2","Gsap"
"Cdc42se1.1",6.02587982073851e-16,-0.876583525274691,0.148,0.372,1.00963616396474e-11,"Granulocytes 2","Cdc42se1"
"Hp.1",8.34688632226357e-16,-0.883868285264321,0.398,0.633,1.39852080329526e-11,"Granulocytes 2","Hp"
"Lgals3.1",8.42474691926186e-16,0.719103828299437,0.852,0.715,1.41156634632232e-11,"Granulocytes 2","Lgals3"
"Rsrp1.1",8.53039842552436e-16,-0.632154798912727,0.536,0.761,1.42926825619661e-11,"Granulocytes 2","Rsrp1"
"Tbc1d14.1",8.58960274918434e-16,-0.696245543619851,0.028,0.193,1.43918794062584e-11,"Granulocytes 2","Tbc1d14"
"Spi1.1",9.67491197980177e-16,-0.633401108227852,0.651,0.832,1.62103150221579e-11,"Granulocytes 2","Spi1"
"Ctnnbip1.1",1.28757457649561e-15,-0.669174268178444,0.018,0.167,2.15733120291839e-11,"Granulocytes 2","Ctnnbip1"
"Stk24.1",1.4044535627557e-15,-0.764547017672621,0.074,0.266,2.35316194439718e-11,"Granulocytes 2","Stk24"
"Clic1.1",1.47379928068179e-15,-0.571558115875979,0.745,0.855,2.46935069478234e-11,"Granulocytes 2","Clic1"
"Arap3.1",1.70319996866091e-15,-0.598704790993513,0.013,0.156,2.85371154749136e-11,"Granulocytes 2","Arap3"
"Aoah.1",1.74689089799744e-15,0.767231426382181,0.316,0.103,2.92691569959471e-11,"Granulocytes 2","Aoah"
"Fpr1.1",1.83782237594774e-15,0.985661127938695,0.472,0.248,3.07927139090043e-11,"Granulocytes 2","Fpr1"
"Ccl6.1",1.98293689269133e-15,-1.4346127068878,0.173,0.376,3.32241076370433e-11,"Granulocytes 2","Ccl6"
"Tmem59.1",2.05917247633379e-15,-0.741965487453863,0.349,0.601,3.45014348409726e-11,"Granulocytes 2","Tmem59"
"Cmtm6.1",2.07145518429566e-15,-0.795729153357565,0.066,0.259,3.47072316128737e-11,"Granulocytes 2","Cmtm6"
"Atg3.1",2.97922444352194e-15,-0.872937757560451,0.258,0.495,4.99169055512101e-11,"Granulocytes 2","Atg3"
"Epsti1.1",3.10207599235009e-15,-0.839608570360735,0.038,0.209,5.19752832518257e-11,"Granulocytes 2","Epsti1"
"Mapk6.1",3.50994976840126e-15,0.580371713212231,0.227,0.051,5.88092083695632e-11,"Granulocytes 2","Mapk6"
"Ftl1-ps1.1",3.72208266416022e-15,0.804012166225065,0.482,0.257,6.23634950380045e-11,"Granulocytes 2","Ftl1-ps1"
