"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Itgb5.1",2.75572385600548e-69,-0.938176123776413,0.665,0.933,4.61721532073719e-65,"Microglia 2","Itgb5"
"Fchsd2.1",3.75197198269327e-69,-1.15979585650385,0.138,0.573,6.28642905700258e-65,"Microglia 2","Fchsd2"
"Atp5md.1",4.28673612713244e-69,1.1705535812306,0.761,0.481,7.18242638101041e-65,"Microglia 2","Atp5md"
"Rps16.1",5.14999497190004e-69,0.631947794813735,0.992,0.993,8.62881657541852e-65,"Microglia 2","Rps16"
"Arglu1.1",8.45560045524757e-69,-1.15497938141358,0.243,0.677,1.41673585627673e-64,"Microglia 2","Arglu1"
"Pgam1.1",8.95461689910138e-69,1.22415925112619,0.659,0.355,1.50034606144444e-64,"Microglia 2","Pgam1"
"Irf8.1",1.63937545754368e-68,-1.03196583958784,0.441,0.833,2.74677357911443e-64,"Microglia 2","Irf8"
"Ikzf1.1",5.07613925842823e-68,-1.10384589128253,0.176,0.613,8.5050713274965e-64,"Microglia 2","Ikzf1"
"Hk2.1",5.6320526921865e-68,-1.07668833097927,0.406,0.807,9.43650428575849e-64,"Microglia 2","Hk2"
"Pdgfb.1",7.81866289203229e-68,-1.2221223108974,0.266,0.701,1.31001696756001e-63,"Microglia 2","Pdgfb"
"Rps15a.1",8.98830876167943e-68,0.632374025815515,0.981,0.992,1.50599113301939e-63,"Microglia 2","Rps15a"
"4632427E13Rik.1",1.473581684898e-67,-1.101742354032,0.052,0.438,2.4689861130466e-63,"Microglia 2","4632427E13Rik"
"Rps18.1",1.77359044515803e-67,0.677958147056631,0.989,0.985,2.97165079086228e-63,"Microglia 2","Rps18"
"Lilrb4a.1",7.15770110388024e-67,1.25460390302904,0.412,0.061,1.19927281995513e-62,"Microglia 2","Lilrb4a"
"C1qc.1",8.14841081758869e-67,-0.441541941957707,0.971,1,1.36526623248699e-62,"Microglia 2","C1qc"
"Ubl5.1",8.16353553212385e-67,0.974806758173859,0.883,0.739,1.36780037840735e-62,"Microglia 2","Ubl5"
"Trem2.1",1.2121684404428e-66,-0.596103440393205,0.937,1,2.03098822196192e-62,"Microglia 2","Trem2"
"Cd37.1",1.24482487010693e-66,-1.00215494053157,0.492,0.851,2.08570406986416e-62,"Microglia 2","Cd37"
"Elmo1.1",2.04667958501225e-66,-1.13977470049077,0.163,0.601,3.42921164468802e-62,"Microglia 2","Elmo1"
"Ankrd44.1",1.01887987957878e-65,-1.10697810544771,0.09,0.49,1.70713323823424e-61,"Microglia 2","Ankrd44"
"Sec61b.1",1.83946339672197e-65,0.918441815408008,0.845,0.697,3.08202092120766e-61,"Microglia 2","Sec61b"
"Lgmn.1",4.1450110690163e-65,-0.500757370406436,0.944,1,6.94496604613682e-61,"Microglia 2","Lgmn"
"Tagln2.1",4.53440274220772e-65,1.21126133074925,0.521,0.177,7.59739179456903e-61,"Microglia 2","Tagln2"
"Zcchc7.1",6.42636037311198e-65,-1.05035386896616,0.088,0.494,1.07673668051491e-60,"Microglia 2","Zcchc7"
"Fcgr3.1",1.15558412635825e-64,-0.788282292918475,0.822,0.976,1.93618120371324e-60,"Microglia 2","Fcgr3"
"Atp6v0b.1",1.87654612844457e-64,-0.732616564883308,0.801,0.982,3.14415303820888e-60,"Microglia 2","Atp6v0b"
"Ints6l.1",5.49848491477142e-64,-1.03603534145277,0.069,0.46,9.21271147469951e-60,"Microglia 2","Ints6l"
"Ppp1r10.1",6.20875132005259e-64,-1.08731141780464,0.115,0.527,1.04027628367481e-59,"Microglia 2","Ppp1r10"
"Atp5o.1",8.20784352326538e-64,1.01824711443198,0.722,0.453,1.37522418232312e-59,"Microglia 2","Atp5o"
"Adrb2.1",9.79320341772788e-64,-1.11528096266764,0.069,0.456,1.64085123264031e-59,"Microglia 2","Adrb2"
"Cox6a1.1",1.28803208905427e-63,1.02493716890183,0.791,0.557,2.15809776521043e-59,"Microglia 2","Cox6a1"
"Rnf13.1",1.48897754772027e-63,-1.04624849237505,0.291,0.711,2.49478188120531e-59,"Microglia 2","Rnf13"
"Ldha.1",1.55565984509696e-63,1.12683133177468,0.703,0.438,2.60650807045996e-59,"Microglia 2","Ldha"
"Cd63.1",4.63621473258837e-63,1.11913040090383,0.95,0.916,7.76797778445182e-59,"Microglia 2","Cd63"
"Ndufa2.1",5.62080659026702e-63,0.951220272785895,0.847,0.662,9.41766144199239e-59,"Microglia 2","Ndufa2"
"Klf3.1",5.87766969998051e-63,-1.11237058802973,0.134,0.532,9.84803558231735e-59,"Microglia 2","Klf3"
"Bola2.1",1.1496989529106e-62,1.0774172887321,0.715,0.417,1.92632059560171e-58,"Microglia 2","Bola2"
"Tmem173.1",1.24657501893877e-62,-1.09043898594704,0.299,0.712,2.08863644423191e-58,"Microglia 2","Tmem173"
"Tuba1b.1",1.56029146967812e-62,1.0257451409945,0.801,0.674,2.61426835744568e-58,"Microglia 2","Tuba1b"
"Srsf5.1",2.50659562474514e-62,-0.979483058920196,0.362,0.773,4.19980096926048e-58,"Microglia 2","Srsf5"
"Top2a.1",2.59901261585718e-62,1.36452730187082,0.274,0.011,4.3546456378687e-58,"Microglia 2","Top2a"
"Atpif1.1",2.70435508947604e-62,0.996252057078993,0.887,0.717,4.53114695241711e-58,"Microglia 2","Atpif1"
"Rock2.1",3.20484936135025e-62,-1.14463203271425,0.146,0.546,5.36972510494235e-58,"Microglia 2","Rock2"
"Atp5h.1",3.44684761987304e-62,0.909280715746685,0.887,0.749,5.77519318709729e-58,"Microglia 2","Atp5h"
"Csf3r.1",3.76626272838698e-62,-1.03154949547549,0.142,0.558,6.31037320141238e-58,"Microglia 2","Csf3r"
"Sgk1.1",3.82693578581963e-62,-1.35601302586533,0.291,0.674,6.4120309091408e-58,"Microglia 2","Sgk1"
"Col27a1.1",5.08840504099508e-62,-1.04536786155965,0.034,0.387,8.52562264618726e-58,"Microglia 2","Col27a1"
"Rps24.1",5.23489996573248e-62,0.569384068583356,0.99,0.997,8.77107489258476e-58,"Microglia 2","Rps24"
"Calm3.1",5.45991132869313e-62,1.02325411615437,0.68,0.361,9.14808143122535e-58,"Microglia 2","Calm3"
"Romo1.1",7.32749448467605e-62,1.07732568021653,0.703,0.428,1.22772170090747e-57,"Microglia 2","Romo1"
"Rplp0.1",7.44505959182148e-62,0.633143978250982,0.987,0.991,1.24741973460969e-57,"Microglia 2","Rplp0"
"Runx1.1",7.76787571448361e-62,-1.16390241368454,0.222,0.633,1.30150757596173e-57,"Microglia 2","Runx1"
"Ybx1.1",9.4991123167369e-62,0.876352482934383,0.858,0.738,1.59157626866927e-57,"Microglia 2","Ybx1"
"Ttc14.1",1.04761995131084e-61,-1.02849003495317,0.092,0.491,1.75528722842131e-57,"Microglia 2","Ttc14"
"Wasf2.1",1.12433293699386e-61,-1.08089219674045,0.358,0.739,1.88381983593321e-57,"Microglia 2","Wasf2"
"Slc2a5.1",1.84625077942219e-61,-1.13485030011921,0.107,0.503,3.09339318092188e-57,"Microglia 2","Slc2a5"
"Hps4.1",3.89815375303879e-61,-1.03336874837497,0.138,0.538,6.5313566132165e-57,"Microglia 2","Hps4"
"Ranbp1.1",4.00807809875907e-61,1.22134925277304,0.64,0.312,6.71553485447083e-57,"Microglia 2","Ranbp1"
"Capg.1",5.4069370872106e-61,1.25170485338598,0.477,0.144,9.05932308962137e-57,"Microglia 2","Capg"
"Rpl23.1",1.24826233213027e-60,0.592358212203367,0.994,0.993,2.09146353748427e-56,"Microglia 2","Rpl23"
"Tent5a.1",1.35229539891264e-60,-1.23119870780417,0.09,0.47,2.26577094087813e-56,"Microglia 2","Tent5a"
"Dusp7.1",1.85498565569406e-60,-1.04174845948968,0.077,0.458,3.10802846611539e-56,"Microglia 2","Dusp7"
"Anp32b.1",2.39274609154852e-60,1.14929508509273,0.615,0.262,4.00904607638954e-56,"Microglia 2","Anp32b"
"Rpl28.1",3.75571348242598e-60,0.622125827673631,0.985,0.987,6.29269793980473e-56,"Microglia 2","Rpl28"
"Picalm.1",4.33592987621156e-60,-0.974372408003033,0.513,0.854,7.26485050759247e-56,"Microglia 2","Picalm"
"Csnk1e.1",8.93186044893224e-60,-1.06591889752084,0.17,0.578,1.4965332182186e-55,"Microglia 2","Csnk1e"
"Lgals3.1",1.04415236591738e-59,2.1969633914847,0.387,0.099,1.74947728909457e-55,"Microglia 2","Lgals3"
"Dusp6.1",2.00113308695624e-59,-1.15640518974569,0.136,0.528,3.35289848719518e-55,"Microglia 2","Dusp6"
"Scoc.1",2.71494179613565e-59,-0.960137041458604,0.619,0.886,4.54888497942529e-55,"Microglia 2","Scoc"
"Rpl32.1",2.80995087047928e-59,0.602748570185415,0.989,0.995,4.70807268348804e-55,"Microglia 2","Rpl32"
"Zup1.1",4.027384499117e-59,-1.11177648425088,0.096,0.469,6.74788272827054e-55,"Microglia 2","Zup1"
"Crlf3.1",5.00798703836563e-59,-1.0008935411043,0.119,0.515,8.39088228278161e-55,"Microglia 2","Crlf3"
"Tubb4b.1",7.68180151151702e-59,1.41844198601197,0.485,0.173,1.28708584325468e-54,"Microglia 2","Tubb4b"
"Golm1.1",1.58488670106863e-58,-0.954904594070172,0.471,0.835,2.65547766764049e-54,"Microglia 2","Golm1"
"Ndufa13.1",1.6495138218299e-58,0.836829551573275,0.868,0.744,2.763760408476e-54,"Microglia 2","Ndufa13"
"Fus.1",3.48307600959947e-58,-1.00651867090977,0.328,0.723,5.83589385408391e-54,"Microglia 2","Fus"
"Adgrg1.1",4.08635663795719e-58,-1.08527945816377,0.128,0.522,6.84669054689728e-54,"Microglia 2","Adgrg1"
"Il6st.1",7.81978021019159e-58,-1.01197832720785,0.086,0.458,1.3102041742176e-53,"Microglia 2","Il6st"
"Cops9.1",1.05290431491381e-57,0.978996146300321,0.784,0.551,1.76414117963808e-53,"Microglia 2","Cops9"
"Phf14.1",1.95792310138538e-57,-1.02049603930836,0.209,0.605,3.28050015637121e-53,"Microglia 2","Phf14"
"Serpine2.1",2.00572256039788e-57,-1.08602434749381,0.318,0.718,3.36058814994665e-53,"Microglia 2","Serpine2"
"Rpl39.1",2.15420281642331e-57,0.594717044356042,0.989,0.994,3.60936681891726e-53,"Microglia 2","Rpl39"
"Gpx4.1",2.19351114897954e-57,0.899717869170929,0.83,0.676,3.67522793011521e-53,"Microglia 2","Gpx4"
"Rpl13.1",2.3812198298034e-57,0.549773704261541,0.996,0.996,3.9897338248356e-53,"Microglia 2","Rpl13"
"Skil.1",2.81831939270787e-57,-1.03280157132025,0.226,0.622,4.72209414248203e-53,"Microglia 2","Skil"
"Dab2.1",7.47621129737059e-57,1.17558537596397,0.427,0.098,1.25263920287444e-52,"Microglia 2","Dab2"
"Uqcrb.1",8.76731754899073e-57,0.912751488319492,0.797,0.65,1.4689640553334e-52,"Microglia 2","Uqcrb"
"Mycbp2.1",1.84900425213489e-56,-1.01819730259995,0.186,0.583,3.098006624452e-52,"Microglia 2","Mycbp2"
"Herc2.1",2.88885594656245e-56,-0.990651384844651,0.126,0.512,4.84027813846539e-52,"Microglia 2","Herc2"
"Lag3.1",3.050884663749e-56,-1.07100426867445,0.134,0.528,5.11175725411145e-52,"Microglia 2","Lag3"
"Tnrc6b.1",4.83891888999874e-56,-1.00690699154763,0.1,0.471,8.1076086001929e-52,"Microglia 2","Tnrc6b"
"Ndufv3.1",5.27699255206006e-56,1.03952115384233,0.715,0.476,8.84160102097663e-52,"Microglia 2","Ndufv3"
"Selenoh.1",6.7528887258887e-56,1.12884127028517,0.556,0.231,1.13144650602265e-51,"Microglia 2","Selenoh"
"Fabp5.1",3.33924707230694e-55,2.74439209973844,0.404,0.18,5.59490846965028e-51,"Microglia 2","Fabp5"
"Trf.1",3.83445020328185e-55,-0.803443335703708,0.644,0.912,6.42462131559874e-51,"Microglia 2","Trf"
"Glul.1",5.30487231648934e-55,-0.965671333974627,0.563,0.863,8.88831356627789e-51,"Microglia 2","Glul"
"Uqcc2.1",5.39460168491431e-55,0.973824855866262,0.692,0.446,9.03865512307393e-51,"Microglia 2","Uqcc2"
"Rpl8.1",6.58835520368758e-55,0.623015325679498,0.979,0.975,1.10387891437785e-50,"Microglia 2","Rpl8"
"Rpl26.1",7.54033076141538e-55,0.545454626112218,0.99,0.992,1.26338241907515e-50,"Microglia 2","Rpl26"
"Ubc.1",1.21103549197615e-54,-0.763459863963901,0.705,0.94,2.02908996680604e-50,"Microglia 2","Ubc"
"Ap2s1.1",1.5402294573038e-54,0.927664866401017,0.665,0.41,2.58065445571252e-50,"Microglia 2","Ap2s1"
"Ndufa3.1",1.94966580399238e-54,0.973146868017301,0.772,0.529,3.26666505458923e-50,"Microglia 2","Ndufa3"
"Rpl31.1",2.20291414056626e-54,0.735351504517438,0.95,0.891,3.69098264251877e-50,"Microglia 2","Rpl31"
"Cdk1.1",3.59236268060576e-54,1.04175782337591,0.287,0.029,6.01900367135496e-50,"Microglia 2","Cdk1"
"Wfdc17.1",3.95941951637041e-54,1.40367320864821,0.485,0.138,6.63400739967862e-50,"Microglia 2","Wfdc17"
"Rpl14.1",4.22297019013559e-54,0.636418762369571,0.96,0.932,7.07558655357218e-50,"Microglia 2","Rpl14"
"Psmb6.1",8.32039527670102e-54,0.957665922965096,0.699,0.493,1.39408222861126e-49,"Microglia 2","Psmb6"
"Lpar6.1",9.72492229128767e-54,-1.03429345446422,0.109,0.481,1.62941072990525e-49,"Microglia 2","Lpar6"
"Rgs10.1",1.19353603898706e-53,-0.652758440112426,0.925,0.984,1.99976963332282e-49,"Microglia 2","Rgs10"
"Cd2ap.1",1.55820314724608e-53,-0.926516772437823,0.197,0.595,2.6107693732108e-49,"Microglia 2","Cd2ap"
"Il10ra.1",1.70138333013849e-53,-1.01083549426261,0.157,0.531,2.85066776964704e-49,"Microglia 2","Il10ra"
"Retreg1.1",2.18213326720276e-53,-0.966667908431698,0.188,0.564,3.65616428919823e-49,"Microglia 2","Retreg1"
"Apoe.1",2.41675319856762e-53,1.29268981894898,0.893,0.818,4.04926998420005e-49,"Microglia 2","Apoe"
"Swi5.1",3.36248863428218e-53,0.889697787529842,0.661,0.46,5.6338497067398e-49,"Microglia 2","Swi5"
"Eno1.1",4.52947905188527e-53,0.972475851662954,0.648,0.388,7.58914215143377e-49,"Microglia 2","Eno1"
"Rpl15.1",4.71454045099499e-53,0.570057309290295,0.989,0.975,7.89921252564211e-49,"Microglia 2","Rpl15"
"Atp5g3.1",4.72851988586623e-53,0.985930247190759,0.678,0.4,7.92263506876886e-49,"Microglia 2","Atp5g3"
"Timm13.1",5.9089086423492e-53,0.915288804818012,0.715,0.449,9.90037643025608e-49,"Microglia 2","Timm13"
"Rpl22l1.1",8.92700356190312e-53,0.895801516813429,0.874,0.727,1.49571944679687e-48,"Microglia 2","Rpl22l1"
"Bmp2k.1",9.3099484727949e-53,-0.946079664190386,0.439,0.779,1.55988186661679e-48,"Microglia 2","Bmp2k"
"Tpi1.1",9.93059282039101e-53,1.05704826925744,0.605,0.328,1.66387082705651e-48,"Microglia 2","Tpi1"
"Cycs.1",1.04879314779291e-52,1.07970938276954,0.577,0.276,1.75725291912703e-48,"Microglia 2","Cycs"
"Rps12.1",1.24891652930791e-52,0.539135146663729,0.99,0.996,2.09255964485541e-48,"Microglia 2","Rps12"
"Ctsf.1",1.46051866342234e-52,-0.988434184978932,0.197,0.576,2.44709902056414e-48,"Microglia 2","Ctsf"
"Tomm7.1",2.2275449130254e-52,0.828230834629478,0.839,0.659,3.73225150177405e-48,"Microglia 2","Tomm7"
"Hmgn2.1",2.40108137978729e-52,1.04520935782226,0.533,0.297,4.0230118518336e-48,"Microglia 2","Hmgn2"
"Klhl24.1",2.83651261019542e-52,-0.900089471684943,0.08,0.432,4.75257687838242e-48,"Microglia 2","Klhl24"
"Ccnl1.1",3.02447984143665e-52,-0.974943867344458,0.121,0.485,5.0675159743271e-48,"Microglia 2","Ccnl1"
"Ogt.1",3.47671395798111e-52,-0.917014912930195,0.065,0.397,5.82523423659735e-48,"Microglia 2","Ogt"
"Asph.1",3.83005701595466e-52,-0.921230662448524,0.207,0.603,6.41726053023204e-48,"Microglia 2","Asph"
"Tab2.1",8.46034497607498e-52,-0.992879252275991,0.159,0.528,1.41753080074136e-47,"Microglia 2","Tab2"
"Fosb.1",8.79576518558309e-52,-1.01490480907475,0.015,0.301,1.47373045684445e-47,"Microglia 2","Fosb"
"Tra2b.1",1.05171586052893e-51,-0.935935116525894,0.234,0.624,1.76214992431622e-47,"Microglia 2","Tra2b"
"Pwwp2a.1",1.21930107490858e-51,-0.949537040390615,0.069,0.407,2.04293895100933e-47,"Microglia 2","Pwwp2a"
"Rps27a.1",1.44601595718891e-51,0.551751642557688,0.992,0.993,2.42279973627001e-47,"Microglia 2","Rps27a"
"Prkcd.1",3.3639006728044e-51,-0.94878750500065,0.182,0.563,5.63621557728377e-47,"Microglia 2","Prkcd"
"Dip2b.1",5.1613714489877e-51,-0.965839125543251,0.153,0.523,8.64787786277888e-47,"Microglia 2","Dip2b"
"Ube2s.1",8.34560047063366e-51,1.17607888222813,0.51,0.236,1.39830535885467e-46,"Microglia 2","Ube2s"
"Ndufb7.1",1.08383355000571e-50,0.944083436259392,0.753,0.517,1.81596311303456e-46,"Microglia 2","Ndufb7"
"Atp8a2.1",1.29801076759135e-50,-0.867937276749832,0.031,0.327,2.17481704109931e-46,"Microglia 2","Atp8a2"
"Kmt2e.1",1.33776711611016e-50,-1.0089190787132,0.153,0.514,2.24142880304258e-46,"Microglia 2","Kmt2e"
"Pnrc1.1",2.37214977639615e-50,-0.958738517727066,0.22,0.602,3.97453695035175e-46,"Microglia 2","Pnrc1"
"Cenpa.1",2.44250767664328e-50,0.998770999124349,0.295,0.034,4.09242161221582e-46,"Microglia 2","Cenpa"
"Pik3r1.1",3.6256127318076e-50,-0.965178278730761,0.142,0.5,6.07471413214363e-46,"Microglia 2","Pik3r1"
"Mtus1.1",3.74312000152998e-50,-0.956879316217617,0.213,0.565,6.27159756256348e-46,"Microglia 2","Mtus1"
"Rbm25.1",3.89014621664513e-50,-0.953825551303136,0.228,0.611,6.51793998598891e-46,"Microglia 2","Rbm25"
"Hist1h1b.1",4.13114735226288e-50,2.19728037762487,0.247,0.024,6.92173738871646e-46,"Microglia 2","Hist1h1b"
"Mgat4a.1",4.98318579077659e-50,-0.940656937910415,0.174,0.549,8.34932779244617e-46,"Microglia 2","Mgat4a"
"Cdca8.1",5.76051805588363e-50,0.874798373799425,0.239,0.013,9.65174800263302e-46,"Microglia 2","Cdca8"
"Zmiz1.1",7.47767793719557e-50,-0.980416134023926,0.176,0.546,1.25288493837712e-45,"Microglia 2","Zmiz1"
"Chd9.1",7.5954413644097e-50,-0.970237216674719,0.184,0.55,1.27261620060685e-45,"Microglia 2","Chd9"
"Arrb2.1",9.58060374735645e-50,-0.925928434274845,0.249,0.612,1.60523015786957e-45,"Microglia 2","Arrb2"
"Atp2c1.1",9.82804580829337e-50,-0.983046019041369,0.169,0.527,1.64668907517955e-45,"Microglia 2","Atp2c1"
"Csmd3.1",1.08741297171431e-49,-0.953787447974565,0.036,0.341,1.82196043410732e-45,"Microglia 2","Csmd3"
"Ms4a6d.1",1.36935829673201e-49,0.966708199061911,0.713,0.511,2.29435982617449e-45,"Microglia 2","Ms4a6d"
"Arhgdib.1",1.63830523529829e-49,0.733186472794847,0.872,0.777,2.74498042174228e-45,"Microglia 2","Arhgdib"
"Ptbp3.1",3.11634146711183e-49,-0.887117287734049,0.291,0.67,5.22143012814587e-45,"Microglia 2","Ptbp3"
"Tacc1.1",3.84718208214315e-49,-0.863438993720112,0.268,0.644,6.44595357863085e-45,"Microglia 2","Tacc1"
"Tubgcp5.1",3.90778114239827e-49,-0.954975383148033,0.159,0.524,6.5474873040883e-45,"Microglia 2","Tubgcp5"
"Fcer1g.1",5.94073464918259e-49,0.446230200331675,0.969,0.998,9.95370090470543e-45,"Microglia 2","Fcer1g"
"Rps3.1",7.41847035285887e-49,0.511716700495335,0.983,0.988,1.2429647076215e-44,"Microglia 2","Rps3"
"Hmox1.1",1.02485873816804e-48,3.20513092496089,0.45,0.197,1.71715081580055e-44,"Microglia 2","Hmox1"
"Mrpl33.1",1.11926135722155e-48,0.983010074955288,0.655,0.391,1.87532240402471e-44,"Microglia 2","Mrpl33"
"Susd3.1",1.24189398787006e-48,-0.897243686187972,0.278,0.65,2.08079337667628e-44,"Microglia 2","Susd3"
"Uba52.1",1.75211122471665e-48,0.698800084730633,0.925,0.832,2.93566235701275e-44,"Microglia 2","Uba52"
"Dapp1.1",1.98174736096738e-48,-0.900378196862006,0.111,0.459,3.32041770330084e-44,"Microglia 2","Dapp1"
"Rps5.1",2.50530642566342e-48,0.571046475343519,0.983,0.983,4.19764091619906e-44,"Microglia 2","Rps5"
"Ltc4s.1",3.12098721327502e-48,-0.835838434103475,0.693,0.922,5.22921407584229e-44,"Microglia 2","Ltc4s"
"Dst.1",3.87907679300853e-48,-0.90504735009726,0.169,0.541,6.49939316668579e-44,"Microglia 2","Dst"
"Akap8l.1",3.88344768018658e-48,-0.811152141917126,0.044,0.35,6.50671658815262e-44,"Microglia 2","Akap8l"
"Cd72.1",4.13859477716718e-48,1.17182748143107,0.607,0.259,6.93421554914361e-44,"Microglia 2","Cd72"
"Prpf38b.1",4.70650899639725e-48,-0.918118691358261,0.148,0.508,7.8857558234636e-44,"Microglia 2","Prpf38b"
"Rpl12.1",7.15958161379441e-48,0.614772514117041,0.979,0.977,1.19958789939125e-43,"Microglia 2","Rpl12"
"Zfp292.1",7.70809977809279e-48,-0.912157100276439,0.065,0.373,1.29149211781945e-43,"Microglia 2","Zfp292"
"Atp5g2.1",8.73579893162384e-48,0.653922163311684,0.935,0.888,1.46368311099357e-43,"Microglia 2","Atp5g2"
"Ndufb2.1",8.99046226834925e-48,0.986501634833704,0.588,0.355,1.50635195306192e-43,"Microglia 2","Ndufb2"
"Ndufa12.1",9.36166958958799e-48,1.04794389634191,0.609,0.3,1.56854773973547e-43,"Microglia 2","Ndufa12"
"Fxyd5.1",9.42024335129686e-48,1.04518867242849,0.575,0.237,1.57836177350979e-43,"Microglia 2","Fxyd5"
"Lyn.1",9.64018204533937e-48,-0.729853103871072,0.661,0.914,1.61521250169661e-43,"Microglia 2","Lyn"
"Arid1a.1",1.00263703852416e-47,-0.903881046702592,0.142,0.5,1.67991835804722e-43,"Microglia 2","Arid1a"
"A830008E24Rik.1",1.16162700448818e-47,-0.783399497858969,0.013,0.278,1.94630604601994e-43,"Microglia 2","A830008E24Rik"
"Pla2g15.1",1.18116472562495e-47,-0.910580962425941,0.174,0.538,1.97904149778461e-43,"Microglia 2","Pla2g15"
"Gm47664.1",1.23725420324713e-47,-0.766457194862923,0.013,0.276,2.07301941754057e-43,"Microglia 2","Gm47664"
"Itga6.1",1.2663663125229e-47,-0.932660289214761,0.414,0.752,2.12179675663211e-43,"Microglia 2","Itga6"
"Rps25.1",1.30747760294675e-47,0.576151029559311,0.981,0.985,2.19067872373729e-43,"Microglia 2","Rps25"
"Rpl11.1",1.44566275909548e-47,0.526894054259603,0.989,0.994,2.42220795286447e-43,"Microglia 2","Rpl11"
"Hist1h2ap.1",1.59632854456177e-47,1.69286101691235,0.314,0.26,2.67464847641325e-43,"Microglia 2","Hist1h2ap"
"Cd300c2.1",1.72915371418146e-47,-0.70546564528812,0.755,0.948,2.89719704811104e-43,"Microglia 2","Cd300c2"
"Ubn2.1",2.20962256644843e-47,-0.893456807614275,0.096,0.427,3.70222261008435e-43,"Microglia 2","Ubn2"
"Rps10.1",2.57834145495444e-47,0.503717204340153,0.989,0.997,4.32001110777616e-43,"Microglia 2","Rps10"
"Sox4.1",3.39188981950066e-47,-1.13935516510529,0.04,0.332,5.68311139257335e-43,"Microglia 2","Sox4"
"Zbtb20.1",4.25879259375182e-47,-0.954304125573816,0.042,0.328,7.13560699083118e-43,"Microglia 2","Zbtb20"
"Hook3.1",4.76622064668312e-47,-0.945782624737137,0.102,0.432,7.98580269351757e-43,"Microglia 2","Hook3"
"Npl.1",6.20475407923523e-47,1.00935164017413,0.577,0.335,1.03960654597586e-42,"Microglia 2","Npl"
"Rps11.1",7.25495088017695e-47,0.520310189038486,0.992,0.998,1.21556701997365e-42,"Microglia 2","Rps11"
"2810013P06Rik.1",9.10685729214323e-47,-0.890738753221258,0.044,0.343,1.5258539392986e-42,"Microglia 2","2810013P06Rik"
"Tut7.1",9.24001444658083e-47,-0.890109929145696,0.153,0.511,1.54816442052462e-42,"Microglia 2","Tut7"
"Tmx4.1",1.28657293739502e-46,-1.10200185643647,0.125,0.459,2.15565295660536e-42,"Microglia 2","Tmx4"
"Tm6sf1.1",1.39811472474007e-46,-0.935658775987461,0.284,0.645,2.34254122130198e-42,"Microglia 2","Tm6sf1"
"Map4k4.1",1.57055490945293e-46,-0.926960893580137,0.203,0.558,2.63146475078839e-42,"Microglia 2","Map4k4"
"Stx16.1",2.60734850807338e-46,-0.830017062150505,0.08,0.402,4.36861242527696e-42,"Microglia 2","Stx16"
"Snrpg.1",2.91845220136154e-46,0.825021270603792,0.82,0.666,4.88986666338125e-42,"Microglia 2","Snrpg"
"Ep300.1",3.21454636770944e-46,-0.924709286287938,0.14,0.483,5.38597243909717e-42,"Microglia 2","Ep300"
"Prelid1.1",5.25407607837904e-46,0.854218307151376,0.642,0.419,8.80320446932408e-42,"Microglia 2","Prelid1"
"Nusap1.1",5.59235860988663e-46,0.789482655559576,0.167,0,9.36999685086505e-42,"Microglia 2","Nusap1"
"Nsd1.1",5.70929819027338e-46,-0.876962264499393,0.134,0.48,9.56592911780304e-42,"Microglia 2","Nsd1"
"Eif4a2.1",6.07918581591732e-46,-0.889758715644898,0.193,0.549,1.01856758345695e-41,"Microglia 2","Eif4a2"
"Rps6ka1.1",6.87969378691602e-46,-0.880231615031208,0.228,0.595,1.15269269399778e-41,"Microglia 2","Rps6ka1"
"Rpl18.1",7.32468134574967e-46,0.554633375245055,0.977,0.985,1.22725035948036e-41,"Microglia 2","Rpl18"
"Prex1.1",7.5445673753493e-46,-0.851317945518898,0.144,0.493,1.26409226373978e-41,"Microglia 2","Prex1"
"Zbtb7a.1",7.78375003149113e-46,-0.895638472698433,0.126,0.463,1.30416731777634e-41,"Microglia 2","Zbtb7a"
"Itch.1",7.82137874047324e-46,-0.925467998613387,0.138,0.478,1.31047200796629e-41,"Microglia 2","Itch"
"Vim.1",1.61898385052238e-45,1.16918050916033,0.337,0.081,2.71260744155025e-41,"Microglia 2","Vim"
"Gm15503.1",2.0914256559712e-45,-0.857501175118946,0.042,0.334,3.50418368657975e-41,"Microglia 2","Gm15503"
"Abi3.1",2.85483898130687e-45,-0.844828896429505,0.416,0.746,4.78328271317965e-41,"Microglia 2","Abi3"
"Sft2d1.1",4.87664704381621e-45,-0.787442689752988,0.502,0.8,8.17082212191407e-41,"Microglia 2","Sft2d1"
"Basp1.1",5.23677479696481e-45,-0.588442247827552,0.837,0.972,8.77421617231455e-41,"Microglia 2","Basp1"
"Prdx5.1",5.87419536508819e-45,0.891260295697079,0.841,0.711,9.84221433420526e-41,"Microglia 2","Prdx5"
"Ndufb11.1",6.79974505790209e-45,0.872149736815084,0.739,0.562,1.1392972844515e-40,"Microglia 2","Ndufb11"
"Micos10.1",1.13675801807968e-44,0.865123160395884,0.711,0.48,1.9046380592925e-40,"Microglia 2","Micos10"
"Slc16a6.1",1.16995551189899e-44,-0.857049699891147,0.13,0.469,1.96026046018676e-40,"Microglia 2","Slc16a6"
"Resf1.1",1.25519295418557e-44,-0.936333523531448,0.109,0.443,2.10307579473792e-40,"Microglia 2","Resf1"
"Msr1.1",1.37163252443248e-44,1.00590315692754,0.295,0.047,2.29817029468662e-40,"Microglia 2","Msr1"
