"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm20544",0.808590741459131,0.00879805117046998,0.005,0.003,1
"Gm9776",0.428306632347292,0.00879572540922018,0.002,0,1
"Grin3a",0.428306632347292,0.00879572540922018,0.002,0,1
"Ccdc62",0.650231633788244,0.00879491283101427,0.005,0.008,1
"Clp1",0.766653139759255,0.00879024755601759,0.062,0.051,1
"Hist1h4m",0.77021640228778,0.0087820088548488,0.005,0.003,1
"Trim7",0.428306632347307,0.00876542458229588,0.002,0,1
"4930578M07Rik",0.805873962218777,0.00876161597152837,0.005,0.003,1
"Farsb",0.76547660400524,0.00875978252525062,0.005,0.003,1
"Nop9",0.562188258924463,0.00874864268591877,0.03,0.023,1
"Nbl1",0.428306632347379,0.00874734408916132,0.002,0,1
"Vldlr",0.428306632347379,0.00874734408916132,0.002,0,1
"Tab3",0.374550820573751,0.00874227761245396,0.026,0.018,1
"BC106179",0.215738107316434,0.00874068877823483,0.004,0,1
"4731419I09Rik",0.428306632347256,0.00872634422728432,0.002,0,1
"Gm27168",0.428306632347256,0.00872634422728432,0.002,0,1
"Gm30198",0.428306632347256,0.00872634422728432,0.002,0,1
"Pla2g2e",0.428306632347256,0.00872634422728432,0.002,0,1
"Srpk3",0.428306632347256,0.00872634422728432,0.002,0,1
"Trmt13",0.760770657614773,0.00870510772219822,0.03,0.031,1
"Kbtbd2",0.620815831663998,0.00870417470813706,0.055,0.059,1
"Zfp677",0.517282472397997,0.00869668736542835,0.007,0.003,1
"Lyrm7",0.215738107316387,0.00869458781342023,0.004,0,1
"Gm10069",0.428306632347331,0.00867576190977073,0.002,0,1
"Tada1",0.92590138557491,0.00866734606762186,0.021,0.018,1
"Lrrc36",0.428306632347193,0.00866394529317032,0.002,0,1
"Tollip",0.293851720597626,0.00865817584970241,0.071,0.057,1
"Dcaf4",0.42830663234731,0.00864921971152319,0.002,0,1
"Dmtn",0.42830663234731,0.00864921971152319,0.002,0,1
"Gm26779",0.42830663234731,0.00864921971152319,0.002,0,1
"Gm28578",0.42830663234731,0.00864921971152319,0.002,0,1
"Osbpl5",0.42830663234731,0.00864921971152319,0.002,0,1
"Gm26586",0.428306632347447,0.00864628059993313,0.002,0,1
"Spire1",0.79689559621463,0.00864348311748543,0.004,0.003,1
"Col8a2",0.428306632347347,0.00861991820899794,0.002,0,1
"AV039307",0.428306632347277,0.00860825312218359,0.002,0,1
"Ttc25",0.428306632347277,0.00860825312218359,0.002,0,1
"Eldr",0.422855238536929,0.00860148040303823,0.011,0.005,1
"Chordc1",0.538290120382485,0.00859318267029881,0.021,0.013,1
"Ankzf1",0.200581061557185,0.0085577985981494,0.037,0.023,1
"Ivd",0.767097534849286,0.00854338080375727,0.005,0.003,1
"Plekha8",0.796895596214619,0.00853554137493401,0.004,0.003,1
"Cep76",0.428306632347294,0.00853319291856331,0.002,0,1
"Gm5269",0.428306632347294,0.00853319291856331,0.002,0,1
"Sync",0.428306632347294,0.00853319291856331,0.002,0,1
"Vsig4",0.428306632347294,0.00853319291856331,0.002,0,1
"Anpep",0.428306632347339,0.00851890808170511,0.002,0,1
"Cwc22",0.753231752598823,0.00847597635145542,0.041,0.033,1
"Fhad1",0.215738107316402,0.00847181822114872,0.004,0,1
"Ddx11",0.428306632347307,0.00845380913246285,0.002,0,1
"Epha5",0.428306632347307,0.00845380913246285,0.002,0,1
"Elmo2",0.649853825531487,0.00844854982169284,0.019,0.021,1
"5033406O09Rik",0.97339791272654,0.00844479983805976,0.009,0.008,1
"Gm26964",0.796895596214885,0.00842754082433118,0.004,0.003,1
"Lin54",0.973254453488984,0.00842525273437597,0.034,0.031,1
"Etaa1os",0.428306632347287,0.00841745228558725,0.002,0,1
"Hist1h2ak",0.428306632347287,0.00841745228558725,0.002,0,1
"Adm",0.428306632347351,0.00841745228558725,0.002,0,1
"Caskin2",0.428306632347351,0.00841745228558725,0.002,0,1
"Gm43332",0.428306632347351,0.00841745228558725,0.002,0,1
"Tmem151a",0.428306632347244,0.00841188666210591,0.002,0,1
"Tshz2",0.428306632347244,0.00841188666210591,0.002,0,1
"Ttyh1",0.428306632347302,0.0084063283937681,0.002,0,1
"Srsf6",0.00582410798063307,0.00839769456984041,0.132,0.098,1
"Gtf3c4",0.986983787440272,0.00836995541801827,0.012,0.013,1
"Angptl2",0.42830663234729,0.00836487436200762,0.002,0,1
"Gm29480",0.42830663234729,0.00836487436200762,0.002,0,1
"Mblac1",0.42830663234729,0.00836487436200762,0.002,0,1
"Csmd3",0.42830663234732,0.00835388891218998,0.002,0,1
"Gm29459",0.42830663234732,0.00835388891218998,0.002,0,1
"Vsig8",0.42830663234732,0.00835388891218998,0.002,0,1
"Zfp770",0.215738107316425,0.00834343076730391,0.004,0,1
"Zfp639",0.0631378865606175,0.00833952872943725,0.041,0.026,1
"Fbxo24",0.428306632347319,0.00833473364597519,0.002,0,1
"Kxd1",0.428015100533243,0.00832794196528186,0.132,0.121,1
"Mak16",0.0261767032912665,0.00832765488149484,0.063,0.044,1
"Lifr",0.320438081898079,0.00832087658989186,0.009,0.003,1
"Stox2",0.428306632347295,0.00829939165104851,0.002,0,1
"Zfp563",0.428306632347295,0.00829939165104851,0.002,0,1
"Mertk",0.932389545084149,0.00827754581551877,0.007,0.005,1
"Fdft1",0.904382328896393,0.00826900634280556,0.016,0.015,1
"Maged2",0.215738107316399,0.00826893169275677,0.004,0,1
"Scml4",0.428306632347306,0.0082536249485776,0.002,0,1
"Gm31763",0.791756486314367,0.00824618076506034,0.005,0.003,1
"Gm20412",0.428306632347322,0.00823759227408624,0.002,0,1
"Gm43387",0.796895596214704,0.00823686713259835,0.004,0.003,1
"Homer3",0.402230068389847,0.00823676172149547,0.018,0.01,1
"Lgi1",0.42830663234731,0.00823226188188592,0.002,0,1
"Gpank1",0.181591467228787,0.00822439366298677,0.168,0.147,1
"Cnbp",0.429633831274893,0.00820069946739488,0.273,0.249,1
"Gm38394",0.428306632347237,0.00816097092231035,0.002,0,1
"Kif15",0.796895596214672,0.00815953603534286,0.004,0.003,1
"Dlc1",0.428306632347347,0.00815835422151873,0.002,0,1
"Rnf180",0.796895596215035,0.008158184401126,0.004,0.003,1
"Nudt16",0.643484242391932,0.00814770444712366,0.034,0.026,1
"Fbxo44",0.796895596214789,0.0081465422632643,0.004,0.003,1
"C1qtnf4",0.42830663234736,0.00814529584759055,0.002,0,1
"Lrrc7",0.42830663234736,0.00814529584759055,0.002,0,1
"Vmn2r120",0.42830663234736,0.00814529584759055,0.002,0,1
"Hist2h3c1",0.874328376255079,0.00813183458221832,0.005,0.005,1
"Flywch1",0.796895596214949,0.00813000958295253,0.004,0.003,1
"Tmod1",0.634684120234779,0.0081212820636933,0.004,0.005,1
"Mgp",0.428306632347277,0.00811930410836143,0.002,0,1
"Ubox5",0.506182934490688,0.008110626951924,0.007,0.003,1
"Ugt1a6b",0.428306632347452,0.00810895379996053,0.002,0,1
"Inpp5f",0.496787755114454,0.00809863779908633,0.007,0.003,1
"B020010K11Rik",0.918159463214833,0.00809820188536771,0.007,0.005,1
"Gm47772",0.428306632347347,0.00806525780239844,0.002,0,1
"Gm50241",0.428306632347347,0.00806525780239844,0.002,0,1
"Elp3",0.953065542598862,0.00806276824738827,0.012,0.01,1
"Slc13a4",0.428306632347224,0.0080601480375031,0.002,0,1
"Nbas",0.215738107316403,0.00805729911910972,0.004,0,1
"Gm38560",0.428306632347437,0.00804994790701028,0.002,0,1
"Xrcc2",0.428306632347437,0.00804994790701028,0.002,0,1
"Abhd17c",0.861955065685374,0.00804918696054929,0.021,0.021,1
"Aqp11",0.428306632347317,0.00802962490038457,0.002,0,1
"BC017158",0.428306632347317,0.00802962490038457,0.002,0,1
"Bmi1",0.908010666580584,0.00802444792394895,0.005,0.005,1
"Gm43625",0.783229169671921,0.00802259835808976,0.005,0.003,1
"Ppcs",0.514106722610454,0.00802205823399898,0.011,0.005,1
"Dqx1",0.428306632347355,0.00801697504870324,0.002,0,1
"Myo1e",0.887314972450987,0.00801452791724709,0.005,0.005,1
"Aloxe3",0.428306632347328,0.00801444985972397,0.002,0,1
"Mroh5",0.428306632347302,0.0080068838284159,0.002,0,1
"Gm11630",0.428306632347346,0.00799681798053334,0.002,0,1
"Ift74",0.428306632347346,0.00799681798053334,0.002,0,1
"Plcb1",0.215738107316432,0.00799231417391266,0.004,0,1
"Gchfr",0.42830663234742,0.00798677740948446,0.002,0,1
"Gm10401",0.428306632347365,0.00798176657303782,0.002,0,1
"Sult2b1",0.428306632347365,0.00798176657303782,0.002,0,1
"Dlgap1",0.428306632347338,0.00796677171799791,0.002,0,1
"Fndc7",0.428306632347338,0.00796677171799791,0.002,0,1
"D5Ertd579e",0.429739212787161,0.00796422387068654,0.034,0.039,1
"Uchl3",0.166717679193792,0.00795971509958249,0.069,0.054,1
"Sh3d19",0.428306632347294,0.00794686599892215,0.002,0,1
"Thnsl1",0.428306632347294,0.00794686599892215,0.002,0,1
"Neurl1a",0.428306632347307,0.00794438477603701,0.002,0,1
"Pdf",0.428306632347307,0.00794438477603701,0.002,0,1
"Map3k9",0.907485088146737,0.00793988166502014,0.012,0.01,1
"Gm28229",0.476769854580852,0.00793866799991324,0.007,0.003,1
"Armc4",0.428306632347346,0.00793695039515064,0.002,0,1
"Gm48780",0.428306632347346,0.00793695039515064,0.002,0,1
"Rad54l",0.807778685411798,0.00792256372288213,0.005,0.003,1
"Ssna1",0.155331174106551,0.00791808218507706,0.148,0.121,1
"Cep55",0.428306632347434,0.00791473050439024,0.002,0,1
"Syt15",0.428306632347434,0.00791473050439024,0.002,0,1
"Car7",0.428306632347377,0.00790489488238142,0.002,0,1
"Flrt2",0.428306632347377,0.00790489488238142,0.002,0,1
"Qtrt2",0.428306632347377,0.00790489488238142,0.002,0,1
"Polh",0.872667765227071,0.00789934362125312,0.005,0.005,1
"Timmdc1",0.805685356503914,0.00789075629362959,0.037,0.031,1
"Saa1",0.428306632347256,0.00787797253958496,0.002,0,1
"Alms1",0.428306632347381,0.00787066187984238,0.002,0,1
"Gm20560",0.428306632347381,0.00787066187984238,0.002,0,1
"4930524O07Rik",0.428306632347309,0.00786822800753703,0.002,0,1
"Adam22",0.428306632347309,0.00786822800753703,0.002,0,1
"Zfp28",0.428306632347309,0.00786822800753703,0.002,0,1
"4930505N22Rik",0.428306632347335,0.00786579564003964,0.002,0,1
"Gm15401",0.428306632347335,0.00786579564003964,0.002,0,1
"Wasl",0.112609400831602,0.00785877706408983,0.062,0.046,1
"Gm10248",0.428306632347376,0.00785850755245296,0.002,0,1
"Lrrd1",0.428306632347376,0.00785850755245296,0.002,0,1
"Recql4",0.797391222229161,0.00785828132710628,0.002,0.003,1
"Gm34006",0.428306632347376,0.00785365632590374,0.002,0,1
"Phldb1",0.428306632347376,0.00785365632590374,0.002,0,1
"Sema6d",0.21573810731643,0.00784716249913247,0.004,0,1
"Bckdk",0.906177331765948,0.00784364981715934,0.012,0.01,1
"Gm4319",0.225733018445535,0.00782923992326158,0.009,0.003,1
"Asf1b",0.771891139792134,0.00782389120497413,0.005,0.003,1
"4930432B10Rik",0.428306632347224,0.00781986472583386,0.002,0,1
"Elp4",0.428306632347224,0.00781986472583386,0.002,0,1
"Gm45311",0.428306632347224,0.00781986472583386,0.002,0,1
"Nkapd1",0.861133948419825,0.00781741590518217,0.062,0.054,1
"Bend5",0.428306632347313,0.00781026332744353,0.002,0,1
"Tmtc3",0.428306632347313,0.00781026332744353,0.002,0,1
"Fam193a",0.582446863367318,0.00780882133060951,0.088,0.095,1
"Gm17173",0.827619452312058,0.00780836019066108,0.007,0.008,1
"Rnf14",0.985387080116282,0.0077911084728492,0.044,0.046,1
"A230087F16Rik",0.428306632347365,0.00778874614940695,0.002,0,1
"Angpt2",0.428306632347365,0.00778874614940695,0.002,0,1
"Gm43964",0.428306632347365,0.00778874614940695,0.002,0,1
"Olfr267",0.428306632347365,0.00778874614940695,0.002,0,1
"Rab3il1",0.35634536276343,0.00777739217065695,0.021,0.013,1
"Crocc",0.7968955962148,0.00777146830941015,0.004,0.003,1
"Thap8",0.784963069213898,0.00776461296743433,0.005,0.003,1
"Cd5",0.428306632347294,0.00775787426007517,0.002,0,1
"Cit",0.428306632347294,0.00775787426007517,0.002,0,1
"F730035P03Rik",0.428306632347294,0.00775787426007517,0.002,0,1
"Zfp945",0.428306632347294,0.00775787426007517,0.002,0,1
"Rbak",0.215738107316385,0.00774408494926534,0.004,0,1
"Selenoo",0.601417881606605,0.00774360603029166,0.011,0.013,1
"Zfp865",0.654925057269481,0.00773394083398898,0.042,0.036,1
"Gm42067",0.428306632347322,0.00772959355693588,0.002,0,1
"Rapsn",0.80892243390758,0.00772567388571954,0.005,0.003,1
"Fam227b",0.215738107316403,0.00771490797465912,0.004,0,1
"Gm46447",0.428306632347326,0.00771085402741908,0.002,0,1
"Ankmy1",0.776963628720149,0.00770749710697897,0.005,0.003,1
"Naa16",0.377168546977016,0.00770669248281267,0.049,0.041,1
"Gtf2ird2",0.753981701345544,0.00770279269541599,0.009,0.005,1
"Atp5c1",0.479379610401775,0.00768343779108283,0.3,0.275,1
"1700124L16Rik",0.428306632347349,0.00768291448577716,0.002,0,1
"Zfp760",0.796895596214374,0.00766641775993553,0.004,0.003,1
"Klhdc8b",0.428306632347332,0.00766440033861102,0.002,0,1
"Hist2h2be",0.428306632347338,0.00765517668612817,0.002,0,1
"Gm4258",0.428306632347377,0.00764827350257018,0.002,0,1
"Kif22",0.428306632347341,0.00764367829279318,0.002,0,1
"Hipk2",0.556118836501042,0.00763243200284269,0.021,0.023,1
"Gm47552",0.428306632347376,0.00762763845126111,0.002,0,1
"Gm12764",0.428306632347344,0.00762078482238011,0.002,0,1
"9330104G04Rik",0.428306632347338,0.00760938943632204,0.002,0,1
"Gm16069",0.428306632347338,0.00760938943632204,0.002,0,1
"Gm28050",0.428306632347338,0.00760938943632204,0.002,0,1
"Ccdc106",0.483983629088522,0.0076050663189793,0.007,0.003,1
"Trappc12",0.922742285767796,0.00759723758756028,0.025,0.023,1
"Gm45187",0.373207277912698,0.00759042525946709,0.002,0.005,1
"Zfp65",0.92005101085162,0.00757931326650302,0.021,0.018,1
"Egfl7",0.428306632347223,0.00757089874670578,0.002,0,1
"Gm12089",0.428306632347223,0.00757089874670578,0.002,0,1
"Lipo3",0.215738107316403,0.0075575562504783,0.004,0,1
"Lipc",0.428306632347377,0.00754843852318521,0.002,0,1
"Hmg20b",0.341711944677442,0.00754835151973965,0.12,0.098,1
"Kif1a",0.807297701576563,0.00753913093411452,0.005,0.003,1
"Ccdc61",0.943000943622126,0.00751392544349551,0.014,0.013,1
"Heatr1",0.883512316589739,0.00746831262203856,0.028,0.023,1
"Tnfsf15",0.428306632347345,0.00746648184271027,0.002,0,1
"Zbtb1",0.844055221940986,0.00746534529649853,0.032,0.036,1
"Gnb5",0.599213825317236,0.00745489412373738,0.004,0.005,1
"Zfp982",0.797391222229348,0.00745329592801677,0.002,0.003,1
"Trabd",0.892079468045467,0.00745148512925728,0.06,0.054,1
"Pgap3",0.428306632347187,0.00744899492904248,0.002,0,1
"Gm43569",0.215738107316409,0.00744503753610147,0.004,0,1
"Phf11d",0.796895596214342,0.00744450338774687,0.004,0.003,1
"Amn",0.428306632347441,0.00744245843551989,0.002,0,1
"Gm43409",0.428306632347441,0.00744245843551989,0.002,0,1
"Runx2os2",0.428306632347437,0.00743158973480363,0.002,0,1
"Zfp541",0.428306632347437,0.00743158973480363,0.002,0,1
"Tspan32",0.797226711485235,0.00743052848376165,0.028,0.023,1
"Poc5",0.753523072029063,0.0074193256960871,0.019,0.015,1
"Mrps26",0.918798414489181,0.00741862650303018,0.039,0.039,1
"Cltb",0.775079698572586,0.00741452231639692,0.009,0.01,1
"Stard4",0.528069919380746,0.00741026272775072,0.005,0.008,1
"Fbxo32",0.215738107316432,0.00740872261324499,0.004,0,1
"1700001K23Rik",0.42830663234732,0.00738628572953684,0.002,0,1
"Gm17484",0.42830663234732,0.00738628572953684,0.002,0,1
"Gm46419",0.42830663234732,0.00738628572953684,0.002,0,1
"Mrc2",0.42830663234732,0.00738628572953684,0.002,0,1
"1810062O18Rik",0.42830663234731,0.00736064486409651,0.002,0,1
"Myo10",0.428306632347343,0.00733623886297482,0.002,0,1
"Gm45151",0.428306632347277,0.00733306739847617,0.002,0,1
"Gm34425",0.428306632347333,0.00733306739847617,0.002,0,1
"Snx24",0.870601000950386,0.00732367658106541,0.011,0.008,1
"Mtif3",0.981462450120917,0.0073143579898686,0.014,0.013,1
"1700011D18Rik",0.428306632347323,0.00731199417534357,0.002,0,1
"Rad51ap1",0.428306632347323,0.00731199417534357,0.002,0,1
"Tsen2",0.428306632347323,0.00731199417534357,0.002,0,1
"Zhx3",0.428306632347323,0.00731199417534357,0.002,0,1
"Gm10643",0.919745635128963,0.00730465590211968,0.007,0.005,1
"Nt5dc3",0.0369964466442925,0.00730397945835314,0.021,0.008,1
"Cdk10",0.815379680210912,0.00729847812930852,0.023,0.018,1
"Ifi44",0.428306632347318,0.00727644630950646,0.002,0,1
"Agbl5",0.803758697947297,0.00726871904428553,0.005,0.003,1
"Gm44096",0.428306632347307,0.00725776642168052,0.002,0,1
"Gm16059",0.428306632347376,0.00723300858768494,0.002,0,1
"Gm43465",0.428306632347376,0.00723300858768494,0.002,0,1
"Gm45871",0.796895596214502,0.00722033226380789,0.004,0.003,1
"4933426B08Rik",0.428306632347216,0.0072186443661353,0.002,0,1
"Catsperg1",0.428306632347413,0.00721250572144168,0.002,0,1
"Hexim2",0.428306632347413,0.00721250572144168,0.002,0,1
"Eif4e3",0.8912045866629,0.00721093108546515,0.03,0.028,1
"Slc1a3",0.804871353060533,0.00720845217225097,0.005,0.003,1
"Itgb3",0.411857133969093,0.0072069633228735,0.007,0.013,1
"BC037032",0.428306632347413,0.00719822273859848,0.002,0,1
"Gm35031",0.428306632347413,0.00719822273859848,0.002,0,1
"Rubcn",0.796895596214704,0.00719438852893743,0.004,0.003,1
"1700001G11Rik",0.428306632347423,0.00718399621347936,0.002,0,1
"Gm16759",0.428306632347423,0.00718399621347936,0.002,0,1
"Rab25",0.428306632347423,0.00718399621347936,0.002,0,1
"Wdr6",0.428306632347423,0.00718399621347936,0.002,0,1
"Pbx3",0.774393788921387,0.00717536217426073,0.009,0.005,1
"Ppp1r3f",0.428306632347221,0.00716175351041826,0.002,0,1
"Gm37229",0.428306632347339,0.00713364303522543,0.002,0,1
"Gm21887",0.449296658782302,0.00712996925906625,0.007,0.003,1
"Rad18",0.79689559621496,0.0071239470980286,0.004,0.003,1
"Gm2000",0.379199558136521,0.00711741142479139,0.067,0.051,1
"Tnr",0.42830663234725,0.00711568825066711,0.002,0,1
"Mtfp1",0.215738107316422,0.00711427362316501,0.004,0,1
"F9",0.215738107316431,0.00710817268071207,0.004,0,1
"Nectin2",0.215738107316431,0.00710817268071207,0.004,0,1
"Poglut3",0.215738107316431,0.00710817268071207,0.004,0,1
"Actl6a",0.27232749537785,0.007106063314868,0.039,0.028,1
"Gm5577",0.428306632347381,0.00710575236959094,0.002,0,1
"Thumpd2",0.948865284382349,0.00708281724314322,0.005,0.005,1
"Gm11361",0.428306632347381,0.00707807894535218,0.002,0,1
"Gm3417",0.428306632347381,0.00707807894535218,0.002,0,1
"Kif18b",0.428306632347381,0.00707807894535218,0.002,0,1
"Zcwpw2",0.428306632347381,0.00707807894535218,0.002,0,1
"2900026A02Rik",0.428306632347244,0.00704086511153657,0.002,0,1
"9330136K24Rik",0.428306632347244,0.00704086511153657,0.002,0,1
"Gm48427",0.428306632347244,0.00704086511153657,0.002,0,1
"Dcxr",0.103353819101059,0.00703403979483944,0.014,0.005,1
"Gm15956",0.202108561290775,0.00702764870557192,0.012,0.005,1
"A830008E24Rik",0.428306632347343,0.00702143562506419,0.002,0,1
"Prkca",0.428306632347343,0.00702143562506419,0.002,0,1
"1700102H20Rik",0.428306632347326,0.00701949857259155,0.002,0,1
"Dnah12",0.428306632347326,0.00701949857259155,0.002,0,1
"Gm17655",0.428306632347326,0.00701949857259155,0.002,0,1
"Gxylt2",0.428306632347326,0.00701949857259155,0.002,0,1
"Smyd4",0.428306632347326,0.00701949857259155,0.002,0,1
"Gm20682",0.428306632347338,0.00701176103870454,0.002,0,1
"2310009B15Rik",0.567624275158337,0.00699917140554429,0.056,0.046,1
"Tmem69",0.928128585378181,0.00699318833784286,0.011,0.01,1
"Aco1",0.796895596214747,0.00698917596590653,0.004,0.003,1
"Spatc1",0.918042443283529,0.00697647688254853,0.007,0.005,1
"Traf5",0.440502939670954,0.00696058725459064,0.016,0.01,1
"Tbccd1",0.383986216918008,0.00695673704533295,0.019,0.013,1
"Bub1",0.7968955962148,0.00695359230755996,0.004,0.003,1
"Cldn15",0.392121891702258,0.0069462616850556,0.023,0.028,1
"AA386476",0.428306632347337,0.00694288330644155,0.002,0,1
"Gm16299",0.428306632347337,0.00694288330644155,0.002,0,1
"Urb1",0.428306632347337,0.00694288330644155,0.002,0,1
"B4galt4",0.793744429930546,0.00693595052513229,0.005,0.003,1
"Rabgap1",0.24376553614063,0.00692271024660601,0.118,0.098,1
"Zfp335os",0.796895596214725,0.00692183083585828,0.004,0.003,1
"Gm15853",0.428306632347402,0.00690519944122454,0.002,0,1
"Gm26590",0.428306632347402,0.00690519944122454,0.002,0,1
"Gm48772",0.428306632347402,0.00690519944122454,0.002,0,1
"Srd5a1",0.428306632347402,0.00690519944122454,0.002,0,1
"Hmgn3",0.796895596214662,0.00688631452687736,0.004,0.003,1
"Gm32126",0.428306632347292,0.00688464716415267,0.002,0,1
"Nrep",0.428306632347292,0.00688464716415267,0.002,0,1
"Fam53b",0.904742672030753,0.00688408230283194,0.025,0.026,1
"Nrg2",0.780869114638455,0.00686143371584705,0.005,0.003,1
"Olfr212",0.428306632347273,0.00686051528634458,0.002,0,1
"Gm17133",0.428306632347402,0.0068494344628183,0.002,0,1
"Gm48552",0.428306632347402,0.0068494344628183,0.002,0,1
"Gm13166",0.428306632347277,0.00684759113799644,0.002,0,1
"1700123M08Rik",0.42830663234732,0.00684390746321835,0.002,0,1
"Dis3l2",0.855645855384291,0.0068436151540072,0.005,0.005,1
"Gm12184",0.428306632347351,0.00683655199074577,0.002,0,1
"Speg",0.428306632347351,0.00683655199074577,0.002,0,1
"Ttc21b",0.428306632347351,0.00683655199074577,0.002,0,1
"Gm17134",0.428306632347281,0.00683471559236735,0.002,0,1
"Gm49066",0.428306632347341,0.00683471559236735,0.002,0,1
"Wdr95",0.428306632347444,0.00683471559236735,0.002,0,1
"Sfmbt2",0.956752917933796,0.00683028631839268,0.012,0.01,1
"Mettl21c",0.4283066323474,0.00681458013193227,0.002,0,1
"Sall2",0.4283066323474,0.00681458013193227,0.002,0,1
"Ereg",0.428306632347322,0.00681093187881716,0.002,0,1
"Fam71a",0.428306632347322,0.00681093187881716,0.002,0,1
"Kdelr3",0.428306632347313,0.00680728752987603,0.002,0,1
"Gm17103",0.215738107316432,0.00680394786043037,0.004,0,1
"Gm48079",0.797391222229043,0.00679830380927076,0.002,0.003,1
"Akr1c13",0.428306632347311,0.00678912412902038,0.002,0,1
"Gm16185",0.428306632347311,0.00678912412902038,0.002,0,1
"Gm26766",0.428306632347311,0.00678912412902038,0.002,0,1
"Gm9821",0.42830663234733,0.00678007872831404,0.002,0,1
"Steap3",0.42830663234733,0.00678007872831404,0.002,0,1
"Zfp418",0.42830663234733,0.00678007872831404,0.002,0,1
"Gm15246",0.428306632347296,0.00677646731330112,0.002,0,1
"Adamts6",0.428306632347249,0.00677285974349367,0.002,0,1
"U90926",0.428306632347249,0.00677285974349367,0.002,0,1
"Gm30881",0.428306632347328,0.00673342851303682,0.002,0,1
"Sparcl1",0.428306632347328,0.00673342851303682,0.002,0,1
"4930403D09Rik",0.428306632347376,0.00671742957370721,0.002,0,1
"Gm45570",0.428306632347376,0.00671742957370721,0.002,0,1
"Slc51a",0.428306632347376,0.00671742957370721,0.002,0,1
"Gm42893",0.428306632347361,0.0067156566056654,0.002,0,1
"St5",0.428306632347361,0.0067156566056654,0.002,0,1
"Tmem201",0.774892582416691,0.00670688359791976,0.005,0.003,1
"Gm49482",0.797391222228605,0.00670595143255619,0.002,0.003,1
"Kat2a",0.922093714251076,0.00670508782930233,0.005,0.005,1
"Calhm2",0.428306632347365,0.00670503842024152,0.002,0,1
"Cd200r3",0.428306632347365,0.00670503842024152,0.002,0,1
"Kyat1",0.428306632347365,0.00670503842024152,0.002,0,1
"Smim38",0.428306632347365,0.00670503842024152,0.002,0,1
"Invs",0.929392964514488,0.00669501336442919,0.007,0.005,1
"Fat3",0.428306632347314,0.00669445375889067,0.002,0,1
"Tmem88b",0.428306632347314,0.00669445375889067,0.002,0,1
"Pex16",0.24688649927166,0.00669235552852721,0.056,0.044,1
"AA465934",0.428306632347343,0.00668214714659829,0.002,0,1
"Mm2pr",0.428306632347343,0.00668214714659829,0.002,0,1
"Xylb",0.428306632347343,0.00668214714659829,0.002,0,1
"Zfp85os",0.428306632347343,0.00668214714659829,0.002,0,1
"Adam3",0.428306632347376,0.00667163457827559,0.002,0,1
"D130058E05Rik",0.428306632347376,0.00667163457827559,0.002,0,1
"Lgals8",0.999186650857701,0.00666353077103715,0.102,0.103,1
"Gng7",0.428306632347364,0.00665766916666163,0.002,0,1
"Dnaaf4",0.428306632347315,0.00665244719883968,0.002,0,1
"Rgs9",0.428306632347315,0.00665244719883968,0.002,0,1
"Pcbp2",0.0127585525883283,0.00665233311168389,0.467,0.396,1
"Bckdha",0.757707097690941,0.00664283189674217,0.039,0.031,1
"Dusp12",0.700826425475811,0.0066284117432497,0.014,0.01,1
"Cox19",0.602258639974177,0.00662195489692546,0.123,0.108,1
"Pimreg",0.797391222229326,0.00661099032843171,0.002,0.003,1
"Gm29670",0.428306632347369,0.00661096452049844,0.002,0,1
"Gm36172",0.428306632347369,0.00661096452049844,0.002,0,1
"2410004P03Rik",0.428306632347224,0.00660753097102845,0.002,0,1
"Tmem259",0.168459155482203,0.00655777201502178,0.071,0.051,1
"Gm36992",0.428306632347341,0.0065497015416038,0.002,0,1
"Ovca2",0.428306632347338,0.0065345627984771,0.002,0,1
"Slc23a4",0.428306632347338,0.0065345627984771,0.002,0,1
"A230083N12Rik",0.79689559621448,0.00653160610898677,0.004,0.003,1
"Dusp22",0.808926518927742,0.00652380280883036,0.005,0.003,1
"Amacr",0.428306632347372,0.0065044942933742,0.002,0,1
"Ndufaf6",0.428306632347372,0.0065044942933742,0.002,0,1
"Sh3bgrl2",0.428306632347372,0.0065044942933742,0.002,0,1
"Zfp773",0.796895596214832,0.00649481117734966,0.004,0.003,1
"Cln6",0.504918233497165,0.00649181351464272,0.007,0.003,1
"Gm20036",0.428306632347376,0.00649121915520259,0.002,0,1
"Pcdhga2",0.428306632347376,0.00649121915520259,0.002,0,1
"Rpusd3",0.428306632347376,0.00649121915520259,0.002,0,1
"4430402I18Rik",0.215738107316384,0.00649037948649598,0.004,0,1
"Prag1",0.215738107316384,0.00649037948649598,0.004,0,1
"Tgfa",0.215738107316384,0.00649037948649598,0.004,0,1
"Cpt1c",0.428306632347362,0.00648790883306445,0.002,0,1
"Ctf1",0.428306632347362,0.00648790883306445,0.002,0,1
"Frmpd4",0.428306632347362,0.00648790883306445,0.002,0,1
"Cdk18",0.890443157512295,0.00648466203851721,0.007,0.005,1
"4930595D18Rik",0.428306632347341,0.00642564805910342,0.002,0,1
"Htra1",0.428306632347319,0.00642240426106285,0.002,0,1
"P3h2",0.428306632347319,0.00642240426106285,0.002,0,1
"Gm16565",0.428306632347341,0.00640301004172618,0.002,0,1
"Lmbr1",0.428306632347341,0.00640301004172618,0.002,0,1
