"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Phf6",0.0747638454451646,0.0697782849682625,0.065,0.04,1
"Pacs2",0.0333749417082262,0.0697674534147577,0.094,0.062,1
"Khnyn",0.142952596017301,0.0697663164302285,0.103,0.077,1
"Rnf103",0.143439092353371,0.0697269992133931,0.156,0.123,1
"Slc20a2",0.00917261256766144,0.0697243955300859,0.048,0.021,1
"Rab34",0.000242524385826193,0.06971378493127,0.074,0.037,1
"Mob2",0.000626442398086865,0.0696971154020968,0.114,0.063,1
"Stk10",0.0288639612945609,0.0696751822368991,0.165,0.124,1
"Eif2ak1",0.0991421629153012,0.0696168260759067,0.101,0.073,1
"Hltf",0.0808560374517375,0.069595322551652,0.33,0.283,1
"Senp8",0.0483117152627938,0.0695565654470124,0.087,0.057,1
"Polr2g",0.0168312152241196,0.069554405935582,0.36,0.305,1
"Ppip5k2",0.226494273592712,0.0695486257855247,0.137,0.109,1
"Acp1",0.265621428933787,0.069536302875116,0.24,0.207,1
"Ube2q2",0.041288460959088,0.0694904877184389,0.14,0.103,1
"Rhoc",0.0350222293744988,0.0694890127415689,0.184,0.14,1
"A430005L14Rik",0.0946195459007479,0.0693804471502038,0.136,0.104,1
"Lman1",0.00138837366218915,0.0693666998588913,0.385,0.313,1
"Pibf1",0.00265702195070704,0.0693602842675442,0.15,0.107,1
"Nop58",0.217307967736559,0.069341048122732,0.159,0.133,1
"Commd7",0.0502719104307884,0.0692518233617774,0.312,0.261,1
"Pias3",0.0748991101214844,0.0692330632987816,0.059,0.042,1
"Txndc12",0.393706424972632,0.0692221686268186,0.212,0.185,1
"Gm15417",0.19204500966468,0.0692215959562704,0.071,0.049,1
"Zfp516",0.304262680702353,0.0691878498184077,0.066,0.052,1
"Card6",0.142032713120681,0.0691426835135067,0.083,0.057,1
"Tmem198b",0.016378223896194,0.069120511724496,0.04,0.016,1
"Impad1",0.0294421185914848,0.0691155592675294,0.133,0.096,1
"Suds3",0.10472632748636,0.0690771206595422,0.134,0.101,1
"Dhx30",0.231273737448473,0.0690199719639374,0.142,0.114,1
"Flcn",0.205569996182142,0.0690170661196822,0.147,0.116,1
"Fbxo42",0.0374252136246518,0.0690158410360166,0.059,0.033,1
"Trmt10c",0.0847707011921383,0.0690152516598058,0.098,0.068,1
"Tmem101",0.0570091169768066,0.0689604016119516,0.134,0.098,1
"Gmfg",0.190508085639357,0.0689426072471522,0.515,0.472,1
"Ube3c",0.251367100978061,0.068918219253308,0.123,0.097,1
"Nat2",0.0350095757419166,0.0687962577631512,0.063,0.036,1
"Wdr61",0.113312787207627,0.0687803974079497,0.224,0.187,1
"Stx5a",0.0151499370800545,0.0687364964811594,0.188,0.142,1
"Ugp2",0.0303222506572169,0.0687334477280341,0.162,0.12,1
"Naxd",0.0451874230321951,0.0687271124080223,0.262,0.215,1
"Tmem19",0.156180587182328,0.0687229435830079,0.123,0.094,1
"Bnip2",0.37942999185348,0.0686998197621476,0.391,0.357,1
"Spcs3",0.000301078695077106,0.0686797076874137,0.288,0.219,1
"Mfsd5",0.0130975609173019,0.0686759041155682,0.178,0.131,1
"Golt1b",0.159946609078617,0.0686745003354793,0.177,0.144,1
"Rbmx",0.360006075310786,0.0686652378631749,0.116,0.094,1
"Hcfc1",0.0500706860529784,0.0686628751396965,0.149,0.111,1
"Sp4",0.0924863386457217,0.0685752774394611,0.064,0.04,1
"Tbxas1",0.425872635788792,0.0685708541142991,0.397,0.365,1
"Ppp2r3a",1.77790069214493e-05,0.0685597276552782,0.045,0.014,0.297887260968883
"A930006K02Rik",0.0226355978144985,0.0685533225579573,0.031,0.016,1
"Ccdc97",0.0339617637792855,0.0685386358013673,0.095,0.063,1
"Hnrnpf",2.22907028847336e-06,0.0685334511601199,0.674,0.568,0.0373480726833712
"Fam98c",0.226857916245081,0.0685047372445431,0.083,0.063,1
"Polr3e",0.0345661210387312,0.0684926307924076,0.053,0.037,1
"Grap",0.144655258555278,0.0684899748392515,0.224,0.189,1
"Afg3l2",0.215285180963403,0.0684562289736487,0.083,0.06,1
"Irf3",0.0142412692500392,0.0684101705046705,0.198,0.15,1
"Slc33a1",0.202998393592706,0.0683495048468817,0.107,0.085,1
"Mgst3",0.192428840541307,0.0683391513170503,0.16,0.131,1
"Pnpo",0.000711944622066092,0.0683171350610742,0.109,0.068,1
"Aak1",0.0981114616679191,0.0682968559278563,0.092,0.063,1
"Acad12",0.0249863832522179,0.0682743696341841,0.047,0.022,1
"Cds2",0.000282277171956808,0.0682628872021215,0.133,0.085,1
"Tmem143",0.132770158746912,0.0682154695216662,0.036,0.021,1
"Zfp369",0.0444002761685595,0.0681795772007028,0.053,0.029,1
"Tfeb",0.0761270204320693,0.0681715853951126,0.085,0.056,1
"Rab5a",0.00143970432057378,0.0681113233414756,0.312,0.248,1
"Map3k10",0.00185818744162479,0.0680656171979385,0.06,0.029,1
"Iqcb1",0.195235846772072,0.0680542517021275,0.043,0.029,1
"Rbm4b",0.25664484191643,0.0680102542508391,0.119,0.101,1
"Brd9",0.386293722354982,0.0679452642537532,0.278,0.248,1
"Iffo2",0.040161436463991,0.0679361594060019,0.047,0.023,1
"Nsfl1c",0.0133674403712179,0.0678602940991581,0.241,0.192,1
"Hmgcl",0.0145730380603303,0.06784764331782,0.209,0.167,1
"Cd48",0.0630575862331112,0.0678392040173927,0.508,0.454,1
"Fbxo4",0.00444873167312445,0.0678135553252899,0.076,0.042,1
"Cmtm8",0.03465578868719,0.067792025346443,0.179,0.14,1
"Tmbim4",0.0431976873249063,0.0677778361694674,0.522,0.468,1
"Soga1",0.184141876856673,0.0677776658764783,0.205,0.17,1
"Mob1b",0.405491185634025,0.0677315936092429,0.137,0.115,1
"Clgn",0.0270531098660165,0.0676893715027312,0.133,0.096,1
"Acly",0.00138059432985544,0.0676493237768029,0.242,0.183,1
"Rab18",0.0245860338011037,0.0676423256199725,0.253,0.205,1
"Pprc1",0.17071627966769,0.0676203285133118,0.065,0.044,1
"Tmem159",0.0958302087880407,0.0675906580211393,0.137,0.105,1
"Tekt1",0.0207590093969272,0.0675285317160462,0.006,0,1
"Siglece",0.0979000560847771,0.0675201776171245,0.162,0.127,1
"Anxa7",0.47034299374775,0.0675053956592508,0.156,0.134,1
"Slc6a8",0.0058157831873478,0.067505321527755,0.024,0.005,1
"Kcmf1",0.0168783625921282,0.0674842904456359,0.234,0.183,1
"Cse1l",0.00893478862332089,0.0674577728720655,0.128,0.092,1
"Dennd2c",0.0729339823195569,0.0674554819152951,0.055,0.031,1
"Tchp",0.196549039704671,0.0674431618463404,0.051,0.034,1
"Acvr1",0.274573657770913,0.0674423451932766,0.108,0.085,1
"Mettl5",0.0133553735843456,0.0674050133159519,0.165,0.122,1
"Fhit",0.0206254244989402,0.0673955544301356,0.035,0.014,1
"Qrich1",0.522496047056286,0.0673611330663881,0.134,0.118,1
"D130040H23Rik",0.0525066173244806,0.0673371564631098,0.042,0.022,1
"Xpo5",0.103607609336321,0.0672866056423139,0.084,0.057,1
"Fbxo28",0.0719644030999042,0.0672430315438652,0.088,0.06,1
"Tcaf1",0.00385340518529912,0.0672280281433569,0.037,0.012,1
"Adipor2",0.328336282253292,0.067218064733567,0.149,0.123,1
"Baz2b",0.0535479301590281,0.0672036603612884,0.176,0.137,1
"Tsga10",0.362812975605358,0.0671862492864718,0.086,0.067,1
"Slc39a4",0.0445618733938555,0.0671576062314115,0.03,0.012,1
"Zfp595",0.0614270443217209,0.0671172385504385,0.043,0.025,1
"Ctnnal1",0.0890907858063136,0.0671163024401672,0.064,0.04,1
"Cnot10",0.23598563202118,0.0671012552478257,0.088,0.066,1
"Lrsam1",0.0835954616535741,0.0670493150954683,0.035,0.018,1
"Ccdc25",0.493348047485145,0.0670338256521287,0.115,0.097,1
"Pcca",0.043312586995491,0.0670318431100851,0.084,0.053,1
"Seh1l",0.149486988591092,0.0670195037646985,0.105,0.077,1
"Urgcp",0.0914429482702906,0.0670060844672954,0.067,0.042,1
"Ndor1",0.0936360147234055,0.0670017829261626,0.053,0.031,1
"Nt5c3",0.0342335201216315,0.0669953787622489,0.077,0.048,1
"Dhx9",0.208580627991033,0.0669908146186268,0.3,0.264,1
"Vps13d",0.00590667396641125,0.0669639900305334,0.114,0.075,1
"Lyn",0.0642213026163706,0.0669372947629996,0.851,0.807,1
"Dnajc11",0.0341254530368624,0.0668918673252966,0.08,0.051,1
"Ppil4",0.0547591767170758,0.0668402622917637,0.171,0.133,1
"Map3k3",0.0590094153070074,0.066787352584593,0.099,0.068,1
"Zbtb34",0.0306471034134593,0.0667858776922351,0.057,0.03,1
"Tti1",0.0880473783365602,0.0667492638254883,0.05,0.029,1
"Lrrc14",0.156554277160788,0.0667241289880821,0.097,0.07,1
"Cant1",0.0387418348359425,0.0666937654737865,0.163,0.126,1
"Fam193b",0.24866701671786,0.0666781155060867,0.085,0.063,1
"Zfp994",0.28912874099213,0.0666441073651226,0.113,0.089,1
"Hipk3",0.0709984837190319,0.0666129180728312,0.101,0.07,1
"Ptpn23",0.191582754703096,0.0666115905629582,0.073,0.052,1
"Stat3",0.0155685757138606,0.0665949744274186,0.284,0.233,1
"Plcg2",0.112227720664804,0.0665455978367162,0.267,0.227,1
"Rnf5",0.00483212631534819,0.0665256426511967,0.186,0.141,1
"Fam53a",0.00634072995960237,0.0665000464354458,0.117,0.081,1
"Gtpbp3",0.0912928324829309,0.0664989842594387,0.064,0.04,1
"Smad5",0.239146507148308,0.0664943559409368,0.09,0.067,1
"Nbeal2",0.0794243386047113,0.0664850454362526,0.063,0.038,1
"Inpp5e",0.0493728645225807,0.0664781375421611,0.038,0.019,1
"Adsl",0.184820891389719,0.0664223498139081,0.079,0.056,1
"Kdr",0.0551195031179903,0.0663877066009195,0.045,0.025,1
"Asxl1",0.230813730071754,0.0663725841094296,0.12,0.094,1
"Rnf2",0.00862434724623744,0.066336914738539,0.147,0.107,1
"Zmym6",0.0998111028929377,0.0663337893126844,0.058,0.036,1
"D3Ertd751e",0.00692525343484562,0.0663112618379792,0.081,0.049,1
"S1pr1",3.49761383908167e-05,0.0662754738373232,0.173,0.118,0.586025198738133
"Minpp1",0.11391541290762,0.0662355496678132,0.115,0.085,1
"Sema4g",0.0368147175153237,0.0662168674907497,0.091,0.06,1
"Elovl5",0.0904304973178646,0.0661677961604846,0.06,0.037,1
"Rbm25",0.0754027766865169,0.0661259302377728,0.509,0.457,1
"Usp30",0.128709948614793,0.0660440992131047,0.041,0.023,1
"Hilpda",0.22314047956125,0.0660269478368186,0.07,0.049,1
"Spns3",0.000112131978678238,0.0660003828244411,0.053,0.021,1
"Pon3",0.0400119634786724,0.0659849864806556,0.35,0.298,1
"Prpf39",0.17969123873927,0.0658974112549431,0.208,0.172,1
"Zfp873",0.0040081939189475,0.065889848103646,0.043,0.016,1
"Angel2",0.275537960703733,0.0658804255811453,0.201,0.171,1
"Ufsp2",0.00364572159964551,0.0658124891544458,0.384,0.317,1
"Nudt8",0.0128473478630908,0.0658055623533016,0.064,0.036,1
"Nop2",0.210706741339024,0.0657820200910656,0.078,0.056,1
"Olfr1124",0.0103967774638394,0.0657605170250516,0.035,0.012,1
"Snx6",0.0189144728021845,0.0657484410434215,0.558,0.495,1
"Usp4",0.258711864399344,0.0657423902850753,0.115,0.09,1
"Gm10138",0.289703059920566,0.065668905430216,0.186,0.159,1
"2010315B03Rik",0.318337230760542,0.0656632657525779,0.088,0.068,1
"Aars",0.255650567963048,0.0656160058653555,0.214,0.182,1
"Rsu1",0.00424538541923578,0.0655972335303188,0.338,0.278,1
"Clint1",2.8194896570213e-05,0.0654930667740876,0.4,0.316,0.472405492033919
"Grsf1",0.0340688217438537,0.0654842183660048,0.107,0.073,1
"Traf6",0.0412245299912665,0.0654826167171233,0.057,0.031,1
"Fktn",0.114875042518108,0.0654803368512986,0.049,0.029,1
"P2rx4",0.115635500571522,0.0654792064006324,0.355,0.308,1
"Coq10b",0.39782856353555,0.0654703160159288,0.145,0.127,1
"Pkd1",0.212222402683325,0.0654571559474206,0.136,0.108,1
"C2cd3",0.0922365654464092,0.0654464371141515,0.095,0.067,1
"Stxbp5",0.173640882264938,0.0654060551227609,0.15,0.119,1
"Arsa",0.195359111494008,0.0653964804891776,0.08,0.057,1
"Slc39a7",0.2348385352617,0.0653809204607189,0.219,0.187,1
"Ccdc32",0.0310425398976808,0.0653475522497253,0.122,0.086,1
"Poc1b",0.184759788460576,0.0653246153448339,0.073,0.053,1
"Ankrd39",0.0658368641637674,0.0652924569228364,0.074,0.047,1
"Pde4a",0.0762580461425998,0.065291254823387,0.045,0.025,1
"Usp48",0.0363092552818682,0.0652862437684958,0.145,0.109,1
"Nosip",0.0837406528861256,0.0652629933796113,0.128,0.096,1
"2900076A07Rik",0.00403266062641356,0.0652554375035983,0.052,0.025,1
"Epn1",0.0933002549939833,0.065240166862544,0.344,0.298,1
"Slc10a3",0.0139848616051356,0.0652393564994566,0.093,0.06,1
"B4gat1",0.176990151756844,0.0651899757650106,0.138,0.109,1
"Atp6v0d1",0.223636428554809,0.0651827123922465,0.372,0.335,1
"Gm10605",0.0281667815669694,0.0651645264940031,0.056,0.03,1
"Zfp513",0.00667776311867598,0.0651225994148784,0.112,0.074,1
"Dazap2",0.000800156660556249,0.0651154908490228,0.413,0.341,1
"Ing3",0.189484955376161,0.0650939442419091,0.079,0.056,1
"Naip5",0.435053541365908,0.065090300971184,0.131,0.111,1
"Slc36a4",0.21242261431155,0.0650549718360214,0.055,0.038,1
"Mocs3",0.0828053824761262,0.0650183918728087,0.059,0.036,1
"Ndel1",0.0253976423548097,0.0649619094868046,0.153,0.115,1
"Zfp236",0.0214005165201084,0.0649530365225114,0.074,0.047,1
"Rapgef1",0.0777323213801009,0.0649441599303204,0.112,0.081,1
"Vamp2",0.208620920054019,0.0649347360452404,0.083,0.062,1
"Dyrk2",0.00632664566145527,0.0649044765665063,0.178,0.133,1
"Ep400",0.510542814403036,0.0648869444721319,0.163,0.144,1
"Fam174a",0.0823683276788267,0.0648717560631215,0.333,0.287,1
"Ppid",0.196646190506141,0.0648532931076238,0.224,0.189,1
"Abcb4",0.113584921112946,0.0648511431113606,0.103,0.077,1
"Eif1",0.0487473404683133,0.0648379701586728,0.966,0.947,1
"Mbd3",0.00100523474823891,0.0648339103419617,0.288,0.227,1
"Il1rl2",0.0840386641069526,0.0648170766122299,0.071,0.045,1
"Ppp2ca",0.000209582186101845,0.0647947595687157,0.424,0.342,1
"Maged1",0.119879907116252,0.0647349075068604,0.099,0.071,1
"Arap2",0.0383579359982881,0.0647027605549165,0.047,0.023,1
"Lrmp",0.0127336600177869,0.0646735918425498,0.108,0.071,1
"Sap130",0.132602900995611,0.0646659824767739,0.074,0.059,1
"Gm3488",0.061396087705211,0.0646631001534158,0.038,0.019,1
"Ctnna1",0.00315281191452991,0.0646165570233449,0.15,0.107,1
"Shb",0.0443679071854339,0.0645957692090092,0.044,0.022,1
"Lamtor5",0.0310595304416861,0.0645776840667662,0.436,0.376,1
"Nt5c2",0.478040944185185,0.0645560066678015,0.174,0.152,1
"Pip4k2b",0.145798648752381,0.0645345281856099,0.085,0.06,1
"Hspb1",0.0959526759664668,0.0645029585018928,0.016,0.005,1
"Cyp4v3",0.0100464289766946,0.0645009429868527,0.167,0.126,1
"Cyld",0.017047739471014,0.0644712829104077,0.226,0.178,1
"Cd34",0.0762090435911054,0.0644490880604704,0.395,0.345,1
"Vhl",0.030805954185051,0.0644312177904517,0.164,0.126,1
"Rnf227",0.192187149213789,0.0644292246769413,0.049,0.033,1
"Otud7b",0.208132484442991,0.0643841185480453,0.071,0.056,1
"5031425E22Rik",0.23188715593391,0.0643407341117644,0.167,0.138,1
"Prdm1",0.140011332646664,0.0643143647223544,0.101,0.074,1
"Capza1",0.448675945926554,0.0642983982641374,0.43,0.399,1
"Pkdcc",0.100160572200344,0.0642880265333075,0.058,0.036,1
"Gcdh",0.1221463244113,0.0642825963732516,0.047,0.027,1
"Glis3",0.0108853469502953,0.0642391806899672,0.035,0.012,1
"Stard9",0.140989276072546,0.0642093610586976,0.233,0.194,1
"Glmp",0.443395101106516,0.0642085303644462,0.547,0.516,1
"Pigc",0.0127139032712874,0.0641985026189084,0.095,0.063,1
"Lsm10",0.117746066716483,0.0641793664680326,0.224,0.185,1
"Uggt1",0.642577714635338,0.0641772853292957,0.209,0.192,1
"AA467197",0.618609358182344,0.0641642520123684,0.021,0.022,1
"Ankrd49",0.0174675792200015,0.0641581635730489,0.184,0.141,1
"Atmin",0.0465702959421284,0.0641465450728491,0.107,0.074,1
"Tbc1d15",0.199496070583878,0.0641428056293886,0.141,0.112,1
"Nudt4",0.0101835828171634,0.064136802647441,0.233,0.181,1
"Zfp961",0.00641428145479831,0.0641340005642451,0.051,0.025,1
"Ncoa6",0.0735395695905181,0.0640886678603053,0.105,0.075,1
"Opa1",0.254253386623382,0.064070747174009,0.109,0.085,1
"Zfyve1",0.291551156109021,0.0640270249685168,0.092,0.071,1
"Cd320",0.0573567630511474,0.06400745985202,0.067,0.042,1
"Cic",0.055917289909461,0.0639807260491627,0.184,0.142,1
"Rad17",0.0797590998759285,0.0639757210688608,0.12,0.089,1
"Rbbp9",0.0277574715135533,0.0639705543963354,0.071,0.042,1
"Atf3",0.0567726948063316,0.0639548464645283,0.162,0.123,1
"Mbip",0.204094515071592,0.0639321168500577,0.102,0.078,1
"Wdr45b",0.106630086208206,0.063919979280643,0.279,0.239,1
"Slc41a1",0.376365147262009,0.0638939656379477,0.047,0.033,1
"Gosr1",0.101056114016117,0.0638504743172648,0.088,0.062,1
"Uhrf1bp1l",0.166004660005371,0.0638503566044418,0.056,0.042,1
"Chst7",0.04450890807765,0.06383967783501,0.152,0.118,1
"Msantd4",0.0216047856244323,0.0638327867410382,0.115,0.082,1
"Nxt1",0.316418484980734,0.0637929030765795,0.107,0.097,1
"Tbc1d10b",0.0850761572462045,0.0637843591882469,0.101,0.073,1
"Nup214",0.217533091712629,0.0637592083131441,0.119,0.092,1
"Tfdp2",0.00981492521003462,0.063757703698522,0.059,0.031,1
"Zfp422",0.0236585056365723,0.0637263756304522,0.101,0.068,1
"Rmnd5a",0.32973123502786,0.0637169321869796,0.113,0.09,1
"Kctd2",0.0860712046168562,0.0636698665448779,0.1,0.073,1
"Msi2",0.219933706237179,0.0636609554526144,0.128,0.101,1
"Lsm14b",0.0695008390663669,0.0636321148254701,0.048,0.026,1
"C2cd2",0.0649761173672876,0.0635793868986885,0.057,0.033,1
"Maf1",0.142494753820444,0.0635628409279781,0.152,0.122,1
"Supt3",0.0262308372396845,0.0635597739231788,0.091,0.06,1
"Gkap1",0.431853737667478,0.063556206366557,0.152,0.13,1
"Samd4b",0.150480089962277,0.0634919173364285,0.128,0.097,1
"Elavl4",0.129321315036046,0.063487965654845,0.062,0.04,1
"Map4",0.0314000693017964,0.0633933289766501,0.306,0.253,1
"Sil1",0.0581824987486878,0.0633802620142073,0.115,0.083,1
"Ube2e1",0.0188522842535732,0.0633583114232636,0.258,0.211,1
"Ebi3",0.00441643609913867,0.0633517710459654,0.136,0.097,1
"P2ry6",6.29438127488731e-05,0.063314173896913,0.638,0.547,1
"Vps11",0.270762400541021,0.0633071323393177,0.088,0.067,1
"Tmcc1",0.0505334022460676,0.0632781182410941,0.174,0.137,1
"Crim1",0.0626126267218278,0.0631829525443371,0.073,0.047,1
"Arhgap30",0.0156212802382027,0.063146910237051,0.352,0.297,1
"Trappc9",0.187532786927446,0.0631086606093594,0.07,0.053,1
"Mtpn",0.0764193378308203,0.0630943018050283,0.334,0.286,1
"Ticam2",0.238843041198371,0.0630513153079172,0.131,0.104,1
"Strbp",0.167516542802357,0.0630471447166495,0.05,0.031,1
"Hipk2",0.582419049517956,0.0630008761799806,0.117,0.101,1
"Rbm47",0.669028245350409,0.0629929237537277,0.184,0.167,1
"Calcoco1",0.233291716586351,0.0629867137363739,0.063,0.044,1
"Sh3bp5l",0.0395691930907116,0.0629800133588417,0.041,0.019,1
"Usp47",0.262302887919108,0.0629525344260824,0.13,0.104,1
"Tefm",0.184705184307066,0.0629327832882833,0.066,0.048,1
"Rdh14",0.00496714407597219,0.0628986478279943,0.184,0.138,1
"Cspp1",0.0748007372939353,0.062884142593895,0.234,0.192,1
"Eri1",0.225204969657446,0.0628241262384845,0.115,0.089,1
"Map3k14",0.103890979440744,0.0628064168510815,0.093,0.077,1
"Tent5c",0.0107428313976691,0.0628050218329601,0.344,0.283,1
"Ankrd24",0.0140926242462135,0.0628008110788044,0.048,0.022,1
"Slc4a2",0.144101941278597,0.0627739252031613,0.093,0.067,1
"Zfp930",0.0430220657995641,0.0627624865596331,0.031,0.016,1
"Zfp704",0.185837331455179,0.0627274293518073,0.063,0.042,1
"Cers2",0.449221089653393,0.0627237132434378,0.312,0.283,1
"Cyb5r4",0.129211290665459,0.0627096946565899,0.122,0.093,1
"A430018G15Rik",0.0559624901556206,0.0626940386647073,0.041,0.022,1
"Khdrbs3",0.00720870730756795,0.0626726374297532,0.087,0.055,1
"Pold4",0.000552760393052094,0.0626578667857463,0.551,0.473,1
"Snrk",0.14803627535401,0.0625786528899872,0.208,0.175,1
"Sp3",0.237140832747745,0.0625676299245925,0.233,0.202,1
"Git1",0.117602067661021,0.0625461574943665,0.057,0.041,1
"Tbc1d13",0.201712571374894,0.0625412145078233,0.078,0.056,1
"Alkbh8",0.045082644973178,0.0625162513108533,0.067,0.041,1
"Fnta",0.0532660602134002,0.0624434153834904,0.203,0.164,1
"Tnfrsf12a",0.0842506574271403,0.0624377542112609,0.056,0.033,1
"Terf1",0.159476204057348,0.0624366447156063,0.126,0.096,1
"Slc17a5",0.00341521422152197,0.0624228609537055,0.142,0.1,1
"Atad1",0.393643554855868,0.0623722232440209,0.147,0.126,1
"Fam219a",0.125149349152486,0.0623592040792095,0.055,0.036,1
"Usp31",0.023174292029208,0.0623438242529676,0.027,0.01,1
"Evl",0.20461644266772,0.0623248476142417,0.402,0.36,1
"Zfp992",0.00573319941002829,0.0623219567008538,0.13,0.092,1
"Msh3",0.295406169070583,0.0623214654472248,0.041,0.027,1
"Nudt16l1",0.0362604078522083,0.0622037515853547,0.164,0.126,1
"Aven",0.250143850187704,0.06219416625086,0.065,0.048,1
"Prdx6",0.647775467755902,0.0621930724327543,0.18,0.163,1
"Avl9",0.398075314688134,0.0621772950627968,0.152,0.129,1
"Golim4",0.0941927392135652,0.0620894649202409,0.101,0.073,1
"Sumo1",0.0126662504090138,0.062080114962592,0.402,0.345,1
"Cdk17",0.0291367539451279,0.0620625615729331,0.1,0.067,1
"Enpp4",0.110489061276102,0.0620573691365027,0.048,0.031,1
"Usp46",0.154320784446196,0.0619635592815156,0.067,0.045,1
"Sigmar1",0.135387356250456,0.061963417255597,0.144,0.112,1
"Zfp952",0.107691075921406,0.0619629409640945,0.072,0.048,1
"Srek1",0.0895324215543056,0.0619579632687165,0.287,0.246,1
"Hs2st1",0.228230263639411,0.0618151453118692,0.153,0.124,1
"Prox1",0.0042961726941339,0.0617664090653047,0.059,0.03,1
"Sostdc1",0.46533806035927,0.0617372377262541,0.007,0.003,1
"Arntl",0.0328746927760885,0.0617202755274492,0.04,0.018,1
"Dicer1",0.530954374915943,0.0617115893265228,0.152,0.134,1
"Upf1",0.187744129049817,0.0617020413476581,0.128,0.1,1
"Rbm18",0.204950441342116,0.06169921530245,0.102,0.078,1
"Bdp1",0.0787257358088466,0.0616957364924524,0.142,0.109,1
"Trappc4",0.00259116878541148,0.0616920353598004,0.345,0.283,1
"Zfp273",1.67378042252936e-06,0.0616763659956574,0.028,0.003,0.0280441909794795
"Klf12",0.00873734694296508,0.0616725104583105,0.051,0.025,1
"Smo",0.425878062842275,0.0616673505218377,0.167,0.144,1
"Pnn",0.395443574373289,0.0615971782678699,0.383,0.35,1
"Mphosph9",0.00250407683755632,0.0615692152342675,0.044,0.018,1
"Mark2",0.289711652404899,0.0615453576114116,0.165,0.137,1
"Gm26930",0.0251484294021005,0.0615289673783431,0.038,0.016,1
"Ddx20",0.0829234098105563,0.0615066854480498,0.04,0.021,1
"Ggcx",0.0110106310536748,0.0615049083618213,0.044,0.019,1
"Fbxw11",0.402642736644861,0.0614982352569987,0.143,0.12,1
"Gmfb",0.139320711358201,0.0614726179562631,0.203,0.17,1
"Uqcc1",0.186444475429118,0.0614716480050846,0.072,0.051,1
"Ezr",0.263913491043893,0.0614427242878604,0.037,0.023,1
"Castor2",0.0137548813342826,0.0614348944319381,0.038,0.015,1
"Sall2",0.0218015856373296,0.0614300700593907,0.042,0.019,1
"B4galt5",0.325267165608662,0.0614299809434581,0.06,0.044,1
"Rnf187",0.202676064867581,0.061407823995306,0.233,0.197,1
"C9orf72",0.0301509923259314,0.0613757362282321,0.149,0.111,1
"Ipo9",0.189269687902445,0.0613502509935751,0.071,0.049,1
"Snx29",0.132814071279123,0.0613364886370639,0.195,0.161,1
"Nubp1",0.50097195040752,0.0612970133012787,0.19,0.167,1
"Mypopos",0.165674788667785,0.0612767289582093,0.041,0.025,1
"2500004C02Rik",0.00670232602738623,0.0612529220371748,0.029,0.008,1
"Slc30a7",0.0321083590514145,0.0612406512066702,0.124,0.089,1
"Prkaa1",0.0413458120747321,0.0612363728435732,0.053,0.041,1
"Cnot3",0.554390383821562,0.061225840700495,0.291,0.271,1
"Aldh3a2",0.00827222090374555,0.0612202323566673,0.084,0.052,1
"Bin3",0.0696443234141625,0.0612129023368664,0.122,0.089,1
"Gm44067",0.0664902533564026,0.0611751124095627,0.041,0.022,1
"Bud13",0.0712831741652183,0.061174021201441,0.04,0.021,1
"Mynn",0.121986411603333,0.0611551729636827,0.06,0.038,1
"Tmem265",0.00547893095419624,0.0611539822762434,0.024,0.007,1
"Myo7a",0.159896786440201,0.0611321479775062,0.065,0.047,1
"Gm5165",0.0752973230427454,0.0610811813779747,0.049,0.027,1
"Zfp27",0.0176370034586366,0.0610623495954169,0.021,0.005,1
"Zfp606",0.0637856443868817,0.0610612204729516,0.067,0.042,1
"5830444B04Rik",0.056059252057172,0.0610258675459258,0.043,0.022,1
"Ppp4r2",0.0959108361639629,0.0610175847060174,0.21,0.175,1
"Tnrc18",0.260943961041492,0.0610023200907007,0.213,0.183,1
"Hibadh",0.210615714052233,0.0609881937751638,0.147,0.119,1
"Dhrs7b",0.070195191916159,0.0609825768684638,0.26,0.222,1
"Gak",0.193779454519387,0.0609692371275019,0.176,0.144,1
"Huwe1",0.0769964895002396,0.0609627644121246,0.263,0.22,1
"Irgm2",0.379240301638836,0.0609337715996546,0.108,0.088,1
"Phactr4",0.0105289952186999,0.0608785041359388,0.143,0.104,1
"Scai",0.161932917876434,0.0608749761486734,0.063,0.042,1
"Dido1",0.0284009124863818,0.0608632009289241,0.193,0.15,1
"Ric8b",0.00637200562680116,0.0608500289434446,0.057,0.029,1
"Mul1",0.331965001268144,0.0607983824324866,0.079,0.063,1
"Carnmt1",0.400561513332778,0.060771679063444,0.098,0.081,1
"Gmps",0.173650640912477,0.0607404100098657,0.174,0.142,1
"Rab3gap2",0.0811243157439009,0.0607315608373095,0.103,0.075,1
"Lin52",0.0304724008807241,0.0607127267417882,0.03,0.014,1
"Zfyve9",0.00573695987360317,0.0606961383505034,0.048,0.021,1
"Leo1",0.264777495315646,0.060681785934327,0.074,0.055,1
"Pcnx",0.30610507616273,0.0606803572775816,0.069,0.053,1
"A630089N07Rik",0.0791161985070526,0.0606640214298435,0.031,0.015,1
"Ccdc71",0.0972177974684454,0.0606303725396597,0.084,0.057,1
"Slc36a1",0.470603343947754,0.0606099054609319,0.262,0.235,1
"Coq9",0.021648992362311,0.0606061125329152,0.083,0.052,1
"Mapk1ip1l",0.408111105222016,0.060605242278878,0.165,0.141,1
