"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pcbp4",0.754818262323066,0.00642050255279738,0.011,0.006,1
"5430421F17Rik",0.567493303856401,0.00642019482880988,0.004,0.002,1
"Cd8b1",0.192419063331817,0.00641949792498793,0.004,0,1
"Dnah6",0.192419063331817,0.00641949792498793,0.004,0,1
"Gm15966",0.192419063331817,0.00641949792498793,0.004,0,1
"2810429I04Rik",0.901426392630024,0.00640894382157262,0.004,0.003,1
"Hist1h4b",0.192419063331818,0.00639318963349533,0.004,0,1
"Gask1b",0.567493303856639,0.00638267042079517,0.004,0.002,1
"Cobll1",0.192419063331818,0.00634804515129977,0.004,0,1
"Gata2",0.192419063331818,0.00634804515129977,0.004,0,1
"Ica1l",0.192419063331818,0.00634804515129977,0.004,0,1
"Peak1",0.796000378158786,0.00633942740366555,0.121,0.119,1
"Gm15050",0.584588717475177,0.00633760846266116,0.018,0.019,1
"Hspe1-rs1",0.903001784019181,0.00632347361161788,0.018,0.016,1
"Isoc2a",0.0341210091659601,0.00630264954922437,0.011,0.028,1
"Akap10",0.533987910451974,0.00628994803428307,0.096,0.085,1
"Celsr2",0.192419063331818,0.00626259860923094,0.004,0,1
"Akap1",0.901426392630751,0.00625040524906042,0.004,0.003,1
"Mif4gd",8.52094930184125e-05,0.00624848522696686,0.206,0.33,1
"Plek2",0.901426392629274,0.00624396056665313,0.004,0.003,1
"H60b",0.192419063331789,0.00623023130959794,0.004,0,1
"Platr9",0.192419063331789,0.00623023130959794,0.004,0,1
"Iqcg",0.701451085543203,0.0062142083876867,0.007,0.003,1
"Gm14296",0.477112634313525,0.00621345635179168,0.011,0.011,1
"She",0.192419063331844,0.00621271704023,0.004,0,1
"Tmem106c",0.952249966696638,0.00620570477368837,0.022,0.019,1
"Yipf3",0.0306923799916996,0.00620151619328135,0.257,0.336,1
"Dpf2",0.0195246766721807,0.00620036895283244,0.132,0.195,1
"Npepl1",0.0111101694811813,0.00619846050815492,0.066,0.107,1
"Kcnq3",0.697388293706231,0.006189873008662,0.007,0.003,1
"Stox2",0.702322709666642,0.00618885580758616,0.007,0.003,1
"Sult2b1",0.192419063331844,0.00618590796793692,0.004,0,1
"Prg4",0.192419063331882,0.00618518660920746,0.004,0,1
"Ggn",0.198252172742862,0.00617459472395678,0.007,0.002,1
"Net1",0.931149204033218,0.00617241433386591,0.037,0.036,1
"Luc7l3",2.60203259295986e-08,0.00615668793167146,0.283,0.454,0.000435970560950424
"Cdk7",0.0534319040432002,0.0061513795002239,0.074,0.108,1
"D930028M14Rik",0.696501126007796,0.00614523557395645,0.007,0.003,1
"Nt5c3b",0.927967747390303,0.00614212267846685,0.026,0.024,1
"Cep70",0.218763540852861,0.0061222068358924,0.029,0.049,1
"Adgrl1",0.192419063331875,0.0061160055141071,0.004,0,1
"Ina",0.192419063331875,0.0061160055141071,0.004,0,1
"Kng2",0.192419063331875,0.0061160055141071,0.004,0,1
"Nxpe2",0.192419063331875,0.0061160055141071,0.004,0,1
"Rragb",0.192419063331875,0.0061160055141071,0.004,0,1
"Slc25a38",0.210036057642332,0.00610895500555161,0.044,0.064,1
"Gm17745",0.788767266147837,0.00610143343021177,0.015,0.014,1
"3110045C21Rik",0.192419063331874,0.00609632262456164,0.004,0,1
"B4galnt2",0.192419063331874,0.00609632262456164,0.004,0,1
"B830012L14Rik",0.192419063331874,0.00609632262456164,0.004,0,1
"March4",0.192419063331874,0.00609632262456164,0.004,0,1
"Pole",0.192419063331874,0.00609632262456164,0.004,0,1
"Fam110c",0.705590110075055,0.00609472320261573,0.007,0.003,1
"Gm17344",0.90142639262932,0.00608335556155772,0.004,0.003,1
"Gm30198",0.192419063331818,0.00607746230748244,0.004,0,1
"Gm9873",0.192419063331818,0.00607746230748244,0.004,0,1
"Gm9929",0.192419063331818,0.00607746230748244,0.004,0,1
"Ap1ar",0.380846555132184,0.00607717549405021,0.044,0.066,1
"Abca8b",0.192419063331866,0.00607676601806332,0.004,0,1
"Gm10638",0.192419063331866,0.00607676601806332,0.004,0,1
"Grin1",0.192419063331866,0.00607676601806332,0.004,0,1
"Rgs9",0.567493303856574,0.00607667319349127,0.004,0.002,1
"Zfp74",0.1006946748731,0.00606132441356715,0.018,0.035,1
"Hist1h2bg",1.14244461267967e-07,0.00604863866016946,0.004,0.024,0.00191416594854478
"Cct6b",0.192419063331829,0.00604697576434421,0.004,0,1
"Rskr",0.192419063331829,0.00604697576434421,0.004,0,1
"Sytl1",0.192419063331829,0.00604697576434421,0.004,0,1
"Pla2g4b",0.567493303856361,0.00603697248642384,0.004,0.002,1
"Apol9b",0.068474025700092,0.00602934804230029,0.018,0.008,1
"Sall2",0.567493303856435,0.00602358392310652,0.004,0.002,1
"Snapc4",0.670830558985691,0.00600791105629011,0.011,0.006,1
"1700028K03Rik",0.19241906333183,0.00599570910241125,0.004,0,1
"Cyp2s1",0.19241906333183,0.00599570910241125,0.004,0,1
"Inava",0.19241906333183,0.00599570910241125,0.004,0,1
"Ntsr2",0.192419063331878,0.00598555990771612,0.004,0,1
"Selenbp2",0.192419063331878,0.00598555990771612,0.004,0,1
"Zgrf1",0.192419063331878,0.00598555990771612,0.004,0,1
"Dusp13",0.192419063331821,0.00597679169169279,0.004,0,1
"1700018L02Rik",0.192419063331828,0.0059546488579108,0.004,0,1
"9430091E24Rik",0.192419063331828,0.0059546488579108,0.004,0,1
"Apobec2",0.192419063331828,0.0059546488579108,0.004,0,1
"Clgn",0.192419063331828,0.0059546488579108,0.004,0,1
"Kitl",0.192419063331828,0.0059546488579108,0.004,0,1
"Fcna",0.639680006975102,0.00594353305130756,0.007,0.003,1
"Gm46409",0.192419063331878,0.0059433058525149,0.004,0,1
"Zfp850",0.192419063331878,0.0059433058525149,0.004,0,1
"Prdm15",0.998021040479432,0.00593762322757504,0.018,0.019,1
"Ctbp1",0.0332917211165719,0.00592554925651267,0.206,0.278,1
"Rdh13",0.789012009441359,0.00592069757409227,0.007,0.006,1
"Aldh6a1",0.86232268914381,0.00591500059765264,0.007,0.005,1
"Ndst1",0.602676673079166,0.00589158505093942,0.114,0.121,1
"Atxn7l2",0.708898502986746,0.00589087919674542,0.011,0.006,1
"C530005A16Rik",0.901426392629615,0.005885455113727,0.004,0.003,1
"Rab9",0.0152546025307342,0.00588003360491751,0.239,0.316,1
"Sco2",0.914040478348694,0.0058598499602977,0.066,0.063,1
"C330021F23Rik",0.19241906333189,0.00585474037665887,0.004,0,1
"Gdf3",0.904615273066826,0.00585019349542509,0.011,0.011,1
"6030442K20Rik",0.198252172742854,0.00584521503557595,0.007,0.002,1
"Zfand1",0.88730778405036,0.00583689956558588,0.044,0.044,1
"Snhg17",0.242169020938923,0.00581971225829583,0.011,0.013,1
"Rdh14",2.68154970239727e-05,0.00580896826707797,0.033,0.083,0.449293652636662
"Zbtb43",0.988799700659246,0.00580781559000536,0.059,0.057,1
"Mustn1",0.56749330385653,0.00580576098563703,0.004,0.002,1
"Siah1a",0.956512451466362,0.00580300887870296,0.062,0.058,1
"1700066M21Rik",0.58321447707768,0.00580152431924074,0.022,0.016,1
"Itih1",0.192419063331818,0.00577065859485059,0.004,0,1
"Tmem95",0.192419063331818,0.00577065859485059,0.004,0,1
"Tsku",0.192419063331818,0.00577065859485059,0.004,0,1
"Mrpl37",0.00818659570777366,0.00576315907603242,0.033,0.077,1
"Nkapl",0.198252172742821,0.00576266041325845,0.007,0.002,1
"Gm10800",0.192419063331856,0.00574689908426286,0.004,0,1
"Gm11630",0.192419063331856,0.00574689908426286,0.004,0,1
"Gm50295",0.192419063331856,0.00574689908426286,0.004,0,1
"Tubb4a",0.192419063331856,0.00574689908426286,0.004,0,1
"Gm48768",0.949864608995564,0.00573725038814491,0.022,0.019,1
"Ephb3",0.19241906333183,0.00573447249400151,0.004,0,1
"Vps37d",0.19241906333183,0.00573447249400151,0.004,0,1
"Zfhx2",0.895224569486453,0.00573262523927547,0.018,0.014,1
"Sars",0.243302449162124,0.00573240300819144,0.254,0.308,1
"4933439C10Rik",0.861367650635675,0.00572678416649886,0.007,0.005,1
"Adam33",0.901426392630137,0.00572053164107256,0.004,0.003,1
"Gm4631",0.875144692318781,0.00570755217718653,0.007,0.005,1
"Mypopos",0.949828838846088,0.00570533343978448,0.015,0.013,1
"B230322F03Rik",0.192419063331844,0.00570118757554395,0.004,0,1
"Plcxd1",0.192419063331844,0.00570118757554395,0.004,0,1
"Plet1os",0.192419063331844,0.00570118757554395,0.004,0,1
"Vbp1",0.00597168339847234,0.00569380188564583,0.195,0.277,1
"Ppp1r3e",0.96014046585619,0.00568381994968015,0.015,0.014,1
"Esam",0.192419063331879,0.0056804279159299,0.004,0,1
"1500002C15Rik",0.901426392628865,0.00567458144378656,0.004,0.003,1
"Btnl2",0.192419063331832,0.00567435087494134,0.004,0,1
"Gng7",0.192419063331832,0.00567435087494134,0.004,0,1
"Bag5",0.324987473557071,0.00567353468346993,0.074,0.101,1
"Gm32856",0.885623557751957,0.00566573503238192,0.007,0.005,1
"Klc1",0.479449593183367,0.00566449756581389,0.14,0.162,1
"Pqlc3",0.0914359216783147,0.00566416261151975,0.125,0.165,1
"Nckap1",0.56749330385658,0.00565327962913795,0.004,0.002,1
"Bfsp1",0.888657251572521,0.00564458977406963,0.007,0.005,1
"Cd200r3",0.192419063331878,0.00564055830445419,0.004,0,1
"Plekhh1",0.192419063331878,0.00564055830445419,0.004,0,1
"Traf4",0.192419063331875,0.00561785593415115,0.004,0,1
"Vgf",0.192419063331875,0.00561785593415115,0.004,0,1
"Snhg14",0.638140753181943,0.00561392838585555,0.007,0.003,1
"Acrbp",0.963592699110508,0.00559849045091341,0.029,0.027,1
"Tmem242",0.000589270954498701,0.00559480280860081,0.118,0.203,1
"Zfp882",0.937148382442773,0.00559013993504998,0.011,0.009,1
"Acot11",0.549147568718882,0.0055784153129718,0.015,0.016,1
"Zfp335",0.305469352874402,0.00556474232397058,0.037,0.027,1
"Gm15327",0.402834866448186,0.00556037565101565,0.004,0.005,1
"Ephx1",0.693643542914523,0.0055510812057828,0.007,0.003,1
"Tmod1",0.898228791613503,0.00554898704579107,0.015,0.011,1
"Tmem59",1.02975640372442e-07,0.00553941781255141,0.526,0.717,0.00172535685444026
"Arf4",2.38392960709731e-06,0.00553064926030999,0.511,0.664,0.0399427405669154
"4930554I06Rik",0.192419063331846,0.00552711655077181,0.004,0,1
"Aunip",0.192419063331846,0.00552711655077181,0.004,0,1
"Gm45406",0.192419063331846,0.00552711655077181,0.004,0,1
"Itga10",0.192419063331846,0.00552711655077181,0.004,0,1
"Styxl1",0.192419063331846,0.00552711655077181,0.004,0,1
"Cdk18",0.56749330385638,0.00552020225915402,0.004,0.002,1
"Eya1",0.192419063331825,0.00550303165241542,0.004,0,1
"Nol3",0.192419063331825,0.00550303165241542,0.004,0,1
"Gm29019",0.192419063331817,0.00549618875881286,0.004,0,1
"Gm37850",0.192419063331817,0.00549618875881286,0.004,0,1
"Hddc3",0.858465452708958,0.00548690539662412,0.007,0.005,1
"Efemp2",0.555340398865383,0.0054845142884457,0.022,0.016,1
"Ring1",0.238992791944626,0.00547113577228939,0.077,0.102,1
"Arhgef25",0.192419063331826,0.00545773156330309,0.004,0,1
"Wnk2",0.192419063331826,0.00545773156330309,0.004,0,1
"Grwd1",0.952983982912867,0.00544903046890353,0.018,0.016,1
"Gm48591",0.185019026110228,0.00544569693764417,0.004,0.006,1
"Gm19409",0.19241906333181,0.00544428661071906,0.004,0,1
"Phospho1",0.19241906333181,0.00544428661071906,0.004,0,1
"Trim69",0.19241906333181,0.00544428661071906,0.004,0,1
"Tbc1d1",0.141410139022705,0.00543851761507147,0.188,0.247,1
"Srgap3",0.699298391271807,0.00543086372063802,0.011,0.006,1
"Syp",0.192419063331872,0.00542368826690503,0.004,0,1
"Ucp3",0.192419063331872,0.00542368826690503,0.004,0,1
"Mybpc3",0.192419063331878,0.00541814787546118,0.004,0,1
"Qtrt1",0.543693020209726,0.00541806425550094,0.044,0.046,1
"5330439M10Rik",0.192419063331871,0.00540489700548672,0.004,0,1
"Myzap",0.19241906333183,0.00540379569135537,0.004,0,1
"Dok4",0.198252172742839,0.00540283410961969,0.007,0.002,1
"Gm10856",0.192419063331844,0.00538678253359996,0.004,0,1
"Gm7879",0.192419063331844,0.00538678253359996,0.004,0,1
"Ccl22",0.19241906333187,0.00537749814088078,0.004,0,1
"Echdc3",0.19241906333187,0.00537749814088078,0.004,0,1
"Gm44040",0.19241906333187,0.00537749814088078,0.004,0,1
"Zfp967",0.19241906333187,0.00537749814088078,0.004,0,1
"Nudt15",0.706470510089356,0.00536163825006028,0.015,0.009,1
"Tmem164",0.656312333969025,0.00535539670716068,0.092,0.112,1
"Plekhb1",0.192419063331808,0.00535523749672488,0.004,0,1
"Prss50",0.192419063331808,0.00535523749672488,0.004,0,1
"Gm39469",0.537958373858396,0.00535322846754074,0.018,0.013,1
"Adm",0.198252172742845,0.00534878559335819,0.007,0.002,1
"Zfp747",0.539596133603678,0.0053429149649926,0.022,0.016,1
"2510017J16Rik",0.637089013417495,0.00533373415117382,0.007,0.003,1
"Ctrl",0.192419063331879,0.00532459423643398,0.004,0,1
"Hoxa7",0.192419063331879,0.00532459423643398,0.004,0,1
"Nanos3",0.192419063331879,0.00532459423643398,0.004,0,1
"Zfp759",0.634335149955604,0.00532405055324767,0.007,0.008,1
"Rbm10",0.95895797093835,0.0053233687934329,0.059,0.061,1
"Gm17146",0.198252172742848,0.00532240451120501,0.007,0.002,1
"5430416N02Rik",0.693198176658359,0.00530533681943098,0.033,0.035,1
"Enc1",0.214961304600286,0.00530472325054479,0.044,0.064,1
"Neurl1a",0.901426392629456,0.0052965367169382,0.004,0.003,1
"Gm14320",0.192419063331846,0.00529641435272489,0.004,0,1
"Gm17021",0.192419063331846,0.00529641435272489,0.004,0,1
"Gm43703",0.192419063331846,0.00529641435272489,0.004,0,1
"Gm49216",0.192419063331846,0.00529641435272489,0.004,0,1
"Tead2",0.192419063331846,0.00529641435272489,0.004,0,1
"Dsel",0.192419063331862,0.00528796573964488,0.004,0,1
"Eno2",0.192419063331862,0.00528796573964488,0.004,0,1
"Gm17191",0.192419063331862,0.00528796573964488,0.004,0,1
"Dus4l",0.890839762757493,0.00528513954747802,0.007,0.005,1
"Ptger1",0.567493303856456,0.0052545234187587,0.004,0.002,1
"Gfap",0.88877112108385,0.00525266182546641,0.007,0.005,1
"Art3",0.192419063331882,0.00524664271878161,0.004,0,1
"Gm29292",0.192419063331882,0.00524664271878161,0.004,0,1
"Pdcd1",0.192419063331882,0.00524664271878161,0.004,0,1
"A430078I02Rik",0.19241906333181,0.00524456758542105,0.004,0,1
"Erg",0.19241906333181,0.00524456758542105,0.004,0,1
"Gm46328",0.19241906333181,0.00524456758542105,0.004,0,1
"Uckl1os",0.19241906333181,0.00524456758542105,0.004,0,1
"Zbtb10",0.567493303856437,0.00524283354564495,0.004,0.002,1
"Gm614",0.192419063331872,0.0052090281664713,0.004,0,1
"Bhmt",0.192419063331856,0.00519474338268738,0.004,0,1
"Gm16337",0.192419063331856,0.00519474338268738,0.004,0,1
"Gm43581",0.567493303856473,0.00515911799581831,0.004,0.002,1
"Spata5l1",0.198252172742829,0.00515852318695102,0.007,0.002,1
"St18",0.192419063331817,0.00515786669516839,0.004,0,1
"Snx15",0.0802736729815906,0.00514964495541886,0.044,0.071,1
"Id3",0.528250419081845,0.00514119646852179,0.081,0.069,1
"Ank1",0.567493303856515,0.00513158485851071,0.004,0.002,1
"4930513N10Rik",0.192419063331827,0.00512546916372409,0.004,0,1
"Asb11",0.192419063331816,0.00512249912856718,0.004,0,1
"B230217O12Rik",0.192419063331816,0.00512249912856718,0.004,0,1
"Gm26811",0.192419063331816,0.00512249912856718,0.004,0,1
"Lta",0.192419063331816,0.00512249912856718,0.004,0,1
"Ly6g",0.192419063331816,0.00512249912856718,0.004,0,1
"Stk39",0.198252172742836,0.00509944693518682,0.007,0.002,1
"B230369F24Rik",0.19241906333183,0.00509739212225097,0.004,0,1
"Zhx1",0.215442482724075,0.00508233548232517,0.077,0.105,1
"Gm15582",0.192419063331827,0.00506478006088187,0.004,0,1
"Lurap1",0.19241906333181,0.00505946567922,0.004,0,1
"Hist1h2af",0.192419063331854,0.00505898310658236,0.004,0,1
"Slc25a42",0.567493303856462,0.0050581657059762,0.004,0.002,1
"Usp25",0.00144669524478385,0.00504451820340335,0.331,0.443,1
"Coq8a",0.874599057303667,0.00504362124557622,0.011,0.008,1
"Adat2",0.0734966233928586,0.0050432202849796,0.026,0.038,1
"Nek3",0.192419063331834,0.00502828877208559,0.004,0,1
"Gm28791",0.449627707062779,0.00500810836836533,0.022,0.016,1
"Cnga1",0.192419063331831,0.00500267866577216,0.004,0,1
"Gm15063",0.192419063331831,0.00500267866577216,0.004,0,1
"Cyp20a1",0.815701003121743,0.00500043223710399,0.062,0.063,1
"Tmem229a",0.567493303856271,0.00499792765868587,0.004,0.002,1
"Il13ra1",0.000126221203359171,0.00499391968545193,0.305,0.426,1
"Gm13684",0.901426392629978,0.0049878132398123,0.004,0.003,1
"Kcnrg",0.901426392630455,0.00498466182717589,0.004,0.003,1
"Idh3a",0.0541672108874606,0.00498103575755826,0.055,0.093,1
"Ttc12",0.64843596895282,0.00496202616047599,0.007,0.003,1
"Myl6b",0.85830842584357,0.00496077476928613,0.007,0.005,1
"Fbrs",0.144034387823692,0.00494557284967806,0.114,0.156,1
"Zfp931",0.512550320043965,0.00494373543229742,0.033,0.025,1
"Nr6a1",0.567493303856366,0.00493558135254915,0.004,0.002,1
"Gm20594",0.192419063331827,0.00490778509301608,0.004,0,1
"Ripply3",0.192419063331827,0.00490778509301608,0.004,0,1
"1700001L05Rik",0.567493303856452,0.00490455827071627,0.004,0.002,1
"Dcstamp",0.567493303856338,0.00490061737032836,0.004,0.002,1
"Zfp251",0.831376489751436,0.0048927710913484,0.007,0.006,1
"Gchfr",0.192419063331832,0.00488203634112882,0.004,0,1
"Klrg2",0.192419063331832,0.00488203634112882,0.004,0,1
"Maob",0.664125555851451,0.00488098752503912,0.007,0.003,1
"Cish",0.914111234438471,0.00486944669216099,0.022,0.022,1
"Gm29394",0.567493303856448,0.00485518465687297,0.004,0.002,1
"Ints13",0.742179429820316,0.0048518197397828,0.051,0.061,1
"Gm49741",0.567493303856462,0.00483873099722783,0.004,0.002,1
"Slc25a29",0.567493303856473,0.00483210985061772,0.004,0.002,1
"Vars2",0.373967102085998,0.00482441362239766,0.015,0.017,1
"BC055324",0.567493303856401,0.00481572483627796,0.004,0.002,1
"Zfr2",0.697329472665882,0.00480154850979823,0.007,0.003,1
"Pradc1",0.302091751714633,0.00478973851491204,0.033,0.02,1
"Lig3",0.875313145993006,0.00477851890011198,0.048,0.049,1
"A130051J06Rik",0.636966256571711,0.00476557025672932,0.011,0.006,1
"4933408B17Rik",0.192419063331875,0.00475809524194483,0.004,0,1
"Apold1",0.192419063331875,0.00475809524194483,0.004,0,1
"Pnldc1",0.192419063331875,0.00475809524194483,0.004,0,1
"1700016K19Rik",0.192419063331866,0.00475724172311926,0.004,0,1
"Abca4",0.192419063331866,0.00475724172311926,0.004,0,1
"Acsl6",0.192419063331866,0.00475724172311926,0.004,0,1
"Akap17b",0.192419063331866,0.00475724172311926,0.004,0,1
"C1qtnf4",0.192419063331866,0.00475724172311926,0.004,0,1
"Cpa2",0.192419063331866,0.00475724172311926,0.004,0,1
"Dlgap1",0.192419063331866,0.00475724172311926,0.004,0,1
"Efcab1",0.192419063331866,0.00475724172311926,0.004,0,1
"Efcab10",0.192419063331866,0.00475724172311926,0.004,0,1
"Elovl7",0.192419063331866,0.00475724172311926,0.004,0,1
"Fbln1",0.192419063331866,0.00475724172311926,0.004,0,1
"Frmpd1os",0.192419063331866,0.00475724172311926,0.004,0,1
"Frmpd4",0.192419063331866,0.00475724172311926,0.004,0,1
"Gm10634",0.192419063331866,0.00475724172311926,0.004,0,1
"Gm17634",0.192419063331866,0.00475724172311926,0.004,0,1
"Gstm7",0.192419063331866,0.00475724172311926,0.004,0,1
"Lrriq1",0.192419063331866,0.00475724172311926,0.004,0,1
"Lurap1l",0.192419063331866,0.00475724172311926,0.004,0,1
"Mlf1",0.192419063331866,0.00475724172311926,0.004,0,1
"Morn3",0.192419063331866,0.00475724172311926,0.004,0,1
"Ms4a4d",0.192419063331866,0.00475724172311926,0.004,0,1
"Ntrk2",0.192419063331866,0.00475724172311926,0.004,0,1
"P4htm",0.192419063331866,0.00475724172311926,0.004,0,1
"Plscr2",0.192419063331866,0.00475724172311926,0.004,0,1
"Plxnb1",0.192419063331866,0.00475724172311926,0.004,0,1
"Scg5",0.192419063331866,0.00475724172311926,0.004,0,1
"Sema3f",0.192419063331866,0.00475724172311926,0.004,0,1
"Slc6a20a",0.192419063331866,0.00475724172311926,0.004,0,1
"Snap91",0.192419063331866,0.00475724172311926,0.004,0,1
"Stra6",0.192419063331866,0.00475724172311926,0.004,0,1
"Sytl3",0.192419063331866,0.00475724172311926,0.004,0,1
"Tekt1",0.192419063331866,0.00475724172311926,0.004,0,1
"Tmem72",0.192419063331866,0.00475724172311926,0.004,0,1
"Tmem98",0.192419063331866,0.00475724172311926,0.004,0,1
"Tpd52l1",0.192419063331866,0.00475724172311926,0.004,0,1
"Vldlr",0.192419063331866,0.00475724172311926,0.004,0,1
"Wdr66",0.192419063331856,0.00475170130600004,0.004,0,1
"Amd1",0.00317889314489595,0.00470664617590749,0.029,0.072,1
"Recql4",0.901426392628843,0.0046986595504586,0.004,0.003,1
"Gm15747",0.567493303856446,0.00469329176110349,0.004,0.002,1
"2600006K01Rik",0.192419063331821,0.00468993831059023,0.004,0,1
"St5",0.192419063331821,0.00468993831059023,0.004,0,1
"Olfr56",0.797747862025133,0.00468004910505249,0.026,0.022,1
"Pldi",0.192419063331878,0.00467464462347155,0.004,0,1
"Gm15880",0.192419063331844,0.00467258555583882,0.004,0,1
"Gm42997",0.192419063331844,0.00467258555583882,0.004,0,1
"Pcbp3",0.901426392629956,0.00466621734653228,0.004,0.003,1
"Tyw3",0.971293489183965,0.00465465383931184,0.011,0.009,1
"Gm14221",0.567493303856654,0.00465329759012648,0.004,0.002,1
"Zkscan17",0.425885489504116,0.00465309278275503,0.018,0.028,1
"Pds5b",0.0342772409087021,0.00465062970959246,0.055,0.093,1
"2010204K13Rik",0.643413066503222,0.00464355803824541,0.007,0.003,1
"Aknaos",0.198252172742854,0.00463199270466667,0.007,0.002,1
"Myrf",0.192419063331878,0.00462249754287353,0.004,0,1
"Clec4a4",0.5674933038565,0.00461390616240607,0.004,0.002,1
"Lcp1",2.92423968713804e-18,0.00459883582078202,0.743,0.942,4.89956359579979e-14
"Rpusd4",0.327450083623499,0.00459336401588156,0.033,0.049,1
"Gm11827",0.567493303856496,0.00459177417764301,0.004,0.002,1
"Apoa2",0.192419063331873,0.00459088966276038,0.004,0,1
"Hal",0.192419063331873,0.00459088966276038,0.004,0,1
"Gm43623",0.638600222333204,0.00458291056418408,0.007,0.003,1
"Gm49894",0.56749330385662,0.00456596406634145,0.004,0.002,1
"4930431F12Rik",0.19241906333183,0.00455071324371421,0.004,0,1
"Rab37",0.19241906333183,0.00455071324371421,0.004,0,1
"Tepsin",0.304900018179756,0.00454488685996564,0.026,0.044,1
"Pias2",0.340489999035015,0.00454032138551821,0.051,0.068,1
"Camkmt",0.334819938419003,0.00453902161703749,0.015,0.02,1
"Nrn1",0.192419063331829,0.00453243629218847,0.004,0,1
"Srcin1",0.192419063331829,0.00453243629218847,0.004,0,1
"Gnb5",0.878782167477853,0.00452655107452468,0.011,0.008,1
"Tnfrsf14",0.916897862653831,0.00451842744224688,0.026,0.022,1
"B630019K06Rik",0.192419063331821,0.00451815100763672,0.004,0,1
"Proser2",0.192419063331821,0.00451815100763672,0.004,0,1
"Prrt3",0.192419063331821,0.00451815100763672,0.004,0,1
"Prrx1",0.192419063331821,0.00451815100763672,0.004,0,1
"Tmem25",0.192419063331821,0.00451815100763672,0.004,0,1
"9130019O22Rik",0.529622261038375,0.00450928837192809,0.015,0.017,1
"Gnb1l",0.891618075041588,0.00450684109668506,0.007,0.005,1
"Dnd1",0.890055442562301,0.00450191768376991,0.007,0.005,1
"Gm17638",0.19241906333183,0.00447583038411379,0.004,0,1
"Gm50035",0.19241906333183,0.00447583038411379,0.004,0,1
"Mlycd",1.08513519829765e-05,0.00446468185683468,0.033,0.079,0.18181440247477
"Dip2c",0.875774822105768,0.00443148724722903,0.007,0.005,1
"Pgpep1l",0.192419063331786,0.00442911123436035,0.004,0,1
"Ttll13",0.192419063331877,0.00442837165403131,0.004,0,1
"Atl1",0.618746424054545,0.00442721663133732,0.007,0.003,1
"Eme1",0.567493303856559,0.00442641054753029,0.004,0.002,1
"Llgl1",0.12692385342523,0.00441691705375133,0.074,0.058,1
"Umad1",0.406085700758908,0.00440716728470615,0.051,0.066,1
"Urod",0.301931350376224,0.00439738964270989,0.099,0.129,1
"Ddx39",0.0427053581589738,0.00438932453616836,0.195,0.258,1
"Slc39a2",0.567493303856404,0.00438893420151187,0.004,0.002,1
"D230022J07Rik",0.612701384014003,0.00438755164896829,0.007,0.003,1
"Gm26520",0.016684859674523,0.00437632175555271,0.004,0.009,1
"Fastkd5",0.135754244600416,0.00436568357517267,0.007,0.016,1
"B230303O12Rik",0.5674933038565,0.00435488658980758,0.004,0.002,1
"Zfp566",0.64480047963213,0.00433652981389943,0.007,0.003,1
"Esyt3",0.192419063331845,0.00433286839632406,0.004,0,1
"Gm29675",0.192419063331845,0.00433286839632406,0.004,0,1
"Grhl3",0.192419063331845,0.00433286839632406,0.004,0,1
"Gm43137",0.567493303856393,0.00433136692532764,0.004,0.002,1
"Twsg1",0.456625493281465,0.00432708286511892,0.029,0.022,1
"Xpnpep3",0.963751823152818,0.00431668751314189,0.029,0.028,1
"Bcl9",0.412528287013105,0.00430907763442769,0.022,0.033,1
"Wdr34",0.892861191456722,0.00430823018895243,0.007,0.005,1
"Gm28940",0.567493303856454,0.00430816803707756,0.004,0.002,1
"Serpind1",0.192419063331843,0.00429219526146423,0.004,0,1
"Slc9a4",0.192419063331843,0.00429219526146423,0.004,0,1
"Nudcd1",0.985383182401551,0.00427873955415706,0.022,0.02,1
"Gm26642",0.192419063331856,0.00426561577333259,0.004,0,1
"Plekhg4",0.192419063331856,0.00426561577333259,0.004,0,1
"Tmem255a",0.192419063331856,0.00426561577333259,0.004,0,1
"B3galt6",0.618984279370038,0.00426447349971647,0.018,0.022,1
"Pemt",0.567493303856521,0.00426120289089475,0.004,0.002,1
"Armcx4",0.192419063331875,0.00424683108082532,0.004,0,1
"Gm26930",0.567493303856536,0.00423520315239016,0.004,0.002,1
"2310043L19Rik",0.192419063331846,0.004234624975299,0.004,0,1
"Mamdc4",0.192419063331846,0.004234624975299,0.004,0,1
"Efcab11",0.567493303856566,0.00422476829354225,0.004,0.002,1
"Abcc10",0.889204034406156,0.00421557141811976,0.007,0.005,1
"Tk1",0.901426392629728,0.00418750622478315,0.004,0.003,1
"Ppan",0.10841672479102,0.00418661927949761,0.033,0.06,1
"Zfp78",0.885838053942558,0.00413064343717216,0.007,0.005,1
"Gm35166",0.567493303856395,0.00412742616697224,0.004,0.002,1
"Bbs2",0.881888723413065,0.00409459141676926,0.007,0.005,1
"Gm47794",0.56749330385654,0.00408880913523608,0.004,0.002,1
"Catsper2",0.901426392630137,0.00408608713424412,0.004,0.003,1
"Dnal1",0.56749330385645,0.00407945648761521,0.004,0.002,1
"Rfc2",0.00232144927271839,0.00407592644701438,0.188,0.27,1
"Appbp2os",0.602377741502891,0.00403483072079091,0.007,0.003,1
"Gm17276",0.192419063331844,0.00402876968572679,0.004,0,1
