"","gene","Mono/Mac 1","Microglia 1","Microglia 2","Granulocytes 1","Microglia 3","Granulocytes 2","Mono/Mac/DC","ILC/NKT/T/Tgd","Mono/Mac 2","ILC/NK","B Cells","Granulocytes 3","Monocytes","Basophils"
"1632","Map1a",0,0,0,0,0,0,0,0,0.0701279165447313,0,0,0,0,0
"1633","Ppip5k1",0.0351192580756331,0.136400222384274,0.0481256977949939,0.054807757694183,0.063215142955368,0.0417667610120851,0.0406916385963432,0.0627009283148139,0,0.077877844562598,0.0272653944343032,0.0951684303036089,0.233035760618046,0
"1634","Catsper2",0.00740842383868818,0.0333589942375998,0.0118544148383775,0.00952678495628375,0.0406769494402633,0,0.00860794364727693,0.00923886275063586,0,0,0,0,0,0
"1635","Pdia3",1.14694244106772,2.07164740066193,2.04951576986464,0.636298598317543,2.16426008737095,0.355642111145753,1.22338109891332,1.13299653775805,2.01328895920791,1.07743116112573,0.886284362112657,0.635946514009616,0.925966696119846,0.676549678190208
"1636","Serinc4",0.00191246480070105,0.0112902091460623,0,0,0.00360067635177567,0,0,0.0213263785100274,0,0,0.0443036412686713,0,0,0
"1637","Serf2",2.95202310986309,2.19907160855301,3.11001281176704,2.87167185532767,2.50924483948499,2.73028387207396,3.01001014628232,2.65550296481646,2.90374043781872,2.88319539196952,2.47866805365234,2.54753264420662,2.74567403941113,2.91221067152956
"1638","Hypk",0.48422908134846,0.413771308246309,0.74260770636312,0.463789102500752,0.417588299061101,0.450621507308982,0.744635234557644,0.714845000342959,0.483433156349374,0.761416461949487,0.830113495036491,0.396668036500773,0.575067337508039,0.59311531779145
"1639","Mfap1b",0.17168700129605,0.267091806741286,0.0806802449745659,0.384907309380622,0.117090830128018,0.194066854466818,0.187932310761594,0.245000193856131,0.173453779061598,0.344979546974027,0.228314156577261,0.175569222230029,0.474301116941628,0.148151252163402
"1640","Mfap1a",0.158412267826985,0.258269071126495,0.10102040719486,0.297273615412393,0.15101530707172,0.176768328125735,0.114791982702529,0.267848466487011,0.158186088115017,0.356150928240682,0.207021602542536,0.137552236840998,0.355454455271373,0.245477785989137
"1641","Wdr76",0.0247794456693031,0.142620269117587,0.138582907043457,0.0188775295191888,0.137050386240026,0.0189994949854664,0.0127285259534756,0.121018749358615,0.0221900125738596,0.181754216121139,0.243327444387547,0.0497367546941128,0,0
"1642","Casc4",0,0.08398522759735,0.0513762865298961,0.00863951187138764,0.0519953178510997,0,0.00699486982493309,0.0740069408499449,0.138121347524885,0,0.168698123926153,0,0,0
"1643","Ctdspl2",0.178820050598307,0.378411318145434,0.19210885799555,0.269252720716632,0.291925933253308,0.186250598277955,0.169466642064532,0.313639444716646,0.219400969379773,0.409743247097782,0.27080407781981,0.238568307558211,0.436864603579744,0.276245210119631
"1644","Eif3j1",0.543210537849892,0.703992859341491,0.607870926708681,0.559726212018948,0.659946315875802,0.749820730334834,0.537048801910354,0.585301148710789,0.663873403092257,0.712141497931456,0.50484820586591,0.276968421615271,0.689829897029808,0.916034250596036
"1645","Spg11",0.109493643431296,0.143166271604501,0.071250359723887,0.0932767257810149,0.149646896792579,0.100683079853346,0.0597381531290434,0.0853685200680776,0.0291573688015239,0.102192911610293,0.0463750145471306,0.193201309413753,0,0.134596984200621
"1646","Patl2",0,0.00347198460022297,0,0,0.00317260155896195,0,0,0,0,0,0,0,0,0
"1647","B2m",3.47890174463302,3.10347200711063,3.2150913206494,2.98057587820738,3.40450693953525,3.37395030546921,3.18572713621743,3.37395574212195,3.86066970096071,3.38585117200841,2.87414252602963,4.26656256003637,3.76507223577413,1.94847081829234
"1648","Trim69",0.00139439153786764,0,0,0,0,0,0,0,0,0,0,0,0,0
"1649","Sord",0.105699349749692,0.225145727906493,0.209888189105532,0.0848197013008075,0.241989448631924,0.0313592192594703,0.0752300876193302,0.0586308080485705,0.241869421998319,0,0,0.14793026425793,0,0
"1650","Duoxa1",0,0.0244567113473863,0.0032822492109912,0.00225749017921858,0.0310907917115152,0,0,0,0,0,0,0,0,0
"1651","Shf",0.0257028669976127,0.0361403751664783,0.0184788595833346,0.0333602169228198,0.0666105300262202,0.0279368365819722,0.029566361562978,0.0319308631913634,0.00633223706697641,0.0474498649859285,0.064983789867727,0.0120490353447162,0,0
"1652","Slc28a2",0.161273442401108,0,0,0.299982788652393,0,0.0384107682624367,0.00304229014692422,0.220962186774051,0.0529782071217835,0.126165826167633,0.166723407617386,0.46157005561145,0.257091230929424,0
"1653","Gatm",0.240754904964337,0.93243430724888,0.995418571869707,0.0716942138349855,1.12463530555772,0.0364693613081195,0.296588526254409,0.0431118265338285,0.604057180024435,0.0629690353116672,0.04480411494886,0.0612199533652995,0,0
"1654","Spata5l1",0.00525048899211834,0.0106478376535547,0.00265312526455465,0,0.002972258847274,0,0.00664681088643198,0,0,0,0,0,0,0
"1655","AA467197",2.064850689531,0.020397937472306,0.176715309611504,2.04300528749363,0.0290241607210436,2.40118038505128,1.83474467453995,0.568319412322345,1.00676183852039,0.558028472082623,0,2.88947164184507,0.0484466480098603,0
"1656","Slc30a4",0.0193736244721876,0.0676450389690704,0.00543335464011831,0,0.049613248405693,0,0.0807464041691639,0.0229834023809789,0.0531611400411484,0,0.112366283060635,0,0,0
"1657","4930417H01Rik",0.00392617384377215,0,0,0,0,0,0,0,0,0,0,0,0,0
"1658","Bloc1s6os",0.00304125844078417,0.0312952777429054,0.0149538970973008,0.0803275189091992,0.0171799750251973,0.0227778850830547,0.00855606024903316,0.023675505561929,0.00781895378759662,0,0.0213182236609425,0,0,0
"1659","Bloc1s6",0.167633463730651,0.176631298378286,0.117286966642942,0.223107717650035,0.152512510285595,0.134677265157966,0.232061250293232,0.166455568064731,0.258282636911827,0.297839715838043,0.161278947112824,0.281464233262318,0.153760573727282,0.228304595023718
"1660","Sqor",0.394209771128279,0.502595161874756,0.343633477335426,0.420185792923461,0.43739550695413,0.282980966756397,0.114549381274421,0.0598408908901041,0.184340102040116,0.023244968317927,0,0.150970939157916,0.562659259222883,0.737382823510092
"1661","Sema6d",0.0020798550933929,0.0966464254845578,0.0118750163434738,0.00390871318747171,0.0740816658139238,0.00298898126179343,0.00778947235597581,0,0.0686074248441325,0.0371127644774802,0,0,0,0
"1662","Slc24a5",0.0500903168729242,0.0816999645701431,0.0996438761377236,0.00236995577204232,0.0527556618943169,0,0.0452315056821805,0.066130523382301,0.0553127626863372,0.0873681401008705,0.151590131974211,0,0.063495655326774,0.0803283392493469
"1663","Myef2",0.0596994458561391,0.139992365848664,0.234344016868117,0.0124992871369168,0.176507194030131,0,0.110888489338404,0.16526881415468,0.208290455625752,0.099088531288151,0.0819373400155454,0,0.0934735665013131,0
"1664","Dut",0.0351105049343554,0.0598821420606588,0.474471148220119,0.0315196460352568,0.0932302134661622,0,0.140999152411368,0.59415275661219,0.0429344790433154,0.60722118716384,0.370297094538376,0,0,0.171158324205233
"1665","Fbn1",0.00834855635364985,0,0.0048332902207445,0,0,0,0.00689539018925943,0,0.0940515805943766,0,0,0,0,0
"1666","Cep152",0.022529928705942,0.176840864149507,0.0454349245769782,0,0.116397497223902,0,0.0332771990960831,0.00541105779407411,0.157510840241112,0.0484069669865074,0,0,0,0
"1667","Shc4",0.0203307249784926,0.014745043622381,0.00745662607975675,0.00939520994212593,0.0167904338434146,0,0,0,0,0,0,0,0,0
"1668","Eid1",0.847912433497365,0.574089077253429,0.819208165401223,0.688841886066916,0.73776977083842,0.52354219934167,0.704453569398322,0.497289556417173,0.875702851875577,0.506227287932151,0.327111821848829,0.299663382196644,0.214238127058654,0.359143958789037
"1669","Secisbp2l",0.300947685427035,0.557484920220644,0.267994107047206,0.316134626402594,0.345122681736624,0.160442520236688,0.282813374518924,0.245316018127359,0.323713443856795,0.187714404994081,0.235938933177245,0.2110285136366,0.32751513767109,0.294959438626906
"1670","Cops2",0.300755066875641,0.390424419893215,0.264757680675045,0.159475532206303,0.28981861342965,0.204488042495804,0.291429437109755,0.336818562373781,0.309832826816158,0.218356463035232,0.186084002648836,0.166548739589003,0.355403581480526,0.289266201233606
"1671","Galk2",0.17268634156665,0.216541154298917,0.222245447467171,0.034152696872382,0.192130855354561,0.0288285156201096,0.106510532446712,0.117960875716355,0.141425897980171,0.0470583642163203,0.0936944280211551,0.0247260725055794,0.116016897300371,0
"1672","Fam227b",0,0,0,0,0,0.00772567156641709,0,0,0,0,0,0,0,0
"1673","Dtwd1",0.0588942751925003,0.0928456183455159,0.0540729204624219,0.0462802025594795,0.0782569368026267,0.045146341629014,0.046751999244029,0.0649455112699546,0.176722750343952,0,0.0467723938476953,0.048307533088553,0.0640337515504445,0
"1674","Atp8b4",0.309940818564397,0.00800891818772364,0.00667200146075601,0.397734548523379,0.0058119356764751,0.263408031524389,0.183828780317013,0.286781627343307,0.234728591822505,0.523703714461274,0,0.3685606220816,0.617334633660222,0.517951994242591
"1675","Hdc",0.0589518321830141,0,0.00873697036823953,1.83493579006709,0.0254888049343247,1.20815214448488,0.0225961483994285,0.0322016284260001,0.0135756646125911,0.0509087004705595,0,1.60558102108573,0,3.38345368070526
"1676","Gabpb1",0.0803733043597636,0.209492651606128,0.101821701300998,0.188493465775419,0.158594271462387,0.360996070709778,0.131405527759264,0.250181993746801,0.0122376965212989,0.184490779969304,0.173835144847173,0.160140944250508,0.263408364119833,0.172920715647906
"1677","Gm27003",0.019626952138711,0.0319194171576701,0.0168577306248291,0.120802708122617,0.00870191493729454,0.0331194514572255,0.0109194724206808,0.0571423319811237,0.0592744186403452,0,0,0,0,0.134596984200621
"1678","Usp8",0.403803507893509,0.887501134596308,0.473534734990606,0.375242859407249,0.723441122814414,0.308362311988567,0.317419262512535,0.261949974579147,0.455035486544296,0.321011361789122,0.319054432208703,0.286544466671666,0.711848640924359,0.306572520077974
"1679","Usp50",0.101229444381139,0.163178643904734,0.121538795041459,0.116860962398187,0.0507820210691054,0.135301997854453,0.0891883507986502,0.114830806819625,0.0708120049784362,0.275731770469843,0.0170424586162167,0.0314398376137904,0.130133935188081,0.323215381220523
"1680","Trpm7",0.275613443474848,0.427997819561773,0.172927536597259,0.63183027939983,0.344733817941384,0.597847532874234,0.192120102969433,0.332531430023083,0.399410679349757,0.384472103458776,0.28193362516262,0.423876792710601,0.597229895019401,0.198405729546894
"1681","Sppl2a",1.00917634388618,1.33297171112071,0.853102939004652,0.719628402792994,1.28538662523767,0.666878767546984,0.729792031264637,0.454902190937381,1.07737924824277,0.728828475825458,0.448216230311192,1.65945104610875,1.20099340216063,0.570540486319083
"1682","Ap4e1",0.0510230599487126,0.133158662365637,0.0272075283937173,0.0259575881456361,0.0580573673011283,0.0347036787629953,0.055184644173812,0.102364203094894,0.0124499260071623,0.0312024741994512,0.0807616550208255,0.0381722820427923,0.0977961479648103,0
"1683","Blvra",0.484362020572335,0.364194694675889,0.450995142177796,0.173147984391735,0.256597745692209,0.137659231817077,0.341774668897452,0.238860729148158,0.496317428904151,0.338528374910372,0.0397338011154806,0.0527877160432123,0.520893692928514,0
"1684","Ncaph",0.0059730128739722,0.120284287121195,0.144403876477718,0.00145572935171384,0.0753355758349511,0,0,0.0217842705038968,0.087831926406091,0,0,0,0,0
"1685","Itpripl1",0.0700753248194967,0.48958101842358,0.165142361769515,0.0483302309203033,0.275308421655169,0.0435921881052916,0.0513560784538519,0.107184734214755,0.0508677872908411,0.117595214200868,0,0,0.219797801325766,0
"1686","1810024B03Rik",0.0344051580629428,0.106530359095941,0.106076828980581,0.0956725926198096,0.110674296044658,0.0628176741857104,0.0681044393913816,0.0277312676151241,0.0467887785937762,0.0961214113689174,0.0933275476981975,0.0136439304964652,0,0
"1687","Snrnp200",0.296197432999639,0.280316342216811,0.258102017912658,0.459437442962795,0.241391321656361,0.29242711573736,0.289386492308529,0.450357981688431,0.514845197853691,0.401111902477089,0.51360119310222,0.403032649746386,0.471002690188971,0.360880707207407
"1688","Ciao1",0.154493701823573,0.203618242817071,0.218850637066778,0.226311186115234,0.209239009082293,0.136735906877257,0.172422272935774,0.237930486984144,0.237717368906642,0.349941834472645,0.168867263198586,0.171454355721989,0,0.277831935895263
"1689","Tmem127",0.222511503856853,0.300311581360443,0.106769800372375,0.504564803355466,0.210908742742948,0.253484401480416,0.143084545821946,0.201192680406755,0.17484238041244,0.320023784943138,0.258141266884964,0.385582689822721,0.199166478508069,0.329248110385075
"1690","Stard7",0.118800607959663,0.103346174917442,0.118894482879245,0.238571725389919,0.0888927715793751,0.0661140747854425,0.166893178771522,0.0754623184564895,0.146797054425613,0.214654213065492,0.116671900060561,0.0583507588204156,0.0651645371719091,0
"1691","Dusp2",0.127755030157056,0.0182212233048479,0.00586532836717706,0.0941241328761989,0.0165036801714669,0.312891060646592,0.308346358762233,0.652866528569457,0.0408229284337113,1.39364223305718,1.57951100859632,0.145499212573553,0.640930712941071,0
"1692","Gpat2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1693","Fahd2a",0.0458485933706753,0.0893293430570052,0.0788773604082714,0.0256085425997573,0.0886310771559978,0.00814050368527186,0.0844830469065582,0.101019189080094,0.0630081062120897,0.17239019557448,0.0397338011154806,0.0314398376137904,0,0.149873014350475
"1694","Kcnip3",0,0.0854410447115603,0.0114137665384504,0.00481075455872256,0.0711416619693531,0,0.0852896192955613,0,0.0629260194147625,0.23762206727811,0,0,0,0
"1695","Zfp661",0.00878705941762819,0.0158613083135067,0.00297351473588285,0,0.0259047136817842,0,0.00376417891404807,0.00820758519177944,0,0,0,0,0,0
"1696","Mrps5",0.135345975334177,0.33431591756835,0.187506927254863,0.0948286099076555,0.258065864118143,0.0335044485827113,0.201374490140745,0.367977555027467,0.295778280042785,0.38567407435462,0.355583344649267,0,0.265810275248329,0
"1697","Mal",0,0,0.0345875402042409,0,0,0,0,0.00979255606356836,0,0,0,0,0,0
"1698","Nphp1",0.00331933185503058,0.0189066235989101,0.078030227903417,0.00381090760561386,0.0200266273921797,0,0.00893073675873806,0,0.00878836810964488,0,0,0,0,0
"1699","Mtln",0.283771040900125,0.475373150567817,0.809988407221271,0.0854085548436417,0.521668827079108,0.133113769923952,0.403141063421554,0.349523298013741,0.698680398137015,0.145291803523378,0.333708841418275,0.0836610993579162,0.0934735665013131,0.134596984200621
"1700","Bub1",0.0096710983710361,0.00338043726684976,0.182467017669346,0.0106095915731993,0,0,0.0162624960013479,0,0,0,0,0.0350711343859834,0,0
"1701","Acoxl",0.0143407473299588,0,0,0.0158854884676256,0,0.0754298394040214,0.00991752958243121,0.0402305279477418,0.00680294632203695,0.0174378415939795,0,0,0,0
"1702","Bcl2l11",0.677121516349413,0.353718731621853,0.178331090733353,0.975045658880309,0.296660377975958,1.79294887093083,0.474623556157159,0.61487685160946,0.638029019141399,1.22964616886007,0.180729193603964,1.30339004258332,0.212260982660653,0.10411541929847
"1703","Morrbid",0.448231831354896,0.0898991918926477,0.1678696555305,0.560531168217323,0.101117368464221,0.90968357136708,0.178073331676345,0.122406054377237,0.117079060375025,0.185259390280857,0.0409644902631851,0.838371263806648,0,0.941217520893511
"1704","Gm14010",0.0205951242662368,0,0,0.0729500961022594,0.00278803878539524,0.242702989048501,0,0,0,0,0,0.627491651984198,0,0.136922654046093
"1705","Gm39929",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1706","Anapc1",0.163676116379227,0.276710544717185,0.186674231624819,0.0858290744211075,0.258736801766777,0.042968632857259,0.128473834059584,0.200954138515054,0.472604144193043,0.245001322227534,0.290311274997759,0.0350711343859834,0.519258447658008,0
"1707","Mertk",0.180038178482567,1.7400346427508,0.405831807072557,0.0208185632867628,1.34462288818837,0.0153609971447572,0.0195071099926232,0.0365091666956661,0.583438009985933,0,0,0,0,0
"1708","Gm14011",0,0.0158245300407495,0,0,0.00633595393369573,0,0,0,0,0,0,0,0,0
"1709","Tmem87b",0.19576515598787,0.440872413334029,0.141789454915484,0.142665129236794,0.405598306808781,0.0800642730253135,0.0428234585999531,0.152290009943738,0.198504209943311,0.118609558825201,0.125461858413765,0.0430218274163819,0,0
"1710","Zc3h8",0.0419233025824693,0.154371853478337,0.102706370167225,0.0835149939871074,0.175588662802246,0.0283863443421089,0.0486638788658679,0.0686949935503489,0.0336522084069781,0.095789051483354,0.194037539216742,0.0864648094051246,0.0871244024967245,0
"1711","Gm10762",0.0185731642918356,0.177862937694608,0.0592511814475095,0.0833725868601032,0.184514951219137,0.114748204161527,0.0373041584379056,0.0585148021540532,0.0202622148349064,0.0678737600809002,0.0975338882108174,0,0,0.10762834513292
"1712","Zc3h6",0.0132246441178521,0.147830318999049,0.0282536365385631,0.0474897466497794,0.0910882678508777,0.0313327739891331,0.0495889013604737,0.193242312258169,0.0252958776444237,0.168287879247623,0.179551740902591,0,0.0651645371719091,0.134596984200621
"1713","Gm14027",0,0.0033620257595972,0,0,0,0,0,0,0,0,0,0,0,0
"1714","Ttl",0.00774928419869471,0.0663014593061738,0.0363213758122794,0.00698146471745546,0.0250861800190235,0,0.00512018949515556,0.00640794519566675,0.0160800409437032,0.0519080142169855,0,0,0,0
"1715","Polr1b",0.0155842339660015,0.0246096951731448,0.0194019819967976,0.00654999234706923,0.0653809017636408,0.0157157855856994,0.00581834869007167,0.0363669943644633,0.0504448766365377,0.0271549214834241,0.110091887104094,0,0,0
"1716","Chchd5",0.234879232339561,0.38804442877471,0.366643068968624,0.077083618492514,0.408975010185649,0.0813192960299119,0.333097148296407,0.20577067742742,0.160916856758184,0.335495135951747,0.288700666479256,0.142635915953403,0.210218778947186,0.323215381220523
"1717","Gm14029",0,0,0,0,0.0058119356764751,0,0.00903883704021705,0.153622234231002,0,0.433476409118154,0,0,0,0
"1718","Slc20a1",0.0584266932120446,0.0955704188039849,0.0454360603310102,0.198748653872811,0.11755352030594,0.159347470853651,0.0507339837115177,0.255012096339772,0.110353850684133,0.175582049146956,0.113960979295493,0.0833586587395919,0,0
"1719","Ckap2l",0.00976618278347773,0.00437637459979888,0.326300248503177,0.0480518969337684,0.0191162678050273,0.0108652737357817,0.00592587058078701,0.0043812524737122,0,0,0,0.0425476612556357,0,0
"1720","Gm14023",0.0100508657274061,0.0488933095427948,0,0.0258542154092186,0.030277138282023,0.0386324372361754,0.00824534016109066,0.00654716542868096,0.0217445755321956,0,0,0,0,0
"1721","Il1a",0.444230299531183,0.495383506547156,0.204477384294135,0.187841023396426,0.474354745571035,1.30405159599527,0.0512801293505105,0.00540787404600262,0.209296131195178,0,0,0.65497552984441,0,0
"1722","Il1b",2.3247408763006,0.0878787570751971,0.3567830961593,3.27654319739253,0.266240258028262,2.80239817809791,2.17954006082744,0.0370498841909445,0.959582153099567,0.420673558438601,0.0493925601191234,2.61317116371221,1.52878544555363,0.314541439460819
"1723","Il1bos",0.0107175733187325,0.00284543784062605,0,0.0537255400370497,0.0121632548904102,0.0372687969723892,0.0126223348051848,0,0,0,0,0.0640497522671312,0,0
"1724","Gm14040",0,0.00826793895331217,0,0.0079838193732363,0.00657894097665961,0.0080607634360355,0.00350217054537379,0,0,0,0,0,0,0
"1725","Sirpa",1.06212313798309,1.88680529327204,0.964068237028328,1.02447880216234,1.66042204350875,0.77518229352925,0.571486073229771,0.0582703032317957,1.75103599921178,0.0509087004705595,0.0646687836166503,0.598649475572265,1.32942642785835,0.235311426409777
"1726","Pdyn",0,0,0,0,0.00786323659697126,0,0,0,0,0,0,0,0,0
"1727","Stk35",0.0807518508897591,0.0835122585157672,0.0608803355045345,0.108363527826933,0.0696994767766337,0.0238536824224909,0.0569484800000584,0.0729832831565154,0.160558357200579,0,0,0.153297937893205,0.0934735665013131,0
"1728","Tgm3",0.0032866596721317,0,0,0.00596696083925082,0,0.00634149703988247,0,0,0.00681086946310066,0,0,0,0.199102491227579,0
"1729","Snrpb",1.15133839164383,0.917247911153797,1.24674524516494,1.10304612137032,0.959029071738365,0.992310405525707,1.17384060749171,1.28721467539641,0.924697864639868,1.24671961614903,1.30772835797378,0.911090453190024,1.3544873294184,0.858956445066125
"1730","Nop56",0.154381821785986,0.363605871200303,0.390733152975701,0.129115955049055,0.438552138338333,0.127542287462376,0.268769809783156,0.590319135798357,0.336998073441259,0.383131528624277,0.663299391241805,0.0836610993579162,0.515137665717093,0.265370830752501
"1731","Idh3b",0.450224614503271,0.537495247462513,0.532949502550241,0.260284554927898,0.524127295027731,0.222356756708209,0.367069359396264,0.536978172288598,0.54154947225643,0.623746219291169,0.2860652812699,0.277765570986066,0.626107524160635,0.169587111904381
"1732","Pced1a",0.0388734300344388,0.0950396030603262,0.0340335581074573,0.0308859771477461,0.0523986702496479,0.0248369818718778,0.0454647509316102,0.0438410001414376,0.0143910891462939,0.126043757083103,0.0840782213138699,0,0,0.146198378570172
"1733","Vps16",0.113637719829613,0.108966994379183,0.074323785410374,0.212419687939768,0.106721930472016,0.130082843905003,0.105388421707035,0.19376497849633,0.123020559507687,0.249313310969248,0.0661889974209109,0.0373906079035298,0.0977961479648103,0
"1734","Ptpra",0.302088749774208,1.04357925722058,0.501721203621855,0.25202995288985,0.812743882143795,0.169054732644355,0.265592638169554,0.419016550315091,0.763634857497386,0.370789895394324,0.390034432668677,0.239511076550697,0.720558076489207,0.60543700928868
"1735","Mrps26",0.229367214260667,0.320431770525475,0.397859525998077,0.158067838360208,0.3488630000797,0.0527341135028379,0.380212027051296,0.604348430963169,0.360570342773469,0.543327684747844,0.524274423309645,0.0913949998311465,0.220064315952866,0.519100492746891
"1736","Ubox5",0.0103272793810055,0.0295960493763166,0.0178489532780784,0.017333962490151,0.0238821883402717,0.0133686492986939,0.0226523647820564,0.0317624542034079,0.167796008743823,0.0230818537891867,0.0390404418375752,0,0.0484466480098603,0
"1737","Fastkd5",0.0151634141377324,0.0341721553293073,0.0195020309282128,0.0202387254211815,0.0112448841964954,0.0114776773120233,0.0130008858061931,0.0114857822210678,0.0687431211380981,0,0,0,0.186874454633317,0
"1738","Lzts3",0.00618175400315763,0.0296583163439791,0.0173971294683518,0,0.0144631353767505,0,0,0.006145515184769,0.00681086946310066,0,0,0,0,0
"1739","Ddrgk1",0.595955386210916,0.863430906138426,0.900438485532246,0.408480969981548,0.879444902375852,0.227160504070884,0.616185593101848,0.625688795786093,0.978952202433822,0.651400336367,0.48187691412507,0.191883368447297,0.490619365933535,0.397130412832637
"1740","Itpa",0.238451880425568,0.166413779269004,0.315796466998045,0.0660722405811815,0.188619900609103,0.108608238576395,0.224535960837173,0.265150257715116,0.108166291105538,0.30627448691243,0.16906781155989,0.233630808716005,0,0.172866775438587
"1741","Slc4a11",0.0124717005157113,0,0,0,0,0,0.0213547190174543,0.00983407877021734,0.0244291028824705,0,0,0,0,0
"1742","4930402H24Rik",0.0753033229783696,0.079211564500945,0.0200852418236457,0.0718799424986776,0.0760316345254116,0.0661641826267062,0.0341817878037506,0.0509853008459796,0.0196317266285675,0.0470930058982319,0.0540146408880043,0.0247260725055794,0,0
"1743","A730017L22Rik",0.0128452221055389,0.0284472193322986,0.0146067838769404,0,0.00749729810112427,0,0.0121830617612463,0.0095826038547847,0.00923089726249167,0.0136785133296669,0.0323657035486913,0,0.0484466480098603,0
"1744","Atrn",0.0791830655374817,0.169493788262731,0.0402275734936501,0.134260032310134,0.129393939813106,0.0265085591236561,0.0534166713730252,0.0541308311198434,0.228950638211074,0.114828773328201,0.221782980668231,0.178846262241232,0,0
"1745","Adam33",0.00691858143074471,0.0128111900389738,0,0,0.0199757433011036,0,0,0,0,0,0,0,0,0
"1746","Siglec1",0.131383125966476,0.0028517671753681,0.023925740385368,0,0.0256081879532969,0,0.0147126593759921,0,0.345259651349908,0,0,0.0486817539367457,0,0
"1747","1700037H04Rik",0.0975721965905238,0.0277636645915397,0.0922223021846875,0.0750118520659014,0.0585267306387146,0.0643357620443825,0.0584279990571966,0.107798006262764,0.0972576467641975,0.123633767388867,0.135192927637556,0.146779109801852,0,0.388624634241825
"1748","Spef1",0.00947813743947887,0.00258745745681867,0.00156735274601118,0.0220642496511326,0.00327845820704076,0,0.00716061889917791,0,0,0,0,0,0,0
"1749","Cenpb",0.530472207383348,0.174925651025044,0.355577813182147,0.255877697561432,0.180506543996883,0.227698145373043,0.271625819541496,0.234114494036081,0.655276455446675,0.199581935073569,0.153365841078968,0.256908591527052,0.403011777594706,0.10411541929847
"1750","Cdc25b",0.0448610384442146,0.0153565972371615,0.022879459079731,0.195389755456215,0.00414771413011069,0.0803113637413603,0.00302812601272966,0.168525243111468,0.10991500692941,0.148761481719381,0.359763954318894,0.021213212360694,0,0
"1751","Ap5s1",0.161874039912316,0.137303207878885,0.136202744211154,0.237997753698519,0.109017456318492,0.0921655437494986,0.0865977321887264,0.054507354171663,0.158146578402254,0.0676342216803296,0.137773737578561,0.306867414311943,0.16548576549085,0
"1752","Mavs",0.0925523377509363,0.181337787144844,0.0749068295528369,0.0448572261631352,0.167233930468234,0.00298898126179343,0.0537547834409911,0.0294527550478109,0.205891504893038,0.0790573289731407,0.184791897095808,0,0,0
"1753","Pank2",0.22371783165888,0.284264691069341,0.248531365939717,0.345880227918624,0.278158547443132,0.249573942355386,0.263073948797357,0.341332986876858,0.301819511353842,0.342427521221219,0.210092673993673,0.484103601257667,0.152992471323703,0.28835967211393
"1754","Rnf24",0.0177969073580811,0.136966183582072,0.0557825858650365,0.0725892078356045,0.0848218466210167,0.0739793748079117,0.0225942673570316,0.0150999931627955,0.00681086946310066,0,0,0.258641657814982,0,0
"1755","Smox",0.72185771681744,0.464023063879557,0.259186997019293,0.68583680970322,0.453688650941843,1.09611672620866,0.20882678747468,0.226284500069673,0.33742155261982,0.105370713767225,0,0.62950540847801,0,0
"1756","Prnp",0.0643149599516784,0.00243617349098224,0.0275300516076758,0.464833752939037,0.0311278419794271,0.232481910665841,0.16941663812492,0.203096887899079,0.151877125496488,0.353699512417503,0,0.517631171644424,0,0.0803283392493469
"1757","Rassf2",0.484935894832583,0.718351218173433,0.285834920133463,0.497838642790524,0.528833268084299,0.239433248271234,0.390326171176592,0.285678598985635,0.800266058337158,0.224452779034693,0.410312070876082,0.261063219060451,0.0640337515504445,0.276245210119631
"1758","Slc23a2",0.151672064572277,0.353324819810941,0.141118038190824,0.116108581164123,0.217928995041579,0.0801972317061742,0.0681575490436662,0.0785657161184379,0.151385056796019,0.0740772876105142,0.0497892642850016,0,0,0
"1759","Tmem230",0.236878380676218,0.491469534722512,0.26380743175878,0.351198585924904,0.365428925672356,0.374750869224874,0.187397469271658,0.255958347844894,0.315074231646717,0.0936285802218534,0.233287327265652,0.202596199527818,0.250966338236,0.336437096717055
"1760","Pcna",0.507903237452537,0.447712999189663,1.0411898244915,0.389354660314507,0.446003845820632,0.490726488369246,0.401803168972156,0.471485456450744,0.595307549037977,0.515922253979478,0.391695205576322,0.471220915203341,0.31533864809026,0.306722135986738
"1761","AV099323",0.0199087724406668,0.0883178329473137,0.0207756972567976,0.0482709226816358,0.0486478737380346,0.0633024930109854,0.0189212214738722,0.033157436986958,0.0070659837233884,0.062363842763081,0.0823509149908393,0.0742610350358864,0,0.0803283392493469
"1762","Cds2",0.126697948022736,0.326212482780718,0.148875994543285,0.375939810288454,0.179710048794427,0.348278073825071,0.0742263351536935,0.298814001795803,0.0500545117281149,0.248254146165974,0.119789508610163,0.425560055436046,0.271108624952635,0.136922654046093
"1763","Gpcpd1",0.35797456035488,0.455535015755618,0.183542468163539,1.08687432349514,0.35943000651615,0.880831135438199,0.238207040830896,0.279375428928822,0.401692063654736,0.275380797859658,0.441619867182788,0.65729769259062,1.14738069778213,0.48370330861401
"1764","AU019990",0,0.0113132170004499,0,0.0677322757124681,0.0114654454284032,0.0347987272946638,0,0,0,0,0,0,0,0
