"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cmtm7",1.01144232969181e-32,-0.492746983516419,0.219,0.293,1.39670071307143e-28,"Granulocytes 1","Cmtm7"
"Kdm7a",1.0461295918834e-32,0.406512642808444,0.404,0.23,1.44460035343179e-28,"Granulocytes 1","Kdm7a"
"Fxyd5",1.07440822668016e-32,0.306258694676882,0.96,0.889,1.48365032022264e-28,"Granulocytes 1","Fxyd5"
"P2rx4",1.07942133962935e-32,-0.526949955038631,0.11,0.215,1.49057292789417e-28,"Granulocytes 1","P2rx4"
"Sgpl1",1.08406393386758e-32,-0.487992526139402,0.327,0.413,1.49698388627775e-28,"Granulocytes 1","Sgpl1"
"Gm26740",1.10615085946404e-32,0.322421829296487,0.229,0.099,1.52748372183389e-28,"Granulocytes 1","Gm26740"
"Sin3b",1.23291223112515e-32,-0.407187582744501,0.39,0.432,1.70252849996071e-28,"Granulocytes 1","Sin3b"
"Nptn",1.38888901514429e-32,-0.397776480550242,0.223,0.272,1.91791684101275e-28,"Granulocytes 1","Nptn"
"Nfil3",1.54764645549579e-32,0.214483456671712,0.439,0.278,2.13714499039413e-28,"Granulocytes 1","Nfil3"
"Cops9",1.60446578607393e-32,-0.356226819615733,0.211,0.241,2.21560680398948e-28,"Granulocytes 1","Cops9"
"Nol7",1.66705002646992e-32,-0.442192303461589,0.037,0.124,2.30202938155231e-28,"Granulocytes 1","Nol7"
"Rap1b",1.74732201860607e-32,-0.315223883309944,0.681,0.653,2.41287697549312e-28,"Granulocytes 1","Rap1b"
"Psmc5",1.76802916543894e-32,-0.373319428501837,0.023,0.113,2.44147147455463e-28,"Granulocytes 1","Psmc5"
"Bcl2a1b",1.89538169023045e-32,-0.660703697227271,0.286,0.366,2.61733257603923e-28,"Granulocytes 1","Bcl2a1b"
"Hnrnpdl",1.92491446541732e-32,-0.404193913139081,0.257,0.293,2.65811438529477e-28,"Granulocytes 1","Hnrnpdl"
"Agpat5",2.00687524827904e-32,-0.518896951477881,0.079,0.179,2.77129403034852e-28,"Granulocytes 1","Agpat5"
"Dhrs9",2.00824521876751e-32,0.270099382390134,0.177,0.066,2.77318582259605e-28,"Granulocytes 1","Dhrs9"
"Ndufb8",2.34491114038248e-32,-0.468017934680987,0.091,0.179,3.23808779375416e-28,"Granulocytes 1","Ndufb8"
"Ubc",2.48384833583648e-32,-0.526238300187393,0.763,0.8,3.42994616695659e-28,"Granulocytes 1","Ubc"
"Larp4b",2.51165037173716e-32,-0.569549265895487,0.254,0.344,3.46833799833184e-28,"Granulocytes 1","Larp4b"
"Nhp2",3.24120722082948e-32,-0.399426255528911,0.016,0.095,4.47578305124343e-28,"Granulocytes 1","Nhp2"
"Map4k4",3.50177697078528e-32,-0.460774772215245,0.272,0.316,4.83560381895739e-28,"Granulocytes 1","Map4k4"
"Pabpc1",4.02116532702261e-32,-0.269891436961797,0.577,0.53,5.55282720008553e-28,"Granulocytes 1","Pabpc1"
"Ndufa3",4.16002924321543e-32,-0.321737010285098,0.397,0.394,5.74458438195618e-28,"Granulocytes 1","Ndufa3"
"Tma7",4.57797234647915e-32,-0.200350411753027,0.463,0.413,6.32172201325306e-28,"Granulocytes 1","Tma7"
"Micos10",4.65066637213499e-32,-0.370123867999564,0.274,0.301,6.4221051932812e-28,"Granulocytes 1","Micos10"
"Riok3",4.96377626329358e-32,-0.0641248773275409,0.551,0.44,6.8544786419821e-28,"Granulocytes 1","Riok3"
"Tacstd2",5.06543181193672e-32,0.216019305132397,0.158,0.056,6.99485478910342e-28,"Granulocytes 1","Tacstd2"
"Polr1d",5.41941668841964e-32,-0.438985947573019,0.271,0.346,7.48367250503868e-28,"Granulocytes 1","Polr1d"
"Srebf2",5.52089488118852e-32,-0.468443170483681,0.136,0.216,7.62380374143323e-28,"Granulocytes 1","Srebf2"
"Psmb8",7.4669495453739e-32,-0.680472543684934,0.181,0.279,1.03111106272068e-27,"Granulocytes 1","Psmb8"
"Psme2",7.58570679589175e-32,-0.539309956832675,0.243,0.319,1.04751025144469e-27,"Granulocytes 1","Psme2"
"Cd300a",7.66991650211413e-32,-0.535181781644137,0.215,0.282,1.05913876977694e-27,"Granulocytes 1","Cd300a"
"Srpk2",7.7904884439347e-32,-0.475770703196002,0.204,0.268,1.07578854922294e-27,"Granulocytes 1","Srpk2"
"Atp5g2",8.74899629398715e-32,-0.513651903292983,0.108,0.2,1.20814889823669e-27,"Granulocytes 1","Atp5g2"
"Msn",9.33520371051038e-32,-0.409770216274375,0.637,0.67,1.28909828038438e-27,"Granulocytes 1","Msn"
"Hck",1.04569342551803e-31,-0.424620490256778,0.34,0.388,1.44399805129785e-27,"Granulocytes 1","Hck"
"Fam50a",1.04945774989195e-31,-0.488361332231288,0.248,0.333,1.44919620682579e-27,"Granulocytes 1","Fam50a"
"Mpzl3",1.11248533395147e-31,0.203301865991905,0.112,0.029,1.53623099765359e-27,"Granulocytes 1","Mpzl3"
"Srp9",1.15941794262964e-31,-0.455625319765464,0.17,0.249,1.60104023697727e-27,"Granulocytes 1","Srp9"
"Csde1",1.19969493129928e-31,-0.375093450685098,0.348,0.375,1.65665873063118e-27,"Granulocytes 1","Csde1"
"Arid5a",1.30671301131614e-31,0.255839731216303,0.167,0.059,1.80443999732646e-27,"Granulocytes 1","Arid5a"
"Cox6b1",1.34949479917773e-31,-0.243941791820529,0.625,0.577,1.86351736818452e-27,"Granulocytes 1","Cox6b1"
"Hspe1",1.51485266385104e-31,-0.408963285475959,0.014,0.091,2.0918600435119e-27,"Granulocytes 1","Hspe1"
"Abi1",1.51580258654128e-31,-0.372701134817649,0.442,0.467,2.09317179175485e-27,"Granulocytes 1","Abi1"
"Ccdc59",1.56566031063332e-31,-0.44553211301635,0.113,0.185,2.16202032295355e-27,"Granulocytes 1","Ccdc59"
"Anapc16",1.59378686526543e-31,-0.453646821306537,0.07,0.168,2.20086028224503e-27,"Granulocytes 1","Anapc16"
"Cox6c",1.6847117153964e-31,-0.199306092887217,0.485,0.408,2.32641840779089e-27,"Granulocytes 1","Cox6c"
"Pafah1b1",1.71050065838813e-31,-0.323256372545276,0.561,0.558,2.36203035916817e-27,"Granulocytes 1","Pafah1b1"
"Gramd1a",1.7527844479709e-31,0.235463410636728,0.226,0.105,2.42042004420302e-27,"Granulocytes 1","Gramd1a"
"Trappc2l",2.02982291462953e-31,-0.442403364394518,0.072,0.161,2.80298246281191e-27,"Granulocytes 1","Trappc2l"
"Erp29",2.13644192936917e-31,-0.472051671473618,0.151,0.245,2.95021266026589e-27,"Granulocytes 1","Erp29"
"Mrpl20",2.14870259893607e-31,-0.372507955900136,0.128,0.187,2.96714341887082e-27,"Granulocytes 1","Mrpl20"
"Eif4a1",3.1560537135119e-31,-0.237416792654048,0.516,0.47,4.35819457298858e-27,"Granulocytes 1","Eif4a1"
"Cklf",3.25238715871985e-31,-0.404842010742664,0.289,0.335,4.49122142747624e-27,"Granulocytes 1","Cklf"
"Chchd1",3.38819210539444e-31,-0.406300708346212,0.042,0.136,4.67875447833919e-27,"Granulocytes 1","Chchd1"
"Rassf1",3.39896197986915e-31,-0.535653102806703,0.264,0.354,4.69362659800131e-27,"Granulocytes 1","Rassf1"
"Tubb4b",3.51868252084378e-31,-0.472240040593516,0.132,0.211,4.85894869303317e-27,"Granulocytes 1","Tubb4b"
"Pdcd5",4.25210126366058e-31,-0.526025332201464,0.164,0.265,5.87172663498889e-27,"Granulocytes 1","Pdcd5"
"Apoe",4.41931969865254e-31,0.28327889091212,0.163,0.055,6.1026385718693e-27,"Granulocytes 1","Apoe"
"Acot13",4.72924955500088e-31,-0.430854013554889,0.034,0.135,6.53062071050072e-27,"Granulocytes 1","Acot13"
"U2af1",5.15110063212309e-31,-0.410669378086889,0.065,0.156,7.11315486289878e-27,"Granulocytes 1","U2af1"
"Vdac2",5.56007519664227e-31,-0.453581418684612,0.201,0.286,7.67790783904331e-27,"Granulocytes 1","Vdac2"
"Pdia6",5.83765591428805e-31,-0.435054480875282,0.047,0.149,8.06121905204037e-27,"Granulocytes 1","Pdia6"
"Gpat3",6.06862302947872e-31,0.160095245451184,0.407,0.263,8.38016154140717e-27,"Granulocytes 1","Gpat3"
"Psmb6",6.14342527347108e-31,-0.49754417028206,0.121,0.227,8.48345596013622e-27,"Granulocytes 1","Psmb6"
"Ctsa",6.58379862923438e-31,-0.507985822224688,0.143,0.233,9.09156752710976e-27,"Granulocytes 1","Ctsa"
"Cox6a1",6.92092526181209e-31,-0.339238214120013,0.355,0.37,9.55710569403631e-27,"Granulocytes 1","Cox6a1"
"Klf6",7.24709775665319e-31,-0.41825270040249,0.565,0.529,1.00075172921624e-26,"Granulocytes 1","Klf6"
"Pde7b",7.37284001635609e-31,0.208721799052071,0.117,0.031,1.01811547785861e-26,"Granulocytes 1","Pde7b"
"Celf2",7.58968066563414e-31,0.0713070967394847,0.275,0.168,1.04805900311742e-26,"Granulocytes 1","Celf2"
"Slc2a6",8.08972072323491e-31,0.194549446727015,0.269,0.145,1.11710953467151e-26,"Granulocytes 1","Slc2a6"
"Rap1a",8.30112379331446e-31,-0.3137254005042,0.431,0.443,1.14630218461879e-26,"Granulocytes 1","Rap1a"
"Rps4x",8.42044193318987e-31,-0.474847314554212,0.285,0.282,1.16277882655419e-26,"Granulocytes 1","Rps4x"
"Cbx1",8.5041436776425e-31,-0.46168482862802,0.071,0.177,1.17433720044565e-26,"Granulocytes 1","Cbx1"
"Oas3",8.95753307755795e-31,0.180795514014157,0.168,0.07,1.23694574267998e-26,"Granulocytes 1","Oas3"
"Atp6v1a",1.05000554887859e-30,-0.491730042988461,0.408,0.468,1.44995266244644e-26,"Granulocytes 1","Atp6v1a"
"Lamtor1",1.07474655572657e-30,-0.369355584241013,0.365,0.4,1.48411751880282e-26,"Granulocytes 1","Lamtor1"
"Serinc3",1.10383580027527e-30,-0.27177254495145,0.556,0.525,1.52428685660012e-26,"Granulocytes 1","Serinc3"
"Steap4",1.11596089043465e-30,0.248909140459869,0.215,0.097,1.5410303936012e-26,"Granulocytes 1","Steap4"
"Spcs2",1.12180733712201e-30,-0.463769619773058,0.149,0.239,1.54910375183179e-26,"Granulocytes 1","Spcs2"
"Lamtor5",1.18392828420432e-30,-0.491823630632149,0.119,0.224,1.63488656765774e-26,"Granulocytes 1","Lamtor5"
"Hmox2",1.26475670967707e-30,-0.4250173127234,0.253,0.306,1.74650254039307e-26,"Granulocytes 1","Hmox2"
"Gm20406",1.36201498495059e-30,-0.4290426196352,0.378,0.356,1.88080649271827e-26,"Granulocytes 1","Gm20406"
"Polr2j",1.4100575513074e-30,-0.425880127148388,0.067,0.163,1.94714847260039e-26,"Granulocytes 1","Polr2j"
"E330009J07Rik",1.65445198651703e-30,0.0930336262160525,0.348,0.221,2.28463274818136e-26,"Granulocytes 1","E330009J07Rik"
"Fkbp3",1.69188827309947e-30,-0.418150161674828,0.024,0.105,2.33632851632306e-26,"Granulocytes 1","Fkbp3"
"Tgm2",1.79335549662304e-30,0.423934305692401,0.48,0.301,2.47644460528676e-26,"Granulocytes 1","Tgm2"
"Lrrc25",1.90102466716869e-30,-0.44025420245282,0.466,0.519,2.62512496289324e-26,"Granulocytes 1","Lrrc25"
"Emg1",1.90387517509143e-30,-0.363182603992624,0.035,0.124,2.62906122928376e-26,"Granulocytes 1","Emg1"
"Msra",1.95479845986629e-30,-0.0152325135552196,0.311,0.221,2.69938119322936e-26,"Granulocytes 1","Msra"
"Imp3",1.9647760219605e-30,-0.380159943080934,0.026,0.114,2.71315920872526e-26,"Granulocytes 1","Imp3"
"Aurkaip1",1.97841434015118e-30,-0.40012482213692,0.217,0.273,2.73199236231477e-26,"Granulocytes 1","Aurkaip1"
"Nsa2",2.04205465789849e-30,-0.527368735120159,0.119,0.205,2.81987327709202e-26,"Granulocytes 1","Nsa2"
"Mrpl18",2.06972718273555e-30,-0.352846539456855,0.029,0.117,2.85808626663951e-26,"Granulocytes 1","Mrpl18"
"Srsf2",2.1033384625881e-30,-0.474043500672831,0.234,0.289,2.90450008298791e-26,"Granulocytes 1","Srsf2"
"Cks2",2.12737119937272e-30,-0.472450685046415,0.386,0.359,2.93768688921379e-26,"Granulocytes 1","Cks2"
"Birc3",2.28173411332072e-30,0.250831155156329,0.514,0.347,3.15084663708459e-26,"Granulocytes 1","Birc3"
"Rab2a",2.30125518473632e-30,-0.229911430057922,0.505,0.484,3.17780328460238e-26,"Granulocytes 1","Rab2a"
"Cap1",2.39525068074625e-30,0.271919040946043,0.554,0.378,3.3076016650425e-26,"Granulocytes 1","Cap1"
"Smad7",2.44039473558789e-30,0.0264733266563295,0.316,0.209,3.36994109037332e-26,"Granulocytes 1","Smad7"
"Naa35",2.47780645449656e-30,0.193719035375543,0.272,0.145,3.4216029330143e-26,"Granulocytes 1","Naa35"
"Cdc26",2.50532299077577e-30,-0.441633114303896,0.181,0.252,3.45960051796226e-26,"Granulocytes 1","Cdc26"
"Scaf11",2.52213887394171e-30,-0.499630029441004,0.18,0.273,3.48282157102611e-26,"Granulocytes 1","Scaf11"
"Pbrm1",2.55294916033501e-30,-0.507456373940932,0.135,0.23,3.52536749550662e-26,"Granulocytes 1","Pbrm1"
"Mrps16",2.81033481033783e-30,-0.399126460162001,0.044,0.127,3.88079133959551e-26,"Granulocytes 1","Mrps16"
"Ndufb3",2.91520551349026e-30,-0.501584575149469,0.149,0.237,4.0256072935787e-26,"Granulocytes 1","Ndufb3"
"Spen",3.09512823849768e-30,-0.466835957307846,0.129,0.207,4.27406258454144e-26,"Granulocytes 1","Spen"
"Tlr1",3.18014272939002e-30,0.220363234622678,0.124,0.034,4.39145909501468e-26,"Granulocytes 1","Tlr1"
"Kdm6b",3.29388996900855e-30,0.358812810212481,0.601,0.417,4.54853265820391e-26,"Granulocytes 1","Kdm6b"
"Eif4e",3.32480012498084e-30,-0.451772591493035,0.135,0.223,4.59121649258604e-26,"Granulocytes 1","Eif4e"
"Eloc",3.80616888311122e-30,-0.325515587462784,0.408,0.436,5.25593861068828e-26,"Granulocytes 1","Eloc"
"Ap3s1",3.99098750257032e-30,-0.0798949181766075,0.533,0.433,5.51115464229935e-26,"Granulocytes 1","Ap3s1"
"Cox14",4.00763322349569e-30,-0.359806120561477,0.226,0.288,5.5341407183252e-26,"Granulocytes 1","Cox14"
"Cited2",4.02944075590741e-30,-0.571266084346531,0.345,0.367,5.56425473983255e-26,"Granulocytes 1","Cited2"
"Psma6",4.0542261232424e-30,-0.426078621906317,0.116,0.203,5.59848085358543e-26,"Granulocytes 1","Psma6"
"Eif1b",4.22253816701862e-30,-0.498751634211012,0.278,0.349,5.83090295483601e-26,"Granulocytes 1","Eif1b"
"Gas7",4.61281685948113e-30,-0.486832314056205,0.071,0.161,6.36983880125749e-26,"Granulocytes 1","Gas7"
"Id2",5.06011481549162e-30,-0.78783321216705,0.22,0.326,6.98751254871238e-26,"Granulocytes 1","Id2"
"E230032D23Rik",5.22987212217053e-30,-0.56223135648774,0.416,0.442,7.22193041350528e-26,"Granulocytes 1","E230032D23Rik"
"Svil",5.27857802195029e-30,0.278543291136107,0.249,0.119,7.28918839051115e-26,"Granulocytes 1","Svil"
"Itgal",5.39679623478226e-30,0.189581177554094,0.277,0.152,7.45243592061082e-26,"Granulocytes 1","Itgal"
"Ywhag",5.45487573441692e-30,-0.439092484251366,0.285,0.338,7.53263790165633e-26,"Granulocytes 1","Ywhag"
"Hypk",6.12642005966104e-30,-0.403300080314931,0.067,0.152,8.45997346038593e-26,"Granulocytes 1","Hypk"
"Crlf2",6.63496027834286e-30,0.212452344155676,0.414,0.266,9.16221664836366e-26,"Granulocytes 1","Crlf2"
"Clpp",7.14015471982834e-30,-0.293092087684879,0.009,0.071,9.85983965261096e-26,"Granulocytes 1","Clpp"
"mt-Nd1",7.57836789788222e-30,0.190425812456867,0.303,0.168,1.04649682301856e-25,"Granulocytes 1","mt-Nd1"
"Phb2",8.4191829717015e-30,-0.354529201429325,0.036,0.12,1.16260497656226e-25,"Granulocytes 1","Phb2"
"Eef1g",8.663863013935e-30,-0.468067900773798,0.114,0.213,1.19639284359428e-25,"Granulocytes 1","Eef1g"
"Tec",8.91676402209034e-30,-0.53345604237946,0.086,0.186,1.23131594381046e-25,"Granulocytes 1","Tec"
"Pgm2",9.30409427940265e-30,0.161475012899303,0.229,0.117,1.28480237904271e-25,"Granulocytes 1","Pgm2"
"Shoc2",9.60270364088256e-30,0.170816393030169,0.289,0.168,1.32603734576947e-25,"Granulocytes 1","Shoc2"
"Arih2",9.72461525668829e-30,0.27281858231615,0.358,0.208,1.34287212079609e-25,"Granulocytes 1","Arih2"
"Supt4a",9.97850473591535e-30,-0.137398134598907,0.513,0.426,1.37793171898255e-25,"Granulocytes 1","Supt4a"
"Ppp1r18",9.99834177608839e-30,0.265365802745846,0.473,0.308,1.38067101586005e-25,"Granulocytes 1","Ppp1r18"
"Sltm",1.09257115960501e-29,-0.530398108036082,0.144,0.218,1.50873151429856e-25,"Granulocytes 1","Sltm"
"Eif3m",1.09500646073622e-29,-0.389337301597922,0.038,0.131,1.51209442163065e-25,"Granulocytes 1","Eif3m"
"Pfkl",1.18234221371648e-29,-0.352158188468564,0.374,0.406,1.63269636292109e-25,"Granulocytes 1","Pfkl"
"I830077J02Rik",1.18672085460669e-29,0.280134778092938,0.145,0.046,1.63874282812638e-25,"Granulocytes 1","I830077J02Rik"
"Samhd1",1.20231152351972e-29,0.153077086390763,0.403,0.26,1.66027198282838e-25,"Granulocytes 1","Samhd1"
"Ly6g",1.30067495413716e-29,0.346308149861001,0.156,0.054,1.796102044168e-25,"Granulocytes 1","Ly6g"
"Lst1",1.3311432376032e-29,-0.441472559998006,0.717,0.692,1.83817569680626e-25,"Granulocytes 1","Lst1"
"Fpr2",1.48193605598371e-29,-0.0187364686301095,0.626,0.498,2.04640549970791e-25,"Granulocytes 1","Fpr2"
"Tmem179b",1.53268155342966e-29,-0.397662713033994,0.17,0.24,2.11647995713102e-25,"Granulocytes 1","Tmem179b"
"Slc22a15",1.65624314483643e-29,0.184740295606988,0.125,0.039,2.28710615870463e-25,"Granulocytes 1","Slc22a15"
"Plbd1",1.7166596760484e-29,-0.408501710660883,0.418,0.378,2.37053534665523e-25,"Granulocytes 1","Plbd1"
"Plac8",1.7720667846524e-29,0.28031586032986,0.27,0.135,2.4470470229265e-25,"Granulocytes 1","Plac8"
"Banf1",1.78126721832907e-29,-0.366769657856232,0.017,0.098,2.45975190179062e-25,"Granulocytes 1","Banf1"
"Rnasek",1.8370858902945e-29,-0.365952108628789,0.62,0.618,2.53683190590767e-25,"Granulocytes 1","Rnasek"
"Hvcn1",1.84030557981272e-29,-0.37331924021622,0.021,0.101,2.54127797516338e-25,"Granulocytes 1","Hvcn1"
"Mdh2",1.96394976035909e-29,-0.409950365764514,0.205,0.273,2.71201822407987e-25,"Granulocytes 1","Mdh2"
"G3bp1",1.97029443630999e-29,-0.478370604237062,0.096,0.203,2.72077958710047e-25,"Granulocytes 1","G3bp1"
"1810026B05Rik",1.99317520703e-29,-0.0234641026107829,0.512,0.395,2.75237564338773e-25,"Granulocytes 1","1810026B05Rik"
"Laptm5",2.05218603582599e-29,0.126189211326212,0.628,0.468,2.83386369687211e-25,"Granulocytes 1","Laptm5"
"Gnpda1",2.05223070502403e-29,-0.442497397699785,0.119,0.191,2.83392538056768e-25,"Granulocytes 1","Gnpda1"
"Mrpl36",2.10507125277508e-29,-0.425148248972704,0.044,0.129,2.90689289295711e-25,"Granulocytes 1","Mrpl36"
"Ndrg1",2.44778880125219e-29,-0.595971466906896,0.116,0.22,3.38015155564916e-25,"Granulocytes 1","Ndrg1"
"Ucp2",2.6037496356845e-29,0.0960684010901957,0.329,0.211,3.59551787191673e-25,"Granulocytes 1","Ucp2"
"Prpf4b",2.88803115910224e-29,-0.513787675679856,0.1,0.193,3.98808222760428e-25,"Granulocytes 1","Prpf4b"
"Pgp",2.94135327137372e-29,-0.613689035286454,0.206,0.297,4.06171473243996e-25,"Granulocytes 1","Pgp"
"Eif1ax",3.03794135421181e-29,-0.45086265080133,0.096,0.192,4.19509321603109e-25,"Granulocytes 1","Eif1ax"
"Slco3a1",3.21478866342211e-29,-0.514311154098421,0.08,0.163,4.4393016653196e-25,"Granulocytes 1","Slco3a1"
"Mbnl2",3.22370011609432e-29,0.20027315837058,0.516,0.356,4.45160749031465e-25,"Granulocytes 1","Mbnl2"
"Seh1l",3.40317776620924e-29,-0.470769477307318,0.17,0.258,4.69944817735833e-25,"Granulocytes 1","Seh1l"
"Qk",3.48184711546902e-29,-0.419239222847022,0.349,0.373,4.80808268175118e-25,"Granulocytes 1","Qk"
"Syk",3.62041917512662e-29,0.241112679047699,0.604,0.432,4.99943683893235e-25,"Granulocytes 1","Syk"
"Mrfap1",3.81577072014733e-29,-0.439858658892801,0.138,0.234,5.26919778745144e-25,"Granulocytes 1","Mrfap1"
"H2afj",3.91680443552293e-29,-0.236386058454292,0.6,0.543,5.40871524501362e-25,"Granulocytes 1","H2afj"
"H2-Q7",3.98666782595236e-29,-0.706008357202402,0.037,0.127,5.50518960085762e-25,"Granulocytes 1","H2-Q7"
"Cmas",4.12151498035895e-29,0.144719930186704,0.189,0.091,5.69140003637767e-25,"Granulocytes 1","Cmas"
"Rbpms",4.51284785304271e-29,-0.436731467960641,0.192,0.253,6.23179160026668e-25,"Granulocytes 1","Rbpms"
"Pin4",4.51945080908424e-29,-0.380331124306801,0.12,0.172,6.24090962226443e-25,"Granulocytes 1","Pin4"
"Homer1",4.64720829013745e-29,0.256358528763532,0.124,0.034,6.4173299278508e-25,"Granulocytes 1","Homer1"
"Nudc",5.16918318800382e-29,-0.345198689217239,0.026,0.11,7.13812506431447e-25,"Granulocytes 1","Nudc"
"Znhit1",5.3072066687127e-29,-0.355205723705902,0.313,0.359,7.32872168882537e-25,"Granulocytes 1","Znhit1"
"Mrpl15",5.59130440984237e-29,-0.329086508046561,0.016,0.088,7.72103225955132e-25,"Granulocytes 1","Mrpl15"
"Srrm2",5.69576293589513e-29,-0.410929879680625,0.396,0.441,7.86527903817759e-25,"Granulocytes 1","Srrm2"
"Anxa11",5.91897519038524e-29,0.197667468335857,0.37,0.23,8.17351284040297e-25,"Granulocytes 1","Anxa11"
"Siva1",6.24051053382183e-29,-0.476231950724978,0.074,0.172,8.61752099615457e-25,"Granulocytes 1","Siva1"
"Mrps14",6.4323716212576e-29,-0.382986363748123,0.033,0.113,8.88246197179463e-25,"Granulocytes 1","Mrps14"
"Pycard",7.0479307417855e-29,-0.458411720531717,0.067,0.144,9.7324875613316e-25,"Granulocytes 1","Pycard"
"Tsn",7.28055570975326e-29,-0.364030856881539,0.044,0.119,1.00537193795983e-24,"Granulocytes 1","Tsn"
"Alas1",7.30389252628342e-29,0.210121275537929,0.538,0.376,1.00859451895448e-24,"Granulocytes 1","Alas1"
"Psmc6",7.56947262535524e-29,-0.367328398643905,0.289,0.34,1.0452684748353e-24,"Granulocytes 1","Psmc6"
"Plp2",8.30854329726234e-29,-0.285898644865638,0.325,0.305,1.14732674391896e-24,"Granulocytes 1","Plp2"
"Gm16754",8.40226766365947e-29,-0.52226550341805,0.094,0.172,1.16026914167474e-24,"Granulocytes 1","Gm16754"
"Hexa",8.50897702273315e-29,-0.472535016276237,0.101,0.195,1.17500463706922e-24,"Granulocytes 1","Hexa"
"Fmnl2",9.13039514111322e-29,-0.42166870793213,0.05,0.133,1.26081626503633e-24,"Granulocytes 1","Fmnl2"
"Atp5md",9.56607309336684e-29,-0.174141913234971,0.63,0.574,1.32097903346303e-24,"Granulocytes 1","Atp5md"
"Commd3",1.00358702112546e-28,-0.406081451427807,0.097,0.177,1.38585331747215e-24,"Granulocytes 1","Commd3"
"Tmem38b",1.01132239697781e-28,-0.253455980227252,0.491,0.468,1.39653509798666e-24,"Granulocytes 1","Tmem38b"
"Eef2",1.02017930833253e-28,-0.3663675471239,0.247,0.292,1.40876560687639e-24,"Granulocytes 1","Eef2"
"Hnrnpm",1.1135679037983e-28,-0.504969435971317,0.23,0.316,1.53772591835508e-24,"Granulocytes 1","Hnrnpm"
"Plekho2",1.1460898545597e-28,-0.511788994152624,0.261,0.366,1.58263548016149e-24,"Granulocytes 1","Plekho2"
"Tcp1",1.16357240281149e-28,-0.362630597531654,0.036,0.127,1.60677713104239e-24,"Granulocytes 1","Tcp1"
"Ly6i",1.28506301611974e-28,-0.851163251249571,0.131,0.22,1.77454351895975e-24,"Granulocytes 1","Ly6i"
"Ndufab1",1.32052244819531e-28,-0.400719176652276,0.036,0.122,1.8235094487129e-24,"Granulocytes 1","Ndufab1"
"Skap2",1.37569825282929e-28,-0.391715697749828,0.341,0.373,1.89970171733197e-24,"Granulocytes 1","Skap2"
"0610010K14Rik",1.45886398694379e-28,-0.40680915672339,0.065,0.146,2.01454527957068e-24,"Granulocytes 1","0610010K14Rik"
"Nfkbib",1.6995385447392e-28,-0.193634473655781,0.449,0.4,2.34689277643037e-24,"Granulocytes 1","Nfkbib"
"Krtcap2",1.73244325467786e-28,-0.407236532874311,0.022,0.108,2.39233089038466e-24,"Granulocytes 1","Krtcap2"
"Mphosph8",2.09504440209483e-28,-0.484951096486135,0.053,0.139,2.89304681485275e-24,"Granulocytes 1","Mphosph8"
"Hspa5",2.26951565986186e-28,-0.422831690246364,0.512,0.522,3.13397417470325e-24,"Granulocytes 1","Hspa5"
"Ppp1r10",2.40813708177585e-28,0.0733017672466345,0.393,0.273,3.32539649622426e-24,"Granulocytes 1","Ppp1r10"
"Gpbp1l1",2.42892054533264e-28,-0.247516430052635,0.272,0.255,3.35409638104984e-24,"Granulocytes 1","Gpbp1l1"
"Anxa7",2.4560646780472e-28,-0.413946533282652,0.079,0.159,3.39157971391538e-24,"Granulocytes 1","Anxa7"
"Ppib",2.47612968394904e-28,-0.345236264426467,0.245,0.269,3.41928748056523e-24,"Granulocytes 1","Ppib"
"Cdkn1b",2.48299339375901e-28,-0.0507214201790067,0.503,0.396,3.42876557744182e-24,"Granulocytes 1","Cdkn1b"
"Tuba1c",2.50345474167442e-28,0.170874748910065,0.405,0.265,3.45702065277821e-24,"Granulocytes 1","Tuba1c"
"Unc119",2.58119077005279e-28,-0.390235470573023,0.13,0.199,3.56436633436589e-24,"Granulocytes 1","Unc119"
"Slfn2",2.70945954329036e-28,0.31290900999174,0.891,0.768,3.74149268332966e-24,"Granulocytes 1","Slfn2"
"Ist1",3.12732346348084e-28,0.171137908980042,0.407,0.274,4.31852097072069e-24,"Granulocytes 1","Ist1"
"Tgoln1",3.28442852401459e-28,0.247495050233151,0.661,0.49,4.53546734881175e-24,"Granulocytes 1","Tgoln1"
"Sema4d",3.45999115739075e-28,-0.474668132682107,0.399,0.468,4.77790178924089e-24,"Granulocytes 1","Sema4d"
"Hnrnpk",3.49938393209272e-28,-0.2720670530106,0.533,0.519,4.83229927182683e-24,"Granulocytes 1","Hnrnpk"
"Plekhj1",3.81855645563363e-28,-0.386887792321948,0.112,0.187,5.27304460958448e-24,"Granulocytes 1","Plekhj1"
"Hnrnpab",4.19472192580119e-28,-0.463218702900797,0.073,0.173,5.79249150733886e-24,"Granulocytes 1","Hnrnpab"
"Ramac",4.35081924273772e-28,-0.312865353807888,0.346,0.353,6.00804629229652e-24,"Granulocytes 1","Ramac"
"Grb2",4.43011221061088e-28,-0.249218132017352,0.559,0.543,6.11754195163256e-24,"Granulocytes 1","Grb2"
"Pilrb2",4.52253444756228e-28,0.161731335243388,0.214,0.11,6.24516781863875e-24,"Granulocytes 1","Pilrb2"
"Nup98",4.87053301222806e-28,0.259061915051724,0.348,0.202,6.72571903658573e-24,"Granulocytes 1","Nup98"
