"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ntmt1.1",7.17603126114307e-10,0.092442335826925,0.082,0.012,9.90938156851246e-06,"C7","Ntmt1"
"Dcaf11.4",7.20914900757891e-10,0.112493173985464,0.208,0.088,9.95511386456572e-06,"C7","Dcaf11"
"Cyp4f16",7.24161041344702e-10,0.132682256796317,0.055,0.002,9.99993981992898e-06,"C7","Cyp4f16"
"Mea1.5",7.33442241928134e-10,0.0255421354710627,0.235,0.137,1.01281039187856e-05,"C7","Mea1"
"Glipr2.7",7.38809670427599e-10,0.254227563210437,0.497,0.293,1.02022227389347e-05,"C7","Glipr2"
"Mpc2.5",7.39126269172227e-10,0.0857023499016584,0.333,0.202,1.02065946509993e-05,"C7","Mpc2"
"Mtrr",7.41082787759309e-10,0.0635998350680334,0.038,0,1.02336122161683e-05,"C7","Mtrr"
"Ifi214.2",7.4298021247364e-10,0.123433851560467,0.066,0.005,1.02598137540485e-05,"C7","Ifi214"
"Nip7.4",7.4653619406331e-10,0.105911785198032,0.142,0.052,1.03089183038203e-05,"C7","Nip7"
"Mapk7.3",7.61418002664523e-10,0.0826030238376501,0.158,0.059,1.05144211987944e-05,"C7","Mapk7"
"Cop1.6",7.68114899562559e-10,-0.0712928146531851,0.23,0.143,1.06068986480594e-05,"C7","Cop1"
"Ddx42.4",7.70119626443502e-10,0.0880134639986874,0.213,0.099,1.06345819215583e-05,"C7","Ddx42"
"Foxp1.5",7.74913562235592e-10,0.319136002350258,0.268,0.106,1.07007813809113e-05,"C7","Foxp1"
"Mrgpra2a.6",7.82399211030273e-10,-0.507496525489873,0.005,0.127,1.0804150705117e-05,"C7","Mrgpra2a"
"Ascc2.2",7.88540404041841e-10,0.0901482889375522,0.077,0.009,1.08889544394138e-05,"C7","Ascc2"
"Flot2.2",7.88609976625375e-10,0.325492285493467,0.131,0.024,1.08899151672198e-05,"C7","Flot2"
"Hmgn2.5",7.92146997895275e-10,-0.538220337511847,0.273,0.309,1.09387578939359e-05,"C7","Hmgn2"
"Rbm27.4",7.92749861384295e-10,0.161187933615209,0.224,0.101,1.09470828358557e-05,"C7","Rbm27"
"Nup88.3",7.939701719465e-10,0.207805618299508,0.142,0.034,1.09639341044092e-05,"C7","Nup88"
"Fam131a",7.96892299725136e-10,0.0693026399461036,0.044,0.001,1.10042857669044e-05,"C7","Fam131a"
"Rpain.4",8.01304448230016e-10,0.142776912232023,0.087,0.014,1.10652131256083e-05,"C7","Rpain"
"Amfr.4",8.13680719675056e-10,-0.114670136465247,0.18,0.118,1.12361170579929e-05,"C7","Amfr"
"N4bp2.4",8.13748242990585e-10,-0.30112951118087,0.219,0.183,1.1237049487457e-05,"C7","N4bp2"
"Gtpbp2.4",8.17566763089508e-10,-0.203772816936419,0.284,0.216,1.1289779431503e-05,"C7","Gtpbp2"
"Ifi27l2a.7",8.18641230521496e-10,0.539688722710728,0.459,0.245,1.13046167522713e-05,"C7","Ifi27l2a"
"Dock8.5",8.18842780187367e-10,0.27998200605996,0.18,0.051,1.13073999516073e-05,"C7","Dock8"
"Polr3a.3",8.23556780399121e-10,0.0900037117661955,0.071,0.007,1.13724955805315e-05,"C7","Polr3a"
"Ankrd12.4",8.24463970304019e-10,-0.77881164881098,0.251,0.362,1.13850229659282e-05,"C7","Ankrd12"
"Rab9.6",8.31273780110496e-10,-0.570327419120116,0.235,0.284,1.14790596295458e-05,"C7","Rab9"
"Slbp.4",8.31502515282476e-10,-0.117081516161889,0.235,0.163,1.14822182335357e-05,"C7","Slbp"
"Dcaf13.4",8.43198714837197e-10,0.055399103400795,0.148,0.06,1.16437310531869e-05,"C7","Dcaf13"
"Cpd.5",8.5342661762977e-10,0.51925878641933,0.59,0.352,1.17849681628495e-05,"C7","Cpd"
"Saa1",8.5671985499935e-10,0.304510353267708,0.049,0.001,1.1830444477686e-05,"C7","Saa1"
"Psme3.4",8.57128445723906e-10,0.227749022579175,0.158,0.041,1.18360867070014e-05,"C7","Psme3"
"Pgm2l1.1",8.58369992834373e-10,0.13942797633517,0.06,0.003,1.18532312310499e-05,"C7","Pgm2l1"
"Ifi204.5",8.63988845427213e-10,-0.17122727626115,0.399,0.273,1.19308219665044e-05,"C7","Ifi204"
"Zbtb20",8.64111025670277e-10,0.173419992898123,0.126,0.03,1.19325091534809e-05,"C7","Zbtb20"
"Map3k10",8.68821582372121e-10,0.077505363146369,0.06,0.005,1.19975572309766e-05,"C7","Map3k10"
"Mob2.4",8.80833275500654e-10,0.012972568893443,0.137,0.056,1.21634267013885e-05,"C7","Mob2"
"Azi2.6",8.84695865488928e-10,-0.0709292184507241,0.246,0.16,1.22167652065366e-05,"C7","Azi2"
"Slc25a46.3",8.85415520428372e-10,0.144358151376849,0.104,0.019,1.22267029215954e-05,"C7","Slc25a46"
"Dpagt1.2",9.12052295114033e-10,0.11680884461476,0.06,0.004,1.25945301432297e-05,"C7","Dpagt1"
"Gna15.4",9.17425173887234e-10,0.14177765152995,0.066,0.004,1.26687242262088e-05,"C7","Gna15"
"Agpat3",9.18060967367312e-10,0.103560553062882,0.044,0.001,1.26775038983752e-05,"C7","Agpat3"
"Sec22b.4",9.22977759441496e-10,0.0388867668759138,0.219,0.11,1.27453998801276e-05,"C7","Sec22b"
"Spin1.5",9.24470684611743e-10,-0.146981642290256,0.219,0.154,1.27660156838036e-05,"C7","Spin1"
"Scand1.7",9.25244813326539e-10,-0.122055606352157,0.738,0.642,1.27767056272262e-05,"C7","Scand1"
"Lat.1",9.2763819687886e-10,0.20036248778544,0.049,0.001,1.28097558607002e-05,"C7","Lat"
"Mark2.4",9.27746129364487e-10,-0.0792730620470291,0.219,0.134,1.28112463003942e-05,"C7","Mark2"
"Grasp",9.31914176983124e-10,0.131608564363924,0.044,0.001,1.286880286996e-05,"C7","Grasp"
"Snrnp25.3",9.36703081588217e-10,0.137754088281649,0.126,0.033,1.29349328536517e-05,"C7","Snrnp25"
"Scamp2.6",9.42171048419399e-10,-0.0782835738277272,0.251,0.165,1.30104400076235e-05,"C7","Scamp2"
"Kifc3",9.47929206759344e-10,0.0800052059575936,0.038,0,1.30899544161398e-05,"C7","Kifc3"
"Mreg.5",9.49346601353842e-10,-0.636951169045738,0.033,0.151,1.31095272180952e-05,"C7","Mreg"
"Fam3c.4",9.59456663513326e-10,0.112615666354979,0.104,0.021,1.32491370664555e-05,"C7","Fam3c"
"Tmem11.5",9.77803566197372e-10,0.163519663982705,0.148,0.056,1.35024894456195e-05,"C7","Tmem11"
"Jmjd1c.3",9.78553441475927e-10,-0.568019853189716,0.24,0.305,1.35128444733411e-05,"C7","Jmjd1c"
"Relb.2",9.84314714991433e-10,-0.383966549394627,0.208,0.219,1.35924018993167e-05,"C7","Relb"
"Apaf1.2",9.85924765273012e-10,0.0597522536368773,0.24,0.114,1.3614635083655e-05,"C7","Apaf1"
"P4ha1.5",9.87218207286278e-10,-0.265664820181863,0.656,0.575,1.36324962244162e-05,"C7","P4ha1"
"Dctn6.2",9.89908364057439e-10,0.284178389300429,0.186,0.055,1.36696445992692e-05,"C7","Dctn6"
"Dgkz.4",9.93184846494154e-10,-0.173004769887273,0.24,0.183,1.37148895452378e-05,"C7","Dgkz"
"Vps37b.4",9.96848261442837e-10,-0.648361664284905,0.197,0.27,1.37654776422641e-05,"C7","Vps37b"
"Kif3a.1",1.00246204408909e-09,0.21349552399322,0.066,0.004,1.38429983668262e-05,"C7","Kif3a"
"Aff1.4",1.01067941001806e-09,-0.262786427344145,0.224,0.188,1.39564719729394e-05,"C7","Aff1"
"Ocrl.1",1.01466787482112e-09,0.081518777273515,0.071,0.009,1.40115486834048e-05,"C7","Ocrl"
"Gm9844",1.0211967448765e-09,0.0877347455531752,0.066,0.004,1.41017058499996e-05,"C7","Gm9844"
"Gmpr2.4",1.03167001075313e-09,0.0950106368547573,0.082,0.013,1.42463311784899e-05,"C7","Gmpr2"
"Bloc1s4.5",1.0328709214581e-09,-0.0824212261606643,0.158,0.095,1.42629145544149e-05,"C7","Bloc1s4"
"Sp100.6",1.03785491276241e-09,-0.0246134883923449,0.301,0.175,1.43317384903362e-05,"C7","Sp100"
"Mrpl40.5",1.07010709433266e-09,-0.0488996989727656,0.109,0.056,1.47771088656398e-05,"C7","Mrpl40"
"Dennd4b.3",1.07063636446366e-09,-0.0240334530761706,0.142,0.063,1.47844175568786e-05,"C7","Dennd4b"
"Exosc3.4",1.0753373426434e-09,0.0739062576117423,0.164,0.066,1.48493333645628e-05,"C7","Exosc3"
"H2-DMb2",1.086508165377e-09,0.288698810803979,0.038,0,1.5003591255691e-05,"C7","H2-DMb2"
"Grb2.6",1.08913389368875e-09,-0.0142508329840796,0.672,0.542,1.5039849937948e-05,"C7","Grb2"
"Ilf2.4",1.09000907754418e-09,0.189717553980378,0.131,0.036,1.50519353518075e-05,"C7","Ilf2"
"Ppp4r3b.5",1.09270154167607e-09,0.00143141316359441,0.279,0.165,1.50891155890049e-05,"C7","Ppp4r3b"
"Ruvbl1.3",1.094796323057e-09,0.153969364674807,0.087,0.012,1.51180424250941e-05,"C7","Ruvbl1"
"Il17ra.7",1.10225816181531e-09,-0.36308063043417,0.301,0.257,1.52210829565076e-05,"C7","Il17ra"
"Fes.5",1.10743534743538e-09,-0.0111177381187891,0.273,0.161,1.52925747127352e-05,"C7","Fes"
"Ssx2ip",1.12664278300574e-09,0.0832943870518729,0.049,0.002,1.55578101905262e-05,"C7","Ssx2ip"
"Chp1.5",1.12864648083967e-09,0.114050503980693,0.404,0.245,1.5585479253915e-05,"C7","Chp1"
"Dpy19l1",1.12868591312552e-09,0.0900487725831692,0.038,0,1.55860237743503e-05,"C7","Dpy19l1"
"C1qbp.4",1.13228542128949e-09,0.155481248968948,0.098,0.018,1.56357293825866e-05,"C7","C1qbp"
"Cct3.5",1.14730475502089e-09,0.139655991031664,0.148,0.048,1.58431313620834e-05,"C7","Cct3"
"Traf3.2",1.15121963091813e-09,-0.248427738588189,0.169,0.136,1.58971918833484e-05,"C7","Traf3"
"Naglu.2",1.20769719955909e-09,-0.00976759674603583,0.142,0.061,1.66770906287115e-05,"C7","Naglu"
"Gpbp1l1.5",1.21188585707118e-09,-0.611378057544927,0.164,0.263,1.6734931800296e-05,"C7","Gpbp1l1"
"Gpr137.1",1.22488557976045e-09,0.196957571657856,0.131,0.032,1.69144449709121e-05,"C7","Gpr137"
"Tbc1d4",1.23390317599696e-09,0.375388412515178,0.055,0.002,1.70389689573421e-05,"C7","Tbc1d4"
"Lsm10.6",1.24958055738116e-09,-0.122245296148321,0.23,0.164,1.72554579168765e-05,"C7","Lsm10"
"Vps13d.5",1.251606134272e-09,-0.14632490460409,0.235,0.157,1.7283429108162e-05,"C7","Vps13d"
"Reep4",1.2657273459457e-09,0.120741969423154,0.093,0.015,1.74784289201641e-05,"C7","Reep4"
"Gmppb.2",1.27357991375817e-09,0.105172547757091,0.082,0.01,1.75868650290865e-05,"C7","Gmppb"
"Pgap2.5",1.30304935128557e-09,0.0844732231755668,0.18,0.076,1.79938084919025e-05,"C7","Pgap2"
"Thoc1.4",1.31306398051946e-09,0.1675336956819,0.12,0.025,1.81321005069932e-05,"C7","Thoc1"
"Gan.2",1.31529034699365e-09,0.16340840706359,0.098,0.014,1.81628444016353e-05,"C7","Gan"
"Saysd1.3",1.31835636675368e-09,0.108153078683987,0.082,0.012,1.82051830685016e-05,"C7","Saysd1"
"Chchd5.2",1.32388429385438e-09,0.0799476208636307,0.071,0.011,1.82815182138352e-05,"C7","Chchd5"
"Taf12.5",1.32823555303203e-09,-0.18433396534808,0.24,0.191,1.83416047518193e-05,"C7","Taf12"
"Gde1.7",1.33684481979526e-09,-0.090373302145782,0.53,0.398,1.84604901165527e-05,"C7","Gde1"
"Dock10.5",1.34944905886216e-09,-0.735050600912639,0.191,0.264,1.86345420538276e-05,"C7","Dock10"
"Apoc2.3",1.3525450418275e-09,0.398497250131525,0.251,0.097,1.86772944825959e-05,"C7","Apoc2"
"Ppp1r10.3",1.38631847423375e-09,-0.568238442387365,0.23,0.304,1.91436718106938e-05,"C7","Ppp1r10"
"Megf8",1.38828260899979e-09,0.0490118563422629,0.038,0,1.9170794547678e-05,"C7","Megf8"
"Chd7.5",1.39799081000793e-09,-0.513166418754502,0.333,0.346,1.93048550953995e-05,"C7","Chd7"
"Slc35a3.2",1.40177989741392e-09,0.276565460167456,0.153,0.038,1.93571786033888e-05,"C7","Slc35a3"
"Lrrc8b.1",1.41231486228219e-09,0.117789201551983,0.071,0.006,1.95026559332548e-05,"C7","Lrrc8b"
"Batf.4",1.41462692896836e-09,-0.426932048415657,0.158,0.164,1.95345832621241e-05,"C7","Batf"
"Alyref.4",1.4387334467936e-09,0.0575570700210872,0.191,0.094,1.98674701667728e-05,"C7","Alyref"
"Anxa11.5",1.43915171801847e-09,-0.190778025661549,0.322,0.261,1.9873246074117e-05,"C7","Anxa11"
"Dele1",1.44903448084544e-09,0.0895640532133926,0.06,0.005,2.00097171459946e-05,"C7","Dele1"
"Ccdc86.4",1.45695522203804e-09,0.127260680753662,0.104,0.021,2.01190946611233e-05,"C7","Ccdc86"
"Jund.4",1.47298905261219e-09,-0.337272838540639,0.781,0.724,2.03405058275218e-05,"C7","Jund"
"BC005624.5",1.47567838697641e-09,-0.288756266231958,0.273,0.253,2.03776428457572e-05,"C7","BC005624"
"Gmppa.2",1.47861978680242e-09,0.0799176026646708,0.093,0.02,2.04182606359546e-05,"C7","Gmppa"
"Tmed7.4",1.48170711633705e-09,0.0337745655662556,0.311,0.188,2.04608935694984e-05,"C7","Tmed7"
"Retn.4",1.48281679960498e-09,-0.521476620105896,0.011,0.141,2.04762171857452e-05,"C7","Retn"
"E030030I06Rik.5",1.48776821758606e-09,-0.69608396136294,0.049,0.188,2.05445913166459e-05,"C7","E030030I06Rik"
"Nkiras2.3",1.49337118770051e-09,0.189194429159243,0.158,0.048,2.06219627309563e-05,"C7","Nkiras2"
"Pitpna.6",1.50836946306417e-09,0.20332001841756,0.596,0.391,2.08290739154532e-05,"C7","Pitpna"
"Mrtfa.3",1.52424986601787e-09,0.110816388183952,0.082,0.012,2.10483663998408e-05,"C7","Mrtfa"
"Pex2.3",1.54222888852898e-09,0.0778792165977099,0.137,0.047,2.12966387216967e-05,"C7","Pex2"
"Rbm14.2",1.55210721028299e-09,0.119615453479721,0.077,0.01,2.14330484667978e-05,"C7","Rbm14"
"Ing2.2",1.57493575229896e-09,-0.0944361122229788,0.257,0.164,2.17482878034963e-05,"C7","Ing2"
"Snrnp200.4",1.60821637377148e-09,0.00893249872146618,0.186,0.096,2.22078599054104e-05,"C7","Snrnp200"
"Car5b",1.64845763923979e-09,0.0809545209349744,0.038,0,2.27635515402622e-05,"C7","Car5b"
"Zc3h15.5",1.64954979854626e-09,-0.231690687154741,0.328,0.281,2.27786331681253e-05,"C7","Zc3h15"
"2610001J05Rik.4",1.64986154054402e-09,0.114544431770257,0.219,0.099,2.27829380133724e-05,"C7","2610001J05Rik"
"Lrch4.4",1.65625316185557e-09,0.148946408984155,0.158,0.048,2.28711999120636e-05,"C7","Lrch4"
"Tfec.1",1.66304114585396e-09,0.078703051903975,0.055,0.003,2.29649351830974e-05,"C7","Tfec"
"Dnajc13.2",1.66515797857057e-09,0.218617562500745,0.219,0.094,2.2994166526081e-05,"C7","Dnajc13"
"Stk35.3",1.67127533194372e-09,0.127238410512992,0.093,0.015,2.30786410588109e-05,"C7","Stk35"
"Kmt2d.4",1.67558648591586e-09,0.0234096208829912,0.191,0.087,2.31381737840121e-05,"C7","Kmt2d"
"Tuba1c.5",1.69166808244959e-09,0.528584833093437,0.519,0.291,2.33602445505464e-05,"C7","Tuba1c"
"Klhl24.3",1.70019639666712e-09,-0.529805577335733,0.268,0.321,2.34780120415762e-05,"C7","Klhl24"
"Nagk.2",1.70477989079932e-09,0.114478265542307,0.153,0.056,2.35413055120478e-05,"C7","Nagk"
"Ric8a.4",1.71776643872243e-09,0.128774968913568,0.191,0.079,2.3720636752318e-05,"C7","Ric8a"
"Agap1.1",1.72399793741635e-09,0.136411828526016,0.109,0.025,2.38066875177824e-05,"C7","Agap1"
"Zfr.4",1.73441878238638e-09,-0.0944050454087912,0.23,0.146,2.39505889659735e-05,"C7","Zfr"
"Plrg1.1",1.74094591583611e-09,0.247226983927309,0.137,0.032,2.40407221517808e-05,"C7","Plrg1"
"Wapl.5",1.74181458648365e-09,0.0451948512828072,0.301,0.17,2.40527176247527e-05,"C7","Wapl"
"Aoah.4",1.74429736031319e-09,-0.225566034858664,0.18,0.123,2.40870022485648e-05,"C7","Aoah"
"Prkab1.4",1.74661379591902e-09,0.060026494998194,0.126,0.039,2.41189899078457e-05,"C7","Prkab1"
"Glt8d1.3",1.75184861940624e-09,0.103429046592514,0.104,0.023,2.41912775853807e-05,"C7","Glt8d1"
"Bloc1s1.4",1.75948717006169e-09,0.0968863299548692,0.197,0.084,2.42967583313819e-05,"C7","Bloc1s1"
"Igfbp6.7",1.77356943285152e-09,-0.921431622963899,0.202,0.334,2.44912202982466e-05,"C7","Igfbp6"
"Rnaseh2a.2",1.79654165441591e-09,0.103104035373542,0.06,0.005,2.48084437058294e-05,"C7","Rnaseh2a"
"Gpat3.6",1.80120330368026e-09,-0.362390692343694,0.295,0.298,2.48728164205207e-05,"C7","Gpat3"
"Nucb2.4",1.80497844086814e-09,0.128867630679671,0.262,0.121,2.49249472899481e-05,"C7","Nucb2"
"Was.6",1.81600386091269e-09,-0.0102848573361407,0.175,0.094,2.50771973153433e-05,"C7","Was"
"E2f4.3",1.82039664819235e-09,0.043402686810235,0.109,0.035,2.51378573148882e-05,"C7","E2f4"
"Got2.5",1.84117180624366e-09,0.0602771283491213,0.153,0.061,2.54247414724187e-05,"C7","Got2"
"Pttg1.5",1.84287499970624e-09,-0.391385154614002,0.24,0.236,2.54482608709434e-05,"C7","Pttg1"
"Zdhhc9.4",1.84912705552216e-09,0.201089774524075,0.126,0.028,2.55345955097055e-05,"C7","Zdhhc9"
"Vav1.5",1.85241194134737e-09,-0.199364021688201,0.24,0.19,2.55799564980658e-05,"C7","Vav1"
"Suz12.3",1.8597454187961e-09,0.0184754270428017,0.333,0.206,2.56812244881554e-05,"C7","Suz12"
"Pafah1b2.5",1.87636993105378e-09,0.0437270144280307,0.153,0.058,2.59107923779216e-05,"C7","Pafah1b2"
"Cnot10.4",1.87737590112633e-09,0.0901247938428101,0.098,0.023,2.59246838186535e-05,"C7","Cnot10"
"Tpp2.3",1.88019989251404e-09,0.192471656225535,0.213,0.087,2.59636803157263e-05,"C7","Tpp2"
"Vps26a.4",1.88213978485185e-09,0.114685730365528,0.339,0.202,2.59904682890192e-05,"C7","Vps26a"
"Usp34.5",1.88235691794814e-09,-0.132954575547543,0.279,0.19,2.59934666799459e-05,"C7","Usp34"
"Apba3.4",1.88739770184848e-09,-0.120727828029264,0.24,0.168,2.60630748648256e-05,"C7","Apba3"
"Myg1.5",1.90389530576202e-09,0.0785604362131353,0.082,0.014,2.62908902772678e-05,"C7","Myg1"
"Olr1.5",1.91597825279692e-09,-0.739400808299724,0.055,0.203,2.64577436928727e-05,"C7","Olr1"
"Uri1.1",1.92060552491543e-09,0.104883841961295,0.055,0.003,2.65216416935571e-05,"C7","Uri1"
"Ubac1.3",1.92831935399936e-09,0.0819831933522978,0.066,0.007,2.66281619593772e-05,"C7","Ubac1"
"Gls.4",1.92904920575828e-09,-0.053896042802777,0.219,0.131,2.6638240482316e-05,"C7","Gls"
"Ccdc9.3",1.93717920624033e-09,0.100330006500469,0.153,0.054,2.67505076589728e-05,"C7","Ccdc9"
"Mak16.4",1.94669079269156e-09,0.042132546576407,0.098,0.029,2.68818531562777e-05,"C7","Mak16"
"Usp5.3",1.98602801933745e-09,0.105779068854666,0.082,0.013,2.74250609190308e-05,"C7","Usp5"
"Elovl1.6",1.98647642534049e-09,0.0535641575597733,0.169,0.075,2.74312529575268e-05,"C7","Elovl1"
"Zfp639.4",1.99258373319111e-09,0.165900424844031,0.142,0.043,2.75155887716361e-05,"C7","Zfp639"
"Vamp7.2",2.00882078672266e-09,0.115061999954131,0.077,0.008,2.77398062438532e-05,"C7","Vamp7"
"Lactb2.2",2.01538229569188e-09,0.0695374602591667,0.164,0.068,2.78304141212092e-05,"C7","Lactb2"
"Lamtor3.3",2.02315665299267e-09,0.159568036005897,0.268,0.131,2.79377702211758e-05,"C7","Lamtor3"
"Gigyf1.4",2.02540150662682e-09,-0.0130098011424428,0.169,0.086,2.79687694050098e-05,"C7","Gigyf1"
"Psmd10.3",2.03441487053721e-09,0.142512783883647,0.213,0.095,2.80932349472483e-05,"C7","Psmd10"
"Rps6ka2.4",2.04226207800511e-09,-0.567466121140632,0.016,0.152,2.82015970351725e-05,"C7","Rps6ka2"
"Nab1.5",2.04354576145096e-09,-0.135013274280647,0.322,0.234,2.82193234198763e-05,"C7","Nab1"
"Smim26.4",2.05231946976219e-09,0.159592009672054,0.082,0.01,2.83404795579461e-05,"C7","Smim26"
"Cul5.4",2.10590862698485e-09,0.150515855827113,0.104,0.019,2.90804922300337e-05,"C7","Cul5"
"Nfat5.3",2.12113256832973e-09,-0.204243265230608,0.262,0.198,2.92907196360652e-05,"C7","Nfat5"
"Retreg2.4",2.12611816950671e-09,-0.0155774324622174,0.257,0.157,2.93595658027181e-05,"C7","Retreg2"
"Cep290",2.13757320926715e-09,0.0764050332583823,0.044,0.001,2.95177484467701e-05,"C7","Cep290"
"Kctd10.3",2.15420122534942e-09,0.165809480352718,0.175,0.057,2.97473647208501e-05,"C7","Kctd10"
"Rpf1.5",2.17627256586381e-09,0.0995971788035392,0.153,0.057,3.00521478620133e-05,"C7","Rpf1"
"Mphosph8.5",2.18783626428214e-09,-0.219773025298913,0.164,0.117,3.02118309734721e-05,"C7","Mphosph8"
"Cand1.4",2.2244184943981e-09,0.158179088482912,0.12,0.029,3.07169949891434e-05,"C7","Cand1"
"Gskip.4",2.23217510097542e-09,0.00238806407430103,0.18,0.102,3.08241059693696e-05,"C7","Gskip"
"Virma.3",2.23369576441832e-09,0.136249470708059,0.142,0.041,3.08451048108526e-05,"C7","Virma"
"Llgl1.2",2.25322968875445e-09,0.109206305421526,0.104,0.022,3.11148487720101e-05,"C7","Llgl1"
"Zc3hc1.3",2.25794117109062e-09,0.0835079373193605,0.071,0.009,3.11799096315904e-05,"C7","Zc3hc1"
"Upf3a.4",2.26387975978057e-09,0.169590577430797,0.126,0.031,3.12619156028099e-05,"C7","Upf3a"
"C1qb",2.30703759981253e-09,0.936789303014062,0.049,0.002,3.18578822158112e-05,"C7","C1qb"
"Ensa.3",2.31565392743433e-09,0.129165376743948,0.273,0.139,3.19768650839407e-05,"C7","Ensa"
"D5Ertd579e.5",2.31648730790757e-09,0.0619410544419528,0.115,0.037,3.19883732348957e-05,"C7","D5Ertd579e"
"Arhgap9.6",2.36516395073718e-09,-0.0147686903180596,0.202,0.11,3.26605489957297e-05,"C7","Arhgap9"
"Sppl3.2",2.36873868951129e-09,0.0284620421018022,0.158,0.068,3.27099125634615e-05,"C7","Sppl3"
"Erlin2.2",2.37223643544106e-09,0.0537166455347586,0.104,0.029,3.27582129370055e-05,"C7","Erlin2"
"Smim4.5",2.37267616886704e-09,-0.0121613750839278,0.268,0.159,3.2764285215885e-05,"C7","Smim4"
"Arl10",2.38339530064847e-09,0.108068179951956,0.044,0.001,3.29123057066547e-05,"C7","Arl10"
"Slpi.6",2.42104093515731e-09,-0.128053746842189,0.82,0.947,3.34321542735873e-05,"C7","Slpi"
"Zfp260.2",2.43314822593693e-09,0.107128618374753,0.087,0.016,3.35993438519631e-05,"C7","Zfp260"
"Cox20.4",2.46287080505423e-09,0.210089930001556,0.186,0.066,3.40097829469939e-05,"C7","Cox20"
"Mprip.4",2.50907644342353e-09,0.120225369188549,0.148,0.046,3.46478366072355e-05,"C7","Mprip"
"Mrpl22.4",2.51451939341428e-09,0.0629477108433788,0.093,0.027,3.47229983036578e-05,"C7","Mrpl22"
"Vps72.4",2.51807480221577e-09,-0.066602280717796,0.142,0.086,3.47720949437976e-05,"C7","Vps72"
"Arhgap5.4",2.53166667559813e-09,0.191225074607472,0.235,0.097,3.49597851233346e-05,"C7","Arhgap5"
"Creld2.2",2.56382124058869e-09,0.0252537471904202,0.109,0.04,3.54038075112892e-05,"C7","Creld2"
"H2-Q10.4",2.56475967250816e-09,-0.863510526962277,0.137,0.267,3.54167663176652e-05,"C7","H2-Q10"
"Ciita",2.61130057004947e-09,0.214630361598702,0.044,0.001,3.60594495718131e-05,"C7","Ciita"
"Psme2.5",2.61588922716067e-09,-0.0631399381529287,0.404,0.297,3.61228143378617e-05,"C7","Psme2"
"Cramp1l.3",2.63729440665439e-09,0.0787556381087214,0.12,0.036,3.64183984614905e-05,"C7","Cramp1l"
"Oxr1.4",2.65122926038554e-09,0.061412095441721,0.142,0.054,3.66108248566639e-05,"C7","Oxr1"
"Ap3d1.3",2.65126856517695e-09,0.014282128706063,0.208,0.101,3.66113676165285e-05,"C7","Ap3d1"
"Mia3.5",2.65470106854362e-09,0.0959529499753575,0.257,0.131,3.66587670555189e-05,"C7","Mia3"
"Dnaja1.6",2.65677195371865e-09,-0.433721662597136,0.437,0.403,3.66873639089008e-05,"C7","Dnaja1"
"Pde2a.3",2.65692241948883e-09,0.169014647079,0.191,0.072,3.66894416907212e-05,"C7","Pde2a"
"Cdc42ep2.6",2.666644825433e-09,-0.187555072134467,0.273,0.204,3.68236983944043e-05,"C7","Cdc42ep2"
"Taf5l.3",2.68058451593725e-09,0.130476654770358,0.109,0.025,3.70161915805775e-05,"C7","Taf5l"
"Cdkn1b.4",2.69552304576273e-09,-0.254927185077619,0.464,0.42,3.72224777389375e-05,"C7","Cdkn1b"
"Nsmce3.3",2.69635071060931e-09,0.0622348609516932,0.126,0.045,3.7233906962804e-05,"C7","Nsmce3"
"Grk3.1",2.70058517675754e-09,0.146122673286324,0.055,0.002,3.72923807058449e-05,"C7","Grk3"
"Zfp710.5",2.71825356445095e-09,0.176660900911928,0.148,0.046,3.75363634715032e-05,"C7","Zfp710"
"Phc3.3",2.73851950072341e-09,0.104665788892846,0.153,0.055,3.78162157854896e-05,"C7","Phc3"
"4931428F04Rik.2",2.75745774187733e-09,0.12664944264301,0.093,0.016,3.80777339575841e-05,"C7","4931428F04Rik"
"Suco.5",2.77921105769488e-09,-0.509165531122613,0.268,0.284,3.83781254957086e-05,"C7","Suco"
"Fbxl14.5",2.78950418442709e-09,-0.167211445646361,0.208,0.144,3.85202632827536e-05,"C7","Fbxl14"
"Samhd1.5",2.82890371026442e-09,-0.149894985581748,0.404,0.29,3.90643313350413e-05,"C7","Samhd1"
"Dot1l.4",2.87332435718174e-09,-0.19198173604673,0.186,0.133,3.96777360483227e-05,"C7","Dot1l"
"Ppp1r11.4",2.88822165278129e-09,0.00559921713495293,0.344,0.236,3.98834528032568e-05,"C7","Ppp1r11"
"Gtf3c3",2.90756034097863e-09,0.0930948616820984,0.055,0.003,4.01505007485739e-05,"C7","Gtf3c3"
"Ncaph2.3",2.90852576805722e-09,0.0541841900308141,0.131,0.047,4.01638323311021e-05,"C7","Ncaph2"
"Ttc4.1",2.93395893745587e-09,0.131210549747963,0.071,0.007,4.05150389673281e-05,"C7","Ttc4"
"Cep350.5",2.95758212137895e-09,-0.036962631896592,0.23,0.127,4.08412515141219e-05,"C7","Cep350"
"Srp54a.3",3.00570325149112e-09,0.105144631139917,0.137,0.042,4.15057561998409e-05,"C7","Srp54a"
"Pcyox1",3.01062529653324e-09,0.109040136743656,0.06,0.004,4.15737247198275e-05,"C7","Pcyox1"
"Kansl2.2",3.01462972791281e-09,0.141751651348507,0.115,0.029,4.1629021912748e-05,"C7","Kansl2"
