"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Hist1h2bg",6.58929465762982e-07,-0.0382280870301163,0.02,0.006,0.0110403631988588,"Mono/Mac 1","Hist1h2bg"
"Lsr",6.60949892115085e-07,0.116329303886457,0.239,0.111,0.0110742154423882,"Mono/Mac 1","Lsr"
"Zfp652",6.61309081300622e-07,-0.419459769461783,0.163,0.152,0.0110802336571919,"Mono/Mac 1","Zfp652"
"Pip4k2c",6.62465730893621e-07,0.0342993853173238,0.126,0.041,0.0110996133211226,"Mono/Mac 1","Pip4k2c"
"Eif2b2",6.67828220483784e-07,0.0860875446840235,0.205,0.082,0.0111894618342058,"Mono/Mac 1","Eif2b2"
"Arl6ip4",6.69672804478923e-07,-0.165246762797448,0.296,0.187,0.0112203678390443,"Mono/Mac 1","Arl6ip4"
"Srgap2",6.70997826551211e-07,-0.428896080214201,0.231,0.246,0.0112425685838655,"Mono/Mac 1","Srgap2"
"Cul4a",6.74470257987824e-07,-0.319934759452528,0.095,0.076,0.011300749172586,"Mono/Mac 1","Cul4a"
"Rnf185",6.75862291221587e-07,-0.0828368011948854,0.061,0.023,0.0113240726894177,"Mono/Mac 1","Rnf185"
"Nans",6.77196648479916e-07,-0.160873430281562,0.224,0.135,0.011346429845281,"Mono/Mac 1","Nans"
"Nfkbib",6.78636391234815e-07,0.270308727225413,0.341,0.152,0.0113705527351393,"Mono/Mac 1","Nfkbib"
"Fam133b",6.80923797687446e-07,-0.203425857082367,0.228,0.146,0.0114088782302532,"Mono/Mac 1","Fam133b"
"Arid1a",6.82487769561103e-07,-0.191376734133195,0.313,0.222,0.0114350825789963,"Mono/Mac 1","Arid1a"
"Gga3",6.82934507578305e-07,-0.208976502724244,0.079,0.07,0.0114425676744745,"Mono/Mac 1","Gga3"
"Micall1",6.84028845629873e-07,-0.218581934722262,0.054,0.029,0.0114609033085285,"Mono/Mac 1","Micall1"
"Map4",6.97677507167114e-07,-0.331671354611843,0.246,0.175,0.011689586632585,"Mono/Mac 1","Map4"
"Rab35",7.00349855658134e-07,-0.133901576326793,0.232,0.164,0.011734361831552,"Mono/Mac 1","Rab35"
"Pmpcb",7.02469366242349e-07,-0.0737328777166411,0.185,0.099,0.0117698742313906,"Mono/Mac 1","Pmpcb"
"Vps72",7.07720809192789e-07,0.0341412637066532,0.182,0.07,0.0118578621580252,"Mono/Mac 1","Vps72"
"Rhbdf2",7.10630650430888e-07,0.268451013573624,0.247,0.082,0.0119066165479695,"Mono/Mac 1","Rhbdf2"
"Rab6a",7.13250529092627e-07,-0.117714690556351,0.346,0.216,0.011950512614947,"Mono/Mac 1","Rab6a"
"Pfkfb3",7.13726071489628e-07,0.312128254496959,0.336,0.146,0.0119584803278087,"Mono/Mac 1","Pfkfb3"
"Ddx52",7.14307355351634e-07,-0.0956486851620986,0.223,0.111,0.0119682197389166,"Mono/Mac 1","Ddx52"
"Stx12",7.18456086002822e-07,0.124100798862674,0.235,0.094,0.0120377317209773,"Mono/Mac 1","Stx12"
"Ankrd40",7.21783083212643e-07,-0.222558971262538,0.159,0.123,0.0120934755592278,"Mono/Mac 1","Ankrd40"
"Lmbrd1",7.22451444538997e-07,-0.167880931019214,0.261,0.17,0.0121046739532509,"Mono/Mac 1","Lmbrd1"
"Rasa3",7.25980814606231e-07,-0.111381138866949,0.305,0.193,0.0121638085487274,"Mono/Mac 1","Rasa3"
"Emc4",7.27866681471995e-07,-0.0353382939808656,0.246,0.146,0.0121954062480633,"Mono/Mac 1","Emc4"
"1110008P14Rik",7.35061660896334e-07,0.126633594340122,0.327,0.158,0.0123159581283181,"Mono/Mac 1","1110008P14Rik"
"Med21",7.40293530720505e-07,0.180169660016911,0.391,0.205,0.0124036181072221,"Mono/Mac 1","Med21"
"Vav3",7.43760440498488e-07,0.229387013913467,0.186,0.047,0.0124617061805522,"Mono/Mac 1","Vav3"
"Dnajb9",7.46983797368265e-07,-0.419896195848633,0.153,0.135,0.0125157135249053,"Mono/Mac 1","Dnajb9"
"Casp9",7.49022905107554e-07,-0.0930650499205742,0.076,0.041,0.0125498787750771,"Mono/Mac 1","Casp9"
"Rnf111",7.52800140433254e-07,0.110983477921457,0.267,0.123,0.0126131663529592,"Mono/Mac 1","Rnf111"
"Atmin",7.56930075567281e-07,-0.241573048759047,0.069,0.047,0.0126823634161298,"Mono/Mac 1","Atmin"
"Pdpn",7.59584764684312e-07,-0.00749620653063354,0.16,0.076,0.0127268427322856,"Mono/Mac 1","Pdpn"
"Acyp1",7.60539899238781e-07,0.0306636823213178,0.155,0.076,0.0127428460117458,"Mono/Mac 1","Acyp1"
"Ankle2",7.64013583339959e-07,-0.265558350544691,0.232,0.181,0.012801047588861,"Mono/Mac 1","Ankle2"
"Rev3l",7.69691979775163e-07,-0.105569108102817,0.09,0.041,0.0128961891211329,"Mono/Mac 1","Rev3l"
"Cpsf2",7.77046788354287e-07,-0.137820522554396,0.228,0.135,0.0130194189388761,"Mono/Mac 1","Cpsf2"
"Mrpl22",7.77074036558956e-07,-0.19766276421662,0.25,0.158,0.0130198754825453,"Mono/Mac 1","Mrpl22"
"Prkrip1",7.7787574829822e-07,-0.0786733062898952,0.191,0.094,0.0130333081627367,"Mono/Mac 1","Prkrip1"
"Mfap3",7.82286360878809e-07,-0.181016795871514,0.13,0.082,0.0131072079765244,"Mono/Mac 1","Mfap3"
"Tlr2",7.82378731579262e-07,-0.00653850496113484,0.494,0.304,0.0131087556476105,"Mono/Mac 1","Tlr2"
"Twistnb",7.85764599001186e-07,-0.117515385042872,0.217,0.14,0.0131654858562649,"Mono/Mac 1","Twistnb"
"Traf1",7.88431376619367e-07,0.50396209076241,0.199,0.053,0.0132101677152575,"Mono/Mac 1","Traf1"
"Mitd1",7.92369297241099e-07,0.206266957634813,0.305,0.129,0.0132761475752746,"Mono/Mac 1","Mitd1"
"Map3k20",8.04635559628455e-07,-0.0726065989896876,0.1,0.035,0.0134816688015748,"Mono/Mac 1","Map3k20"
"Trim2",8.08303250463671e-07,-0.0913908599911765,0.018,0.006,0.0135431209615188,"Mono/Mac 1","Trim2"
"Sfswap",8.11257452364637e-07,-0.0857169920852439,0.148,0.082,0.0135926186143695,"Mono/Mac 1","Sfswap"
"Mrps22",8.11383590252544e-07,-0.0616297414180008,0.092,0.047,0.0135947320546814,"Mono/Mac 1","Mrps22"
"Pde4dip",8.22075850224499e-07,-0.161722696346719,0.061,0.035,0.0137738808705115,"Mono/Mac 1","Pde4dip"
"Gas2l3",8.26263146250229e-07,-0.294789079354683,0.119,0.082,0.0138440390154226,"Mono/Mac 1","Gas2l3"
"Gucd1",8.31597235416076e-07,-0.108837022403442,0.102,0.064,0.0139334116793963,"Mono/Mac 1","Gucd1"
"Rabep1",8.33395298057932e-07,-0.105976020580614,0.164,0.094,0.0139635382189606,"Mono/Mac 1","Rabep1"
"Hs6st1",8.3538408107113e-07,-0.297802141133775,0.066,0.053,0.0139968602783468,"Mono/Mac 1","Hs6st1"
"Igfbp6",8.39185997651258e-07,0.32926099679879,0.353,0.158,0.0140605613906468,"Mono/Mac 1","Igfbp6"
"Ptrhd1",8.39456260722036e-07,0.13009603005933,0.327,0.164,0.0140650896483977,"Mono/Mac 1","Ptrhd1"
"Gna11",8.42392733359227e-07,-0.18282680158744,0.052,0.029,0.0141142902474338,"Mono/Mac 1","Gna11"
"1110038F14Rik",8.42958396333844e-07,-0.151733038589197,0.292,0.193,0.0141237679305736,"Mono/Mac 1","1110038F14Rik"
"Ms4a4a",8.54456773612649e-07,0.30778228536029,0.225,0.064,0.0143164232418799,"Mono/Mac 1","Ms4a4a"
"Stt3b",8.58097962237778e-07,-0.177521579139436,0.206,0.129,0.014377431357294,"Mono/Mac 1","Stt3b"
"Hsf2",8.59036531845285e-07,-0.228393805454609,0.075,0.047,0.0143931570910677,"Mono/Mac 1","Hsf2"
"Pvr",8.61653830307402e-07,0.109741374764267,0.111,0.018,0.0144370099268005,"Mono/Mac 1","Pvr"
"Zc3h7a",8.7521773492038e-07,-0.164340396097056,0.223,0.135,0.014664273148591,"Mono/Mac 1","Zc3h7a"
"R3hdm2",8.90480531774481e-07,-0.0665945607777633,0.305,0.175,0.0149200013098814,"Mono/Mac 1","R3hdm2"
"Snrpa",8.94763665391437e-07,-0.00691284463902647,0.25,0.14,0.0149917652136335,"Mono/Mac 1","Snrpa"
"Madd",8.95573157440562e-07,-0.0892367119912386,0.233,0.135,0.0150053282529166,"Mono/Mac 1","Madd"
"Apobr",9.00824176331881e-07,-0.100913831500275,0.318,0.181,0.0150933090744407,"Mono/Mac 1","Apobr"
"Epb41l4aos",9.02194424877181e-07,-0.277349412365804,0.212,0.199,0.0151162675888172,"Mono/Mac 1","Epb41l4aos"
"Chmp2b",9.02848675476535e-07,0.0319366228328289,0.281,0.146,0.0151272295576093,"Mono/Mac 1","Chmp2b"
"Itsn2",9.07241055383231e-07,-0.176595551354481,0.282,0.187,0.015200823882946,"Mono/Mac 1","Itsn2"
"Fbxl12os",9.07617467279056e-07,-0.314154237712995,0.022,0.023,0.0152071306642606,"Mono/Mac 1","Fbxl12os"
"Snrnp35",9.08456278595551e-07,-0.139869166378264,0.099,0.064,0.0152211849478685,"Mono/Mac 1","Snrnp35"
"Asna1",9.09115468047887e-07,-0.148971089137324,0.278,0.199,0.0152322296671423,"Mono/Mac 1","Asna1"
"Mitf",9.14500654750956e-07,-0.125814405104628,0.121,0.064,0.0153224584703523,"Mono/Mac 1","Mitf"
"Arf3",9.24754565957026e-07,-0.200757151695728,0.3,0.222,0.01549426275261,"Mono/Mac 1","Arf3"
"Atp8a1",9.3015993544429e-07,-0.0248098526794325,0.269,0.152,0.0155848297183691,"Mono/Mac 1","Atp8a1"
"Ccl7",9.32801853150882e-07,-1.03618430732796,0.043,0.152,0.015629095049543,"Mono/Mac 1","Ccl7"
"C2cd2",9.3672813288646e-07,-0.178227419245288,0.035,0.023,0.0156948798665126,"Mono/Mac 1","C2cd2"
"Dnajb4",9.39914616668784e-07,-0.191659568932576,0.047,0.041,0.0157482694022855,"Mono/Mac 1","Dnajb4"
"Rcsd1",9.43162735323482e-07,-0.399915538512701,0.123,0.123,0.0158026916303449,"Mono/Mac 1","Rcsd1"
"Ncbp1",9.60435519916071e-07,-0.238801316384914,0.061,0.047,0.0160920971361938,"Mono/Mac 1","Ncbp1"
"Dnajb12",9.68979822128145e-07,-0.00150320142190399,0.129,0.047,0.0162352569197571,"Mono/Mac 1","Dnajb12"
"Maml1",9.80465183825194e-07,-0.216099368254106,0.092,0.053,0.0164276941549911,"Mono/Mac 1","Maml1"
"Cdca3",9.83753074295287e-07,-0.0877861776759889,0.014,0.006,0.0164827827598175,"Mono/Mac 1","Cdca3"
"Plekhm2",9.88486896585705e-07,0.0533850541686401,0.19,0.07,0.0165620979522935,"Mono/Mac 1","Plekhm2"
"Aig1",9.94092704579915e-07,-0.253693798737955,0.22,0.17,0.0166560232652365,"Mono/Mac 1","Aig1"
"S100a1",9.956849304662e-07,0.178342752471287,0.351,0.175,0.0166827010099612,"Mono/Mac 1","S100a1"
"P2rx4",1.00116956019852e-06,0.0354990367086916,0.456,0.298,0.0167745959811261,"Mono/Mac 1","P2rx4"
"Car13",1.00340772278635e-06,0.0712931669750893,0.11,0.023,0.0168120963952852,"Mono/Mac 1","Car13"
"Tnfaip1",1.0055125120635e-06,-0.155623305630751,0.075,0.029,0.0168473621396239,"Mono/Mac 1","Tnfaip1"
"4632427E13Rik",1.01254778156919e-06,-0.317338339507655,0.11,0.099,0.0169652380801918,"Mono/Mac 1","4632427E13Rik"
"Ssh2",1.01918178228908e-06,-0.182419980876051,0.419,0.31,0.0170763907622535,"Mono/Mac 1","Ssh2"
"Met",1.02421631828692e-06,0.299670000223441,0.138,0.018,0.0171607444128973,"Mono/Mac 1","Met"
"Cep350",1.0245189202782e-06,-0.209548870740287,0.237,0.164,0.0171658145092613,"Mono/Mac 1","Cep350"
"Rplp2",1.02753164111849e-06,0.19345068754332,0.992,0.924,0.0172162926469404,"Mono/Mac 1","Rplp2"
"Blvrb",1.02829534805672e-06,0.063128500180176,0.537,0.374,0.0172290885566904,"Mono/Mac 1","Blvrb"
"Snhg6",1.03620588372595e-06,-0.0735034127923757,0.229,0.135,0.0173616295818283,"Mono/Mac 1","Snhg6"
"Anxa11",1.03724937755504e-06,0.195278089343009,0.275,0.111,0.0173791133209346,"Mono/Mac 1","Anxa11"
"Gm5150",1.04124020103482e-06,0.254676482272625,0.299,0.117,0.0174459795683384,"Mono/Mac 1","Gm5150"
"Wdfy4",1.04495036863362e-06,-0.147766765650961,0.161,0.099,0.0175081434264564,"Mono/Mac 1","Wdfy4"
"Fra10ac1",1.04917243474304e-06,-0.327683397726177,0.049,0.047,0.0175788841441196,"Mono/Mac 1","Fra10ac1"
"Dab2",1.05113143431707e-06,0.21139650337785,0.441,0.246,0.0176117071819825,"Mono/Mac 1","Dab2"
"Nup98",1.05748630855297e-06,0.0801574049151205,0.244,0.117,0.0177181830998051,"Mono/Mac 1","Nup98"
"Tent5c",1.06611439099791e-06,-0.496904170976195,0.117,0.117,0.01786274662117,"Mono/Mac 1","Tent5c"
"Ola1",1.0671245013555e-06,-0.049983708108299,0.323,0.199,0.0178796710202113,"Mono/Mac 1","Ola1"
"Baz2b",1.06744029364145e-06,0.0454794075103027,0.304,0.146,0.0178849621199625,"Mono/Mac 1","Baz2b"
"Pnpla7",1.06773385796685e-06,-0.201225482236891,0.163,0.129,0.0178898807902346,"Mono/Mac 1","Pnpla7"
"Usp3",1.06973817727443e-06,0.174532992777635,0.266,0.111,0.0179234631602331,"Mono/Mac 1","Usp3"
"Btbd1",1.07614757830144e-06,0.227522769074533,0.269,0.099,0.0180308526744406,"Mono/Mac 1","Btbd1"
"Sertad2",1.07864480638784e-06,-0.169461633446466,0.125,0.053,0.0180726937310282,"Mono/Mac 1","Sertad2"
"Mlxipl",1.08847002730864e-06,-0.374843942113032,0.007,0.023,0.0182373153075563,"Mono/Mac 1","Mlxipl"
"Nfatc1",1.09712648804707e-06,-0.409422244789086,0.199,0.164,0.0183823543072286,"Mono/Mac 1","Nfatc1"
"2610507B11Rik",1.09920482217079e-06,-0.359412534875888,0.209,0.193,0.0184171767954715,"Mono/Mac 1","2610507B11Rik"
"Mpv17l2",1.105574866443e-06,0.182361077276845,0.252,0.094,0.0185239068872524,"Mono/Mac 1","Mpv17l2"
"Uhrf2",1.10890056528692e-06,-0.115132782049988,0.235,0.129,0.0185796289713823,"Mono/Mac 1","Uhrf2"
"Slc25a30",1.11557970301855e-06,-0.0980357768192185,0.13,0.064,0.0186915379240758,"Mono/Mac 1","Slc25a30"
"Cd300a",1.11559045070125e-06,-0.0151667545659203,0.437,0.287,0.0186917180014995,"Mono/Mac 1","Cd300a"
"Smc3",1.12603177067029e-06,0.0121792584506782,0.235,0.123,0.0188666623175806,"Mono/Mac 1","Smc3"
"Fnip1",1.13209683991603e-06,-0.0530397864975863,0.246,0.146,0.018968282552793,"Mono/Mac 1","Fnip1"
"Cacna1f",1.14850421934607e-06,-0.0620893381301352,0.018,0.006,0.0192431881951434,"Mono/Mac 1","Cacna1f"
"Ilk",1.15110727168143e-06,0.00211348431328329,0.404,0.251,0.0192868023370223,"Mono/Mac 1","Ilk"
"Ganab",1.16024478184872e-06,-0.118411444480989,0.202,0.152,0.0194399013198754,"Mono/Mac 1","Ganab"
"Mcur1",1.16557450927333e-06,-0.113612041758598,0.244,0.158,0.0195292009028747,"Mono/Mac 1","Mcur1"
"C4b",1.16691720424895e-06,-0.544045211008513,0.038,0.123,0.0195516977571911,"Mono/Mac 1","C4b"
"Nsrp1",1.17337697614257e-06,0.118623067045947,0.297,0.146,0.0196599312352687,"Mono/Mac 1","Nsrp1"
"Xpr1",1.18019114038256e-06,0.262009035124761,0.193,0.047,0.0197741025571098,"Mono/Mac 1","Xpr1"
"Rnf187",1.20784936134838e-06,0.185062647905692,0.346,0.17,0.0202375160493922,"Mono/Mac 1","Rnf187"
"Apaf1",1.20938612605178e-06,0.199459924141883,0.242,0.088,0.0202632645419977,"Mono/Mac 1","Apaf1"
"Crnkl1",1.21305425281408e-06,-0.0655577740292995,0.208,0.14,0.0203247240059,"Mono/Mac 1","Crnkl1"
"Cbx1",1.21686223654013e-06,-0.139915937244787,0.304,0.211,0.0203885267732299,"Mono/Mac 1","Cbx1"
"Ankhd1",1.22527103812536e-06,-0.383198688218479,0.161,0.158,0.0205294162437904,"Mono/Mac 1","Ankhd1"
"Pkd2",1.23168660517994e-06,-0.306025659560176,0.037,0.035,0.0206369090697899,"Mono/Mac 1","Pkd2"
"Txnip",1.23235522647853e-06,-0.105459169399855,0.552,0.433,0.0206481118196478,"Mono/Mac 1","Txnip"
"Eps8",1.23284281559131e-06,0.122608714322377,0.3,0.135,0.0206562813752325,"Mono/Mac 1","Eps8"
"Asb3",1.23659806179799e-06,-0.152365319159617,0.06,0.023,0.0207192005254254,"Mono/Mac 1","Asb3"
"Nfkbie",1.23734107837694e-06,0.340627613337873,0.25,0.082,0.0207316497682057,"Mono/Mac 1","Nfkbie"
"Capn1",1.2436935298621e-06,0.17473082505482,0.208,0.07,0.0208380850928395,"Mono/Mac 1","Capn1"
"Cop1",1.24590315777099e-06,-0.0796132858353509,0.204,0.129,0.0208751074084529,"Mono/Mac 1","Cop1"
"2310039H08Rik",1.24698968758437e-06,-0.168905969495042,0.186,0.135,0.0208933122154761,"Mono/Mac 1","2310039H08Rik"
"Mrps25",1.2555956542228e-06,-0.0935715058532035,0.263,0.175,0.0210375051865031,"Mono/Mac 1","Mrps25"
"Mrpl47",1.25870113274392e-06,-0.0953580256005868,0.073,0.023,0.0210895374791245,"Mono/Mac 1","Mrpl47"
"Srpk2",1.26943568375444e-06,-0.393506758189787,0.17,0.146,0.0212693948813057,"Mono/Mac 1","Srpk2"
"Stk17b",1.28236041320809e-06,0.281671225273434,0.423,0.222,0.0214859487233015,"Mono/Mac 1","Stk17b"
"AI837181",1.3085672533245e-06,-0.0573733598924114,0.228,0.158,0.0219250443294521,"Mono/Mac 1","AI837181"
"Hvcn1",1.31225082228679e-06,-0.444131656395385,0.113,0.111,0.0219867625274151,"Mono/Mac 1","Hvcn1"
"Lypla1",1.31717758312112e-06,-0.337826010821262,0.209,0.158,0.0220693104051944,"Mono/Mac 1","Lypla1"
"Shld3",1.32586366890674e-06,-0.0817834769424669,0.02,0.006,0.0222148457725325,"Mono/Mac 1","Shld3"
"Spin1",1.32648306855007e-06,-0.0119072222265375,0.148,0.058,0.0222252238135564,"Mono/Mac 1","Spin1"
"Gadd45b",1.32862533523781e-06,0.0996818316527414,0.271,0.123,0.0222611174919095,"Mono/Mac 1","Gadd45b"
"Bmyc",1.33595521076009e-06,-0.644615023016011,0.153,0.24,0.0223839295562854,"Mono/Mac 1","Bmyc"
"Ptges",1.33666132433517e-06,1.22534452983503,0.136,0.018,0.0223957604892357,"Mono/Mac 1","Ptges"
"Arid5b",1.33931649303847e-06,0.227277472614793,0.4,0.211,0.0224402478408596,"Mono/Mac 1","Arid5b"
"Cryzl1",1.34034561541241e-06,-0.00923135813882026,0.186,0.076,0.022457490786235,"Mono/Mac 1","Cryzl1"
"Eif3b",1.35040254611992e-06,-0.29764078949611,0.217,0.181,0.0226259946602392,"Mono/Mac 1","Eif3b"
"Ddx24",1.35168727330854e-06,0.0455391333586468,0.545,0.363,0.0226475202642845,"Mono/Mac 1","Ddx24"
"Nvl",1.35747170838865e-06,-0.26606155632509,0.136,0.088,0.0227444384740518,"Mono/Mac 1","Nvl"
"Axl",1.35847415804397e-06,-0.611954473709745,0.144,0.292,0.0227612345180268,"Mono/Mac 1","Axl"
"Spryd7",1.36606652751056e-06,0.0761207364865049,0.164,0.053,0.0228884446684394,"Mono/Mac 1","Spryd7"
"Rbm28",1.37536520290122e-06,-0.250702916672188,0.174,0.123,0.02304424397461,"Mono/Mac 1","Rbm28"
"Susd3",1.37751812220781e-06,-0.0268071852548755,0.353,0.228,0.0230803161375919,"Mono/Mac 1","Susd3"
"Esf1",1.37856342007876e-06,-0.390730472054173,0.179,0.158,0.0230978301034196,"Mono/Mac 1","Esf1"
"Tax1bp3",1.38088301177941e-06,0.0673457101680459,0.289,0.146,0.023136694862364,"Mono/Mac 1","Tax1bp3"
"Ciz1",1.38939125876883e-06,-0.284525915790268,0.084,0.07,0.0232792505406717,"Mono/Mac 1","Ciz1"
"Map7",1.39160782337416e-06,-0.207962772384096,0.011,0.018,0.0233163890806341,"Mono/Mac 1","Map7"
"Rasgrp2",1.40573180616194e-06,0.327057273312727,0.212,0.058,0.0235530364122433,"Mono/Mac 1","Rasgrp2"
"Srd5a3",1.41361336113541e-06,-0.0715371289613021,0.242,0.135,0.0236850918658238,"Mono/Mac 1","Srd5a3"
"Vgll4",1.41470778076575e-06,-0.339243986235114,0.216,0.164,0.0237034288667302,"Mono/Mac 1","Vgll4"
"Atp13a1",1.41557932844286e-06,-0.137330337967412,0.126,0.064,0.0237180316480601,"Mono/Mac 1","Atp13a1"
"Abcf2",1.42682843270879e-06,-0.0860881581827199,0.111,0.053,0.0239065103900357,"Mono/Mac 1","Abcf2"
"Eif2s3x",1.44395183505126e-06,-0.184473218127555,0.167,0.094,0.0241934129962839,"Mono/Mac 1","Eif2s3x"
"Trp53rka",1.44775113324581e-06,0.0521109063276253,0.076,0.012,0.0242570702375335,"Mono/Mac 1","Trp53rka"
"Usp16",1.46020300287502e-06,0.139615247142842,0.186,0.064,0.024465701313171,"Mono/Mac 1","Usp16"
"Dtymk",1.47222458406269e-06,-0.0647434097463164,0.118,0.064,0.0246671229059703,"Mono/Mac 1","Dtymk"
"Pygb",1.48933974637542e-06,-0.419949119707204,0.049,0.058,0.0249538874505201,"Mono/Mac 1","Pygb"
"Myo1g",1.49222658608621e-06,0.288121345194186,0.292,0.117,0.0250022564498744,"Mono/Mac 1","Myo1g"
"Ccdc97",1.49332926837175e-06,-0.172360069357252,0.151,0.099,0.0250207318915686,"Mono/Mac 1","Ccdc97"
"Commd7",1.49351910674201e-06,-0.0456281199267007,0.364,0.228,0.0250239126334625,"Mono/Mac 1","Commd7"
"Ube2e1",1.51316183766162e-06,0.163979885975911,0.282,0.129,0.0253530265900205,"Mono/Mac 1","Ube2e1"
"Atxn1l",1.53315373087826e-06,-0.0668178834620076,0.079,0.029,0.0256879907608652,"Mono/Mac 1","Atxn1l"
"Copz1",1.53619691186603e-06,0.0253119102732761,0.392,0.228,0.0257389792583154,"Mono/Mac 1","Copz1"
"Ociad1",1.53776815015095e-06,-0.116623328043003,0.32,0.228,0.0257653053557792,"Mono/Mac 1","Ociad1"
"Hmbs",1.54101280688791e-06,0.0342905507268584,0.102,0.035,0.0258196695794069,"Mono/Mac 1","Hmbs"
"Smc6",1.55086450104489e-06,-0.158704255115498,0.239,0.164,0.0259847347150071,"Mono/Mac 1","Smc6"
"Czib",1.55797794863072e-06,-0.154952019959216,0.174,0.111,0.0261039205293077,"Mono/Mac 1","Czib"
"Sec31a",1.56259994314846e-06,-0.130439248338424,0.189,0.123,0.0261813620474524,"Mono/Mac 1","Sec31a"
"Phlda1",1.5824026894869e-06,0.300919077927761,0.106,0.006,0.0265131570623531,"Mono/Mac 1","Phlda1"
"Vezf1",1.58368246105854e-06,-0.00373595777048774,0.157,0.07,0.0265345996350359,"Mono/Mac 1","Vezf1"
"Psmd1",1.60031048159729e-06,-0.0413314003986258,0.318,0.175,0.0268132021191626,"Mono/Mac 1","Psmd1"
"Farsa",1.60082348136107e-06,-0.0521533114120201,0.153,0.082,0.0268217974302048,"Mono/Mac 1","Farsa"
"Psmd11",1.61613794645708e-06,0.090612702787977,0.412,0.216,0.0270783912928883,"Mono/Mac 1","Psmd11"
"Rxra",1.61743381884813e-06,-0.140489344073314,0.094,0.047,0.0271001036348005,"Mono/Mac 1","Rxra"
"Gcnt2",1.6330075167908e-06,0.205653886120558,0.408,0.211,0.0273610409438299,"Mono/Mac 1","Gcnt2"
"Nsf",1.63753926855184e-06,0.0255714860774194,0.315,0.17,0.027436970444586,"Mono/Mac 1","Nsf"
"Taok3",1.64829195139782e-06,0.0446464193868313,0.365,0.228,0.0276171316456705,"Mono/Mac 1","Taok3"
"Mtmr2",1.64968683613832e-06,-0.181553831705141,0.079,0.053,0.0276405029394976,"Mono/Mac 1","Mtmr2"
"Atf6",1.6507687276598e-06,-0.0202978669861432,0.235,0.117,0.02765863003194,"Mono/Mac 1","Atf6"
"Rab11fip1",1.66109643485608e-06,0.226204003949003,0.148,0.029,0.0278316707660137,"Mono/Mac 1","Rab11fip1"
"Men1",1.66977244211006e-06,-0.155522858338614,0.053,0.023,0.027977037267554,"Mono/Mac 1","Men1"
"Tlr13",1.6715295461746e-06,-0.25097973679576,0.271,0.199,0.0280064775461555,"Mono/Mac 1","Tlr13"
"Mmadhc",1.68301218352551e-06,0.123055257186025,0.183,0.064,0.0281988691349699,"Mono/Mac 1","Mmadhc"
"Rmc1",1.6901737363999e-06,-0.0808895530326542,0.109,0.047,0.0283188609533803,"Mono/Mac 1","Rmc1"
"Retreg1",1.69442765268155e-06,-0.205794356709136,0.345,0.251,0.0283901353206793,"Mono/Mac 1","Retreg1"
"Eftud2",1.69498037523421e-06,-0.0799958361029923,0.138,0.094,0.0283993961870492,"Mono/Mac 1","Eftud2"
"Zc3h15",1.69706383212877e-06,-0.161948108338889,0.434,0.304,0.0284343045073176,"Mono/Mac 1","Zc3h15"
"2310040G24Rik",1.69777071124653e-06,-0.394839699110608,0.094,0.088,0.0284461482669356,"Mono/Mac 1","2310040G24Rik"
"Camk2n1",1.704184841474e-06,-0.620895323736803,0.015,0.053,0.0285536170188969,"Mono/Mac 1","Camk2n1"
"Apobec3",1.72353722218856e-06,-0.236329197817586,0.35,0.275,0.0288778661577694,"Mono/Mac 1","Apobec3"
"Pilra",1.74215332526808e-06,0.106170322399436,0.421,0.246,0.0291897789648667,"Mono/Mac 1","Pilra"
"Dazap1",1.74763543545261e-06,0.0590457993041059,0.198,0.082,0.0292816317210084,"Mono/Mac 1","Dazap1"
"Wac",1.76260252742292e-06,-0.145455994754007,0.311,0.211,0.0295324053469711,"Mono/Mac 1","Wac"
"Nkap",1.76351852404352e-06,-0.124084470255559,0.191,0.123,0.0295477528703492,"Mono/Mac 1","Nkap"
"Dot1l",1.76416727970169e-06,-0.340691964908802,0.098,0.076,0.0295586227714018,"Mono/Mac 1","Dot1l"
"Pi4ka",1.76490128314777e-06,-0.0632728675658108,0.098,0.041,0.0295709209991409,"Mono/Mac 1","Pi4ka"
"Gm5617",1.76554269705057e-06,0.160768902335874,0.322,0.152,0.0295816678890823,"Mono/Mac 1","Gm5617"
"Sec24b",1.76656828524055e-06,0.125273496526743,0.199,0.076,0.0295988516192054,"Mono/Mac 1","Sec24b"
"Denr",1.78280792431133e-06,-0.278400864210729,0.214,0.164,0.0298709467718363,"Mono/Mac 1","Denr"
"Frmd4b",1.78688344002787e-06,-0.38436301151688,0.103,0.216,0.029939232037667,"Mono/Mac 1","Frmd4b"
"Gpank1",1.79169231082226e-06,-0.0448413564404839,0.182,0.105,0.030019804667827,"Mono/Mac 1","Gpank1"
"Zfp322a",1.79293326828651e-06,-0.112098721033932,0.104,0.053,0.0300405969101405,"Mono/Mac 1","Zfp322a"
"Tmem69",1.8018775774476e-06,-0.132546684974637,0.024,0.012,0.0301904588101346,"Mono/Mac 1","Tmem69"
"H6pd",1.80554564026627e-06,-0.150984001757202,0.096,0.064,0.0302519172026613,"Mono/Mac 1","H6pd"
"Arnt",1.83091245382378e-06,-0.174493190342231,0.159,0.099,0.0306769381638174,"Mono/Mac 1","Arnt"
