"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Trappc13",5.02868309951016e-08,-0.0626410579089483,0.085,0.072,0.000842555853322927,"Mono/Mac 1","Trappc13"
"Gnl1",5.02913200835347e-08,-0.0523923436024759,0.09,0.074,0.000842631067999624,"Mono/Mac 1","Gnl1"
"Mreg",5.08674115857192e-08,-0.180148226116959,0.008,0.034,0.000852283481118725,"Mono/Mac 1","Mreg"
"Cblb",5.09297401139932e-08,-0.0832828569578719,0.084,0.078,0.000853327795609956,"Mono/Mac 1","Cblb"
"Zfp276",5.22479019718599e-08,0.0216244927980895,0.054,0.027,0.000875413597538513,"Mono/Mac 1","Zfp276"
"Spc24",5.28235846041776e-08,-0.144383410807752,0.005,0.037,0.000885059160042995,"Mono/Mac 1","Spc24"
"Dnajc25",5.37958483448917e-08,-0.120779463406926,0.081,0.089,0.00090134943901866,"Mono/Mac 1","Dnajc25"
"Kbtbd4",5.40024540114708e-08,0.00228296204144297,0.057,0.032,0.000904811116962194,"Mono/Mac 1","Kbtbd4"
"Matk",5.46256152366994e-08,-0.0602039883825888,0.077,0.07,0.000915252183290898,"Mono/Mac 1","Matk"
"Zfp518a",5.48275829432755e-08,-0.0934944017659756,0.075,0.077,0.000918636152214581,"Mono/Mac 1","Zfp518a"
"Abtb2",5.50016172740742e-08,-0.0179038974901328,0.039,0.019,0.000921552097427113,"Mono/Mac 1","Abtb2"
"Dop1a",5.52397929648989e-08,-0.127705596189139,0.05,0.072,0.000925542731126881,"Mono/Mac 1","Dop1a"
"Fam89a",5.57105625151181e-08,-0.079226529595525,0,0.023,0.000933430474940804,"Mono/Mac 1","Fam89a"
"Zfp697",5.57105625151214e-08,-0.0826549288283468,0,0.023,0.000933430474940859,"Mono/Mac 1","Zfp697"
"Zap70",5.57105625152422e-08,-0.0816779338319109,0,0.023,0.000933430474942883,"Mono/Mac 1","Zap70"
"Tmem101",5.57461556575424e-08,-0.0733175283094668,0.073,0.076,0.000934026838042123,"Mono/Mac 1","Tmem101"
"Igkc",5.58751626507962e-08,-1.71368362746981,0.004,0.029,0.00093618835021409,"Mono/Mac 1","Igkc"
"Zdhhc17",5.66145805273059e-08,-0.0641818159438477,0.056,0.051,0.00094857729673501,"Mono/Mac 1","Zdhhc17"
"Dbr1",5.66591342708357e-08,-0.0120405907677757,0.058,0.036,0.000949323794707853,"Mono/Mac 1","Dbr1"
"Asb13",5.68347491998562e-08,-0.0592326253923341,0.064,0.059,0.000952266222843591,"Mono/Mac 1","Asb13"
"Letm2",5.69351160549218e-08,-0.212380349584386,0.057,0.092,0.000953947869500214,"Mono/Mac 1","Letm2"
"Pam",5.87736398944841e-08,0.035753032711163,0.049,0.02,0.000984752336432082,"Mono/Mac 1","Pam"
"Nfatc2",5.89238801493452e-08,-0.160467960887783,0.031,0.071,0.000987269611902279,"Mono/Mac 1","Nfatc2"
"Nfxl1",5.90230044840335e-08,-0.0998067143191409,0.081,0.088,0.000988930440129982,"Mono/Mac 1","Nfxl1"
"Trappc12",6.0037092381704e-08,-0.0540145306675098,0.064,0.057,0.00100592148285545,"Mono/Mac 1","Trappc12"
"Csrnp1",6.01771385038978e-08,0.0105914292467277,0.094,0.058,0.00100826795563281,"Mono/Mac 1","Csrnp1"
"C330018D20Rik",6.0445501707936e-08,-0.0210337786428521,0.049,0.032,0.00101276438111647,"Mono/Mac 1","C330018D20Rik"
"Mtrf1",6.05761492446578e-08,0.0301253133355169,0.046,0.019,0.00101495338059424,"Mono/Mac 1","Mtrf1"
"Ppil1",6.06739100010787e-08,-0.0868630682005961,0.065,0.064,0.00101659136206807,"Mono/Mac 1","Ppil1"
"Ptbp2",6.0732965887928e-08,-0.101515523259478,0.073,0.078,0.00101758084345223,"Mono/Mac 1","Ptbp2"
"Pck2",6.13408663157648e-08,-0.10590363076591,0.054,0.067,0.00102776621512064,"Mono/Mac 1","Pck2"
"Tmed1",6.16196919445082e-08,-0.0472831641762143,0.068,0.06,0.00103243793853023,"Mono/Mac 1","Tmed1"
"Armc3",6.18434451963984e-08,-0.107660076772226,0.043,0.052,0.00103618692426566,"Mono/Mac 1","Armc3"
"Nolc1",6.24776411432615e-08,-0.146717753183391,0.077,0.094,0.00104681287735535,"Mono/Mac 1","Nolc1"
"Wdr13",6.25187384751353e-08,-0.0153219932932468,0.062,0.045,0.00104750146315089,"Mono/Mac 1","Wdr13"
"Rpl36a-ps1",6.36849259227547e-08,-0.07793736040377,0.071,0.066,0.00106704093383575,"Mono/Mac 1","Rpl36a-ps1"
"Lockd",6.44508839441284e-08,-0.144603199813836,0.007,0.041,0.00107987456048387,"Mono/Mac 1","Lockd"
"Zfp809",6.44922626767827e-08,-0.135930663726287,0.031,0.06,0.00108056786114949,"Mono/Mac 1","Zfp809"
"Carm1",6.4747001422797e-08,-0.00870801148099953,0.054,0.037,0.00108483600883896,"Mono/Mac 1","Carm1"
"Plpp6",6.51825275048583e-08,-0.0522690791164469,0.052,0.049,0.0010921332483439,"Mono/Mac 1","Plpp6"
"Piga",6.51960911891616e-08,-0.0195370038218075,0.033,0.021,0.0010923605078744,"Mono/Mac 1","Piga"
"Spred2",6.52781173447887e-08,-0.0453904548142297,0.049,0.037,0.00109373485611193,"Mono/Mac 1","Spred2"
"D830050J10Rik",6.5306432093744e-08,-0.029517382944807,0.045,0.032,0.00109420926973068,"Mono/Mac 1","D830050J10Rik"
"Mtss1",6.74268101848468e-08,-0.00455514036671298,0.088,0.062,0.00112973620464711,"Mono/Mac 1","Mtss1"
"Inafm2",6.7542159371867e-08,-0.0277908695274542,0.049,0.033,0.00113166888027563,"Mono/Mac 1","Inafm2"
"Klrc2",6.77386466479516e-08,-0.131123924983639,0,0.022,0.00113496102458643,"Mono/Mac 1","Klrc2"
"Terf2ip",6.82481897893337e-08,-0.168898600645596,0.037,0.067,0.00114349841992029,"Mono/Mac 1","Terf2ip"
"Stim2",6.85060349202707e-08,0.000316987945879976,0.091,0.055,0.00114781861508914,"Mono/Mac 1","Stim2"
"Gm41764",6.88958726220028e-08,-0.0782673131436821,0.001,0.028,0.00115435034578166,"Mono/Mac 1","Gm41764"
"Nol8",6.97524503227578e-08,-0.158144777172835,0.06,0.077,0.00116870230515781,"Mono/Mac 1","Nol8"
"Lif",6.9952907821016e-08,0.0368320775018791,0.016,0.001,0.00117206097054112,"Mono/Mac 1","Lif"
"Zfp414",7.00193658580126e-08,0.0471856579125614,0.091,0.049,0.001173174474951,"Mono/Mac 1","Zfp414"
"Slc43a3",7.03517280604324e-08,-0.146039129272764,0.008,0.041,0.00117874320365254,"Mono/Mac 1","Slc43a3"
"1700023H06Rik",7.07343779519376e-08,-0.0996055097770813,0.015,0.042,0.00118515450258471,"Mono/Mac 1","1700023H06Rik"
"Toe1",7.09383358611839e-08,-0.0305547270313347,0.065,0.048,0.00118857181735414,"Mono/Mac 1","Toe1"
"Lpp",7.0977063412896e-08,-0.114080214464165,0.115,0.112,0.00118922069748307,"Mono/Mac 1","Lpp"
"Dag1",7.14879985327901e-08,-0.00632211570604138,0.088,0.064,0.0011977814154169,"Mono/Mac 1","Dag1"
"Cd5l",7.19325508870235e-08,-0.165602587102405,0.001,0.029,0.00120522989011208,"Mono/Mac 1","Cd5l"
"Dusp28",7.23270949634507e-08,0.0112133929590113,0.042,0.02,0.00121184047611262,"Mono/Mac 1","Dusp28"
"Ap3s2",7.25564857356678e-08,-0.0125778502045549,0.08,0.058,0.00121568391850111,"Mono/Mac 1","Ap3s2"
"Ankrd39",7.29190922760802e-08,-0.0334865153810862,0.064,0.047,0.00122175939108572,"Mono/Mac 1","Ankrd39"
"9130230L23Rik",7.36331613771135e-08,-0.0463280341114524,0.027,0.02,0.00123372361887354,"Mono/Mac 1","9130230L23Rik"
"Glcci1",7.41629263784191e-08,-0.158342707044027,0.026,0.056,0.00124259983147041,"Mono/Mac 1","Glcci1"
"Sdad1",7.45670149817679e-08,-0.0241519503222584,0.09,0.06,0.00124937033601952,"Mono/Mac 1","Sdad1"
"Kdm4c",7.48478321118148e-08,-0.0458317926218977,0.062,0.051,0.00125407542703346,"Mono/Mac 1","Kdm4c"
"Ankrd16",7.48750428427717e-08,-0.0720896547150181,0.053,0.052,0.00125453134283064,"Mono/Mac 1","Ankrd16"
"Mfsd12",7.4922778840929e-08,-0.0255326874422984,0.1,0.069,0.00125533115947977,"Mono/Mac 1","Mfsd12"
"Xcl1",7.5256339155819e-08,-0.645534091390339,0.001,0.028,0.00126091996255575,"Mono/Mac 1","Xcl1"
"Mtmr4",7.58720326612227e-08,-0.0111300228319083,0.052,0.035,0.00127123590723879,"Mono/Mac 1","Mtmr4"
"Mfsd4a",7.59039097517804e-08,-0.0980479199009871,0.028,0.044,0.00127177000789108,"Mono/Mac 1","Mfsd4a"
"Abhd13",7.63276340575922e-08,-0.0256676881840655,0.069,0.052,0.00127886950863496,"Mono/Mac 1","Abhd13"
"Kazald1",7.69709412072323e-08,0.0440228313005898,0.02,0.001,0.00128964811992718,"Mono/Mac 1","Kazald1"
"Ergic1",7.75778825514693e-08,-0.139018107160142,0.088,0.092,0.00129981742214987,"Mono/Mac 1","Ergic1"
"Sil1",7.79375927743017e-08,-0.11752209789252,0.038,0.061,0.00130584436693343,"Mono/Mac 1","Sil1"
"Map3k14",7.80263968529649e-08,-0.0798665168626629,0.122,0.104,0.00130733227927143,"Mono/Mac 1","Map3k14"
"Crim1",7.80770877991568e-08,-0.119601498042369,0.007,0.041,0.00130818160607487,"Mono/Mac 1","Crim1"
"Nup155",7.84736483851577e-08,-0.00285414719456373,0.056,0.032,0.00131482597869332,"Mono/Mac 1","Nup155"
"Mdm1",7.85315030090935e-08,0.00263186167720331,0.035,0.015,0.00131579533291736,"Mono/Mac 1","Mdm1"
"Foxo4",7.94593767828364e-08,0.0274417144862235,0.046,0.02,0.00133134185799642,"Mono/Mac 1","Foxo4"
"Slco3a1",7.97109563027332e-08,-0.0707584415269912,0.088,0.071,0.0013355570728523,"Mono/Mac 1","Slco3a1"
"Gm26520",8.00529046987881e-08,-0.117951949880136,0.009,0.045,0.00134128641822819,"Mono/Mac 1","Gm26520"
"Icos",8.0248383143838e-08,-0.154808307081427,0.001,0.03,0.00134456165957501,"Mono/Mac 1","Icos"
"Evi2",8.10461131401779e-08,-0.042768651503141,0.084,0.064,0.00135792762566368,"Mono/Mac 1","Evi2"
"Cstf3",8.10474280426827e-08,-0.0826391520522817,0.08,0.078,0.00135794965685515,"Mono/Mac 1","Cstf3"
"4833411C07Rik",8.11584256518573e-08,-0.118876642505042,0.008,0.04,0.00135980942179687,"Mono/Mac 1","4833411C07Rik"
"Il27",8.11873251217024e-08,0.0672376313827087,0.039,0.01,0.00136029363241412,"Mono/Mac 1","Il27"
"Cdk16",8.14120222679758e-08,0.0160058988152387,0.066,0.039,0.00136405843309993,"Mono/Mac 1","Cdk16"
"Ncr1",8.23640582445987e-08,-0.221208754662149,0,0.022,0.00138000979588825,"Mono/Mac 1","Ncr1"
"2010109A12Rik",8.23640582446471e-08,-0.0805481859887495,0,0.022,0.00138000979588906,"Mono/Mac 1","2010109A12Rik"
"Gimap1os",8.23640582446954e-08,-0.108214993039215,0,0.022,0.00138000979588987,"Mono/Mac 1","Gimap1os"
"Ppp2r5d",8.25000930220236e-08,0.00517973841516928,0.056,0.031,0.00138228905858401,"Mono/Mac 1","Ppp2r5d"
"Ccser2",8.26131273769263e-08,-0.0277515361971993,0.064,0.045,0.0013841829492004,"Mono/Mac 1","Ccser2"
"Jak3",8.28449862945158e-08,0.0178081278663305,0.092,0.059,0.00138806774536461,"Mono/Mac 1","Jak3"
"Golim4",8.30724833688914e-08,-0.124185289773045,0.054,0.068,0.00139187945884578,"Mono/Mac 1","Golim4"
"Rasal2",8.33051893360993e-08,-0.0946330092937681,0.003,0.032,0.00139577844732634,"Mono/Mac 1","Rasal2"
"Slc36a4",8.61216672773498e-08,-0.0123305145175908,0.052,0.033,0.001442968535232,"Mono/Mac 1","Slc36a4"
"Taf2",8.78564570099053e-08,-0.0364522600248361,0.065,0.049,0.00147203493720096,"Mono/Mac 1","Taf2"
"Trp53rka",8.78652843472617e-08,0.000730455902908766,0.076,0.048,0.00147218283923837,"Mono/Mac 1","Trp53rka"
"Rpl21",8.84724495097706e-08,-0.118590198417032,0.974,0.931,0.00148235589153621,"Mono/Mac 1","Rpl21"
"Acap1",8.85830437859093e-08,-0.143229384069217,0.009,0.047,0.00148420889863291,"Mono/Mac 1","Acap1"
"Ctsk",8.872165574003e-08,0.106695050361248,0.039,0.01,0.0014865313419242,"Mono/Mac 1","Ctsk"
"Thap2",8.88374040164367e-08,-0.0712865043430889,0.088,0.079,0.0014884707042954,"Mono/Mac 1","Thap2"
"Shprh",8.90611363864854e-08,-0.109420775808521,0.061,0.071,0.00149221934015556,"Mono/Mac 1","Shprh"
"Traf2",8.91973005264034e-08,-0.0174442937367086,0.08,0.059,0.00149450077031989,"Mono/Mac 1","Traf2"
"Inpp4a",9.00649543742326e-08,-0.0257447051666386,0.083,0.058,0.00150903831054027,"Mono/Mac 1","Inpp4a"
"Ppan",9.02793868747686e-08,-0.113303732005897,0.05,0.067,0.00151263112708675,"Mono/Mac 1","Ppan"
"Plekha5",9.07552950499822e-08,-0.102112975662874,0.004,0.037,0.00152060496856245,"Mono/Mac 1","Plekha5"
"Trmt2b",9.07850952258873e-08,-0.0136058967642658,0.053,0.037,0.00152110427050974,"Mono/Mac 1","Trmt2b"
"Prpf3",9.20462977689668e-08,-0.0194516434813609,0.062,0.045,0.00154223571911904,"Mono/Mac 1","Prpf3"
"Klc4",9.25432950710546e-08,-0.0315737296969513,0.061,0.044,0.00155056290891552,"Mono/Mac 1","Klc4"
"Thyn1",9.32257784967204e-08,-0.120745231444491,0.092,0.099,0.00156199791871255,"Mono/Mac 1","Thyn1"
"Parp3",9.43892806555002e-08,0.00121698370732792,0.08,0.049,0.00158149239738291,"Mono/Mac 1","Parp3"
"Tmem175",9.44330215201932e-08,-0.105605015450277,0.049,0.063,0.00158222527557084,"Mono/Mac 1","Tmem175"
"Nsun4",9.45091861565473e-08,-0.0159159261177792,0.046,0.032,0.00158350141405295,"Mono/Mac 1","Nsun4"
"Cmtm4",9.71498975082118e-08,-0.108985473014514,0.028,0.052,0.00162774653275009,"Mono/Mac 1","Cmtm4"
"Cryzl2",9.87475306400338e-08,-0.118286144919948,0.016,0.049,0.00165451487587377,"Mono/Mac 1","Cryzl2"
"Slc7a6os",9.91002770046475e-08,-0.0810963189717276,0.042,0.044,0.00166042514121287,"Mono/Mac 1","Slc7a6os"
"Tmem218",9.91078199695995e-08,-0.0300541670247855,0.035,0.026,0.00166055152359064,"Mono/Mac 1","Tmem218"
"Trim24",9.92015600319988e-08,-0.172996414028205,0.03,0.067,0.00166212213833614,"Mono/Mac 1","Trim24"
"Ss18l2",9.96395293229121e-08,-0.0911875861993509,0.092,0.088,0.00166946031380539,"Mono/Mac 1","Ss18l2"
"Cxcr6",1.00055560439398e-07,-0.300667952345392,0.003,0.032,0.00167643091516211,"Mono/Mac 1","Cxcr6"
"Cdc20",1.00147889996261e-07,-0.106434996461555,0,0.022,0.00167797789688735,"Mono/Mac 1","Cdc20"
"Afap1l1",1.0014788999632e-07,-0.0740161210454123,0,0.022,0.00167797789688834,"Mono/Mac 1","Afap1l1"
"Zfp868",1.0249535286422e-07,-0.0493577414076526,0.045,0.038,0.00171730963724001,"Mono/Mac 1","Zfp868"
"Hps5",1.03907329875993e-07,-0.0515625549638345,0.079,0.069,0.00174096731207227,"Mono/Mac 1","Hps5"
"Pdcd1",1.03955364931158e-07,-0.114985033951339,0.001,0.028,0.00174177213942156,"Mono/Mac 1","Pdcd1"
"Gm4673",1.07463169048005e-07,-0.101754731775712,0.033,0.054,0.00180054539739933,"Mono/Mac 1","Gm4673"
"Rfx7",1.09178038416855e-07,-0.172691167130802,0.035,0.076,0.00182927803367441,"Mono/Mac 1","Rfx7"
"Dgkq",1.09358763635301e-07,-0.0198695530031153,0.03,0.018,0.00183230608470947,"Mono/Mac 1","Dgkq"
"Poldip2",1.0970571106037e-07,-0.0688598856014431,0.068,0.067,0.0018381191888165,"Mono/Mac 1","Poldip2"
"Fancl",1.12172544827177e-07,-0.019654749929654,0.06,0.045,0.00187945098857935,"Mono/Mac 1","Fancl"
"Josd1",1.1253055682173e-07,-0.0593684468166647,0.058,0.055,0.00188544947954809,"Mono/Mac 1","Josd1"
"Zkscan6",1.12792217737824e-07,-0.0497454621355925,0.06,0.044,0.00188983360819724,"Mono/Mac 1","Zkscan6"
"5930403N24Rik",1.12944173403965e-07,-0.113966003357712,0.003,0.029,0.00189237962538344,"Mono/Mac 1","5930403N24Rik"
"Mrps6",1.13784010434114e-07,-0.0966285143776805,0.069,0.078,0.00190645109482358,"Mono/Mac 1","Mrps6"
"Ahi1",1.15952853345803e-07,-0.0944385927490657,0.049,0.049,0.00194279005780894,"Mono/Mac 1","Ahi1"
"Lrp5",1.16158327904599e-07,-0.0791466956972394,0.043,0.056,0.00194623278404155,"Mono/Mac 1","Lrp5"
"Fads1",1.16365661361358e-07,-0.136562677405687,0.042,0.067,0.00194970665610956,"Mono/Mac 1","Fads1"
"Slc35a1",1.16543039640485e-07,-0.0632461279423426,0.057,0.055,0.00195267862917632,"Mono/Mac 1","Slc35a1"
"Polr3a",1.17472692363977e-07,-0.0461322010672206,0.068,0.052,0.00196825496055844,"Mono/Mac 1","Polr3a"
"Slc30a6",1.17783959115558e-07,-0.0405525485506447,0.047,0.04,0.00197347023498118,"Mono/Mac 1","Slc30a6"
"Fam126b",1.18768843167404e-07,-0.0749713313496456,0.062,0.057,0.00198997196726986,"Mono/Mac 1","Fam126b"
"Iqsec2",1.20187866896048e-07,0.0046390515894144,0.047,0.028,0.00201374770984329,"Mono/Mac 1","Iqsec2"
"Spata2",1.20980646416139e-07,-0.0311723173146392,0.06,0.042,0.0020270307307024,"Mono/Mac 1","Spata2"
"Il27ra",1.21193419965074e-07,-0.107411008039989,0.003,0.031,0.00203059575151481,"Mono/Mac 1","Il27ra"
"Abl2",1.21492702167727e-07,-0.00413440275028917,0.076,0.05,0.00203561022482027,"Mono/Mac 1","Abl2"
"Iglc2",1.21772531023829e-07,-0.500641349036776,0,0.021,0.00204029875730426,"Mono/Mac 1","Iglc2"
"Mdfi",1.21772531023872e-07,-0.0685975827678647,0,0.021,0.00204029875730498,"Mono/Mac 1","Mdfi"
"Spib",1.2177253102393e-07,-0.107789672781649,0,0.021,0.00204029875730594,"Mono/Mac 1","Spib"
"Maged1",1.21823128262555e-07,-0.127242797249551,0.009,0.044,0.00204114651403911,"Mono/Mac 1","Maged1"
"Ganc",1.2187170416443e-07,-0.125108984100727,0.045,0.064,0.00204196040327503,"Mono/Mac 1","Ganc"
"Gm19696",1.22657860504187e-07,-0.181946951506603,0.004,0.03,0.00205513245274765,"Mono/Mac 1","Gm19696"
"Cptp",1.24037136171465e-07,0.0351903126862275,0.037,0.012,0.0020782422165529,"Mono/Mac 1","Cptp"
"Mtmr9",1.24486274509475e-07,0.0108257926187615,0.054,0.029,0.00208576752940625,"Mono/Mac 1","Mtmr9"
"Rhof",1.24616602143101e-07,-0.130213265118249,0.011,0.039,0.00208795116890766,"Mono/Mac 1","Rhof"
"Spats2",1.25900640868034e-07,-0.0872403111668144,0.001,0.028,0.00210946523774391,"Mono/Mac 1","Spats2"
"Prmt9",1.26224640204537e-07,-0.0778636920250982,0.042,0.049,0.00211489384662702,"Mono/Mac 1","Prmt9"
"Eif2d",1.27513774430217e-07,-0.0443877906209773,0.046,0.04,0.00213649329057828,"Mono/Mac 1","Eif2d"
"Pigq",1.27540086301797e-07,-0.0552979549458043,0.06,0.056,0.0021369341459866,"Mono/Mac 1","Pigq"
"Vars",1.28829587051613e-07,-0.161179357311704,0.077,0.092,0.00215853973104977,"Mono/Mac 1","Vars"
"Tbcel",1.2903123810565e-07,0.019418135879936,0.073,0.044,0.00216191839446017,"Mono/Mac 1","Tbcel"
"Gm28809",1.29718364804253e-07,-0.100070704023824,0.015,0.027,0.00217343120229527,"Mono/Mac 1","Gm28809"
"Dusp12",1.31368367739455e-07,-0.0969725761118232,0.061,0.075,0.00220107700147457,"Mono/Mac 1","Dusp12"
"Slc25a16",1.32010883924915e-07,-0.0255538681843164,0.06,0.046,0.00221184236016195,"Mono/Mac 1","Slc25a16"
"Fubp3",1.3206918052154e-07,-0.0642251652910096,0.053,0.053,0.0022128191196384,"Mono/Mac 1","Fubp3"
"Hsf1",1.32956242684306e-07,-0.0480992405300152,0.057,0.045,0.00222768184617554,"Mono/Mac 1","Hsf1"
"Emc1",1.33011003628786e-07,-0.0406626914721113,0.091,0.07,0.00222859936580031,"Mono/Mac 1","Emc1"
"AU040320",1.3408197062614e-07,-0.0833842476526248,0.068,0.069,0.00224654341784097,"Mono/Mac 1","AU040320"
"Rhot2",1.34212820442728e-07,-0.00833834581294651,0.053,0.03,0.00224873580651791,"Mono/Mac 1","Rhot2"
"Pkp3",1.35753596054295e-07,-0.185407403512581,0.043,0.075,0.00227455150188971,"Mono/Mac 1","Pkp3"
"Gm16014",1.36211884303627e-07,0.0330788842111224,0.02,0.002,0.00228223012150726,"Mono/Mac 1","Gm16014"
"Rabl3",1.36605225293005e-07,-0.00174052335833315,0.039,0.02,0.00228882054978431,"Mono/Mac 1","Rabl3"
"Prpf19",1.3725009483167e-07,-0.0823390795014706,0.104,0.102,0.00229962533890463,"Mono/Mac 1","Prpf19"
"Phkb",1.37357296219449e-07,-0.108137493715335,0.05,0.061,0.00230142149815687,"Mono/Mac 1","Phkb"
"Nom1",1.37359613252926e-07,-0.0923018438003334,0.069,0.074,0.00230146032005277,"Mono/Mac 1","Nom1"
"Naa80",1.37363524576687e-07,-0.0257661499335723,0.062,0.044,0.00230152585428238,"Mono/Mac 1","Naa80"
"Gm26724",1.38122849153874e-07,-0.0720139025995223,0.052,0.054,0.00231424833757316,"Mono/Mac 1","Gm26724"
"Pgpep1",1.38937225488777e-07,-0.0159663312830128,0.06,0.04,0.00232789321306446,"Mono/Mac 1","Pgpep1"
"Gart",1.39404385839616e-07,-0.0767186565009312,0.084,0.075,0.00233572048474277,"Mono/Mac 1","Gart"
"Cd14",1.42161101904689e-07,0.397833512666599,0.604,0.492,0.00238190926241306,"Mono/Mac 1","Cd14"
"Manea",1.43184606330065e-07,-0.108057481675643,0.028,0.048,0.00239905807906023,"Mono/Mac 1","Manea"
"Mtap",1.43323689521807e-07,-0.117692566619205,0.03,0.055,0.00240138841793787,"Mono/Mac 1","Mtap"
"Lcor",1.4376268395024e-07,-0.14660842318098,0.058,0.081,0.00240874376958627,"Mono/Mac 1","Lcor"
"Mbip",1.44010903976876e-07,-0.0870378571956406,0.052,0.062,0.00241290269613256,"Mono/Mac 1","Mbip"
"Ccdc163",1.44414215765172e-07,0.022281801895364,0.047,0.024,0.00241966018514545,"Mono/Mac 1","Ccdc163"
"Slc6a13",1.44460619741203e-07,-0.141775137613407,0.001,0.029,0.00242043768376385,"Mono/Mac 1","Slc6a13"
"Dnajc12",1.4593023087346e-07,-0.00107534341657882,0.058,0.034,0.00244506101828482,"Mono/Mac 1","Dnajc12"
"Med20",1.46511730052546e-07,-0.0426607909200348,0.069,0.057,0.00245480403703041,"Mono/Mac 1","Med20"
"Dynlt1b",1.47161573178679e-07,0.0233042502403524,0.033,0.01,0.00246569215860877,"Mono/Mac 1","Dynlt1b"
"Utp6",1.4787206011211e-07,-0.0545792265519445,0.077,0.063,0.00247759636717841,"Mono/Mac 1","Utp6"
"Lamb3",1.4806791643325e-07,-0.0982361332550377,0,0.021,0.00248087793983911,"Mono/Mac 1","Lamb3"
"Nusap1",1.48095926376675e-07,-0.159081578578284,0.001,0.028,0.00248134724644118,"Mono/Mac 1","Nusap1"
"Galnt10",1.48178657433673e-07,-0.00979493989036642,0.081,0.059,0.00248273340530119,"Mono/Mac 1","Galnt10"
"Batf3",1.48527248946977e-07,-0.210824692438303,0.057,0.098,0.0024885740561066,"Mono/Mac 1","Batf3"
"Paox",1.49935378616172e-07,0.00593282754590738,0.087,0.059,0.00251216726871396,"Mono/Mac 1","Paox"
"Nudt8",1.50075775093374e-07,-0.056987385866399,0.08,0.065,0.00251451961168949,"Mono/Mac 1","Nudt8"
"Scmh1",1.5142227576502e-07,-0.137413060240712,0.035,0.066,0.00253708023044291,"Mono/Mac 1","Scmh1"
"Spindoc",1.51753094265028e-07,0.00967888583411883,0.034,0.017,0.00254262309441054,"Mono/Mac 1","Spindoc"
"Gna11",1.52840573658252e-07,-0.0847637382158238,0.052,0.054,0.00256084381164401,"Mono/Mac 1","Gna11"
"Slc41a3",1.52926750020784e-07,-0.0463954121172888,0.047,0.041,0.00256228769659824,"Mono/Mac 1","Slc41a3"
"Zbtb43",1.53918694176135e-07,-0.0508677315706834,0.062,0.053,0.00257890772092114,"Mono/Mac 1","Zbtb43"
"8030462N17Rik",1.54028205046336e-07,-0.0668998867951887,0.06,0.056,0.00258074257555135,"Mono/Mac 1","8030462N17Rik"
"Arhgap11a",1.54723025343905e-07,0.0112768392335185,0.075,0.045,0.00259238428963713,"Mono/Mac 1","Arhgap11a"
"Cox6b2",1.55747383643187e-07,0.0418828474462223,0.064,0.027,0.0026095474129416,"Mono/Mac 1","Cox6b2"
"Xrcc4",1.55826731800813e-07,-0.0696244974029081,0.071,0.066,0.00261087689132262,"Mono/Mac 1","Xrcc4"
"Ccdc43",1.56513130164848e-07,0.00314785952615063,0.075,0.05,0.00262237749591202,"Mono/Mac 1","Ccdc43"
"Usp30",1.57421563910983e-07,-0.0121028227382372,0.039,0.021,0.00263759830332852,"Mono/Mac 1","Usp30"
"Lnpk",1.58016340856638e-07,-0.116404013177758,0.047,0.063,0.00264756379105296,"Mono/Mac 1","Lnpk"
"Zfp771",1.58782556344383e-07,-0.0899332566909043,0.091,0.092,0.00266040173155014,"Mono/Mac 1","Zfp771"
"Prmt2",1.58927777529027e-07,-0.00979613272775948,0.061,0.043,0.00266283491249884,"Mono/Mac 1","Prmt2"
"Gclc",1.60349582310143e-07,-0.175488151078231,0.054,0.087,0.00268665725160645,"Mono/Mac 1","Gclc"
"Bcr",1.60529780529944e-07,0.0057597563682325,0.047,0.024,0.00268967647277921,"Mono/Mac 1","Bcr"
"Tsc2",1.607990584288e-07,-0.0173561782429163,0.069,0.045,0.00269418822397454,"Mono/Mac 1","Tsc2"
"Padi4",1.61613795385953e-07,-0.0186646816960162,0.034,0.018,0.00270783914169163,"Mono/Mac 1","Padi4"
"Nqo2",1.61704598921999e-07,-0.00866901270987384,0.065,0.041,0.00270936055493809,"Mono/Mac 1","Nqo2"
"Etv1",1.64725645957688e-07,-0.127755268169077,0.034,0.063,0.00275997819802106,"Mono/Mac 1","Etv1"
"Slc45a4",1.69007773822088e-07,-0.0511389597765262,0.099,0.087,0.00283172525038908,"Mono/Mac 1","Slc45a4"
"Kdsr",1.6927458767934e-07,-0.11971839813821,0.05,0.064,0.00283619571656734,"Mono/Mac 1","Kdsr"
"Cog7",1.69649108366495e-07,-0.0109393073674607,0.065,0.041,0.00284247081068063,"Mono/Mac 1","Cog7"
"Ranbp10",1.7134567735012e-07,-0.124550478731752,0.075,0.092,0.00287089682400126,"Mono/Mac 1","Ranbp10"
"Rbmx",1.74927964129389e-07,-0.152418088369869,0.053,0.083,0.00293091803898792,"Mono/Mac 1","Rbmx"
"Med27",1.78300663684461e-07,0.01090946201892,0.065,0.038,0.00298742762003314,"Mono/Mac 1","Med27"
"Klf9",1.79382462099101e-07,0.0113746156099348,0.031,0.012,0.00300555315247044,"Mono/Mac 1","Klf9"
"Mrc2",1.80043466002338e-07,-0.0662630929576243,0,0.021,0.00301662827286917,"Mono/Mac 1","Mrc2"
