"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmem9b",0.681543888789727,0.0512372988652878,0.064,0.052,1
"Fbxo4",0.808406469134754,0.0511561537569516,0.043,0.035,1
"Dedd",0.570681133009776,0.0511513109493012,0.038,0.027,1
"Usp34",0.469161682961248,0.0511420552739486,0.147,0.167,1
"Itpr1",0.660598916390113,0.0511239747792582,0.046,0.035,1
"Cox6c",0.880007025484286,0.0511192048592939,0.311,0.298,1
"Taf6l",0.114956598992405,0.0510960079223704,0.012,0.002,1
"Pnkp",0.82115681764196,0.0510801830548179,0.206,0.196,1
"Sin3b",0.412505795987624,0.0510485152015785,0.416,0.379,1
"2310057M21Rik",0.567583047410568,0.0509851764243938,0.006,0.002,1
"Osbpl11",0.789522788421017,0.050984600166609,0.048,0.042,1
"Smim19",0.237903711404137,0.0509726124328673,0.04,0.023,1
"Ipo9",0.454818884988464,0.050945400187598,0.015,0.008,1
"Syne3",0.585644615651778,0.050882898835676,0.018,0.015,1
"Trim21",0.406373067027946,0.050789489176925,0.006,0.002,1
"Lsm10",0.263019446203163,0.05068909625202,0.17,0.142,1
"Map3k5",0.00638352249701939,0.0506807508704898,0.052,0.075,1
"Rptor",0.596745184947301,0.0506248241409305,0.031,0.025,1
"Txndc17",0.26265862706302,0.0506145223610384,0.167,0.135,1
"Fam193a",0.762470716625746,0.0506060028497364,0.066,0.067,1
"Pf4",0.277352360528643,0.0505356518356458,0.009,0.002,1
"Crlf3",0.729726716101673,0.0505195561287686,0.149,0.133,1
"Gpatch2",0.307969352268429,0.0504824289414893,0.011,0.006,1
"Adssl1",0.354478479601094,0.05046889649273,0.42,0.379,1
"Dbf4",0.51314186155502,0.0504529068726472,0.021,0.013,1
"Nme1",0.727674446010175,0.0504262835887466,0.037,0.035,1
"Stx4a",0.541957357232559,0.0504195820048579,0.054,0.05,1
"Nop10",0.833525991173662,0.0503531998642957,0.117,0.106,1
"Gm48277",0.0158197327620001,0.0503495809939485,0.009,0,1
"Olfr433",0.219931037556261,0.0503064766067925,0.009,0.002,1
"Rlim",0.830831978231244,0.0502892067103002,0.121,0.117,1
"Kif16b",0.00862393140756806,0.0502824770119562,0.011,0,1
"Zrsr1",0.709230390880334,0.0502316297001355,0.026,0.019,1
"Nus1",0.599589144247047,0.0501706024374322,0.057,0.044,1
"Dok1",0.448819441089815,0.0501536110915905,0.038,0.025,1
"Rtf1",0.742898020698908,0.0501427730195776,0.184,0.183,1
"Eif4h",0.728615887840489,0.0500653599687045,0.172,0.154,1
"Nol7",0.787478824173851,0.0500644545786781,0.043,0.042,1
"Klf5",0.0493183393189046,0.0500620807378284,0.015,0.002,1
"Usp25",0.647224364944595,0.0500299325352983,0.13,0.119,1
"Hbb-bs",0.0292321781246209,0.0500076289630079,0.008,0,1
"Lyrm4",0.117888933804924,0.0498742332682045,0.012,0.002,1
"Iah1",0.0867071216989962,0.049796403782923,0.087,0.058,1
"Aprt",0.628662299881809,0.0497809329042822,0.322,0.296,1
"Zfp768",0.471516006874972,0.0497633014421035,0.009,0.004,1
"Matr3",0.907055753790408,0.0497566685084839,0.144,0.144,1
"Plpp5",0.193696010045087,0.0497125416098537,0.021,0.008,1
"C330011M18Rik",0.740593402359061,0.0496798607656247,0.011,0.008,1
"Med18",0.118855429483929,0.0496433727176167,0.012,0.002,1
"Gpat3",0.288716658340631,0.0496283741534664,0.311,0.321,1
"Mapk9",0.573928036386467,0.0495903640097227,0.009,0.008,1
"Josd2",0.491182049192214,0.0495485213011889,0.021,0.013,1
"Coro1a",0.954761654191151,0.0495326145850392,0.471,0.465,1
"Spata7",0.218286384429098,0.0494859843718935,0.014,0.004,1
"Acads",0.152741389233812,0.0494125371414148,0.011,0.002,1
"Elmod3",0.906032099164053,0.0493949174542082,0.025,0.021,1
"Triobp",0.85162924502747,0.0493518106569067,0.08,0.071,1
"Ubxn2a",0.299327729810861,0.0493405233531927,0.104,0.079,1
"Hspe1",0.540007223833835,0.0493402918453732,0.02,0.017,1
"Sp3os",0.675248091818487,0.0493305148971855,0.158,0.14,1
"Zfp821",0.847426197353007,0.049297212008323,0.031,0.031,1
"Nop9",0.793138262817263,0.049297205560512,0.018,0.015,1
"Svbp",0.136206252532329,0.0492710180818981,0.049,0.029,1
"Tm6sf1",0.217017448156271,0.0491874271279432,0.138,0.11,1
"Cyp4f13",0.62370814815431,0.049183309025759,0.015,0.01,1
"Gm42829",0.443384517799584,0.0491464328765161,0.008,0.004,1
"Apobec3",0.47771735693241,0.049131894777618,0.021,0.017,1
"Nfkbid",0.69788834029794,0.0490811282845222,0.252,0.24,1
"Tubgcp6",0.465060357658829,0.048967883383315,0.012,0.006,1
"2310061I04Rik",0.588432611153015,0.048956841403783,0.014,0.008,1
"Hmbs",0.239021493467554,0.0489175294317641,0.009,0.002,1
"Bola1",0.689209975587538,0.0489043670758601,0.032,0.025,1
"Siah2",0.701332034362225,0.0488673170140785,0.02,0.017,1
"Tm9sf4",0.822211386152691,0.0488447869985286,0.089,0.088,1
"0610040B10Rik",0.651042488414041,0.0488256994131294,0.037,0.027,1
"Sptlc1",0.69689067600421,0.0487102610919019,0.026,0.019,1
"Ecpas",0.375493833293127,0.048686141588632,0.129,0.144,1
"Pisd",0.427115345578537,0.0486238199058354,0.043,0.048,1
"Cwc15",0.806858248841954,0.0486218053726727,0.16,0.154,1
"Slc15a2",0.248957755696006,0.0486202718337999,0.017,0.006,1
"Pebp1",0.173768487157955,0.0486030910865707,0.133,0.102,1
"Tspan5",0.634948684511617,0.0484812968672369,0.037,0.027,1
"Emp1",0.0292321781246264,0.0484740089403238,0.008,0,1
"Ranbp9",0.948092291339002,0.0484258233382684,0.127,0.127,1
"Rhot1",0.374892436168966,0.0484251629614561,0.029,0.017,1
"Pan2",0.537480804925292,0.0484186290520885,0.057,0.058,1
"Trp53bp1",0.670076122834121,0.0483708705235,0.014,0.008,1
"Cdc123",0.648294536678409,0.0483544854030464,0.037,0.027,1
"Rnpc3",0.650746053832564,0.0483471057740802,0.021,0.027,1
"Rce1",0.694146443776524,0.0483339524327165,0.012,0.008,1
"Msmo1",0.681214215642905,0.0483241170471409,0.143,0.125,1
"Vps8",0.760531271279638,0.0482658625857952,0.046,0.042,1
"Coa3",0.223135283634185,0.0482613465424472,0.081,0.088,1
"Slc15a4",0.600789432893576,0.0482108189163368,0.057,0.044,1
"Atf6",0.685577997541467,0.0481774315307317,0.054,0.044,1
"Kcnab2",0.0705795106648234,0.048127108034046,0.018,0.004,1
"Cgrrf1",0.550624715012293,0.048126771433796,0.04,0.033,1
"Nipsnap2",0.709602222659691,0.0481202849472049,0.037,0.04,1
"Chek1",0.054576485656869,0.0479935995935361,0.006,0,1
"Pde12",0.131153396193459,0.0479575461499719,0.015,0.004,1
"Nenf",0.473889983000367,0.0478456194852578,0.009,0.008,1
"Gm13261",0.201388116024035,0.0478251673612037,0.003,0,1
"Ermp1",0.235568607301966,0.0478225434228733,0.015,0.023,1
"Ddb1",0.598199789488502,0.0478013083688817,0.04,0.029,1
"Synj2",0.682849530007323,0.0477060125728605,0.009,0.006,1
"Stx7",0.40861252640021,0.0476881791365918,0.241,0.254,1
"Cstf1",0.418147601292334,0.0476139701845202,0.02,0.01,1
"Gm45606",0.349076150000321,0.0475671072840342,0.011,0.013,1
"Rcn2",0.50907751902979,0.0475518226759591,0.028,0.019,1
"Tfrc",0.718545289282993,0.0474106898609947,0.126,0.125,1
"Gm43660",0.596500388946854,0.0472946226494011,0.02,0.013,1
"Manbal",0.596833233831129,0.047291799026748,0.08,0.065,1
"Rock2",0.9671570743744,0.0472649595942172,0.183,0.181,1
"Dnajc9",0.764000989899982,0.047252606288847,0.005,0.002,1
"Zc3h18",0.182258082195859,0.0471985008684918,0.048,0.069,1
"Ndufa11",0.0310323098892477,0.0471670816080357,0.017,0.002,1
"Gm32401",0.222962332126448,0.0471166464446081,0.017,0.006,1
"Atox1",0.487360717705582,0.0471111869413985,0.709,0.71,1
"Ubqln2",0.643621871964325,0.0471030987668364,0.018,0.015,1
"Haus3",0.338893203044989,0.0470631318318444,0.015,0.006,1
"Czib",0.440955805342501,0.0470600006400749,0.038,0.025,1
"Dab2ip",0.837755873883245,0.0470471140604098,0.044,0.04,1
"Slc9a3r1",0.823155162725074,0.0470363193475904,0.33,0.312,1
"Sdhaf2",0.472655689686545,0.0470260353588886,0.078,0.083,1
"Micu2",0.7602753714902,0.0470178462883992,0.061,0.052,1
"Arfgap2",0.58260201437789,0.0469556736509553,0.034,0.029,1
"Cox7a2l",0.73819782803584,0.046920854628909,0.367,0.346,1
"Kmt5b",0.908775086038767,0.0469142891615176,0.127,0.119,1
"Snrk",0.895645344981363,0.0469022948926918,0.089,0.081,1
"Rab6a",0.787205219306684,0.0468932305970111,0.417,0.408,1
"Pip5k1c",0.691716680708548,0.0468329421096169,0.089,0.092,1
"Nol12",0.84185157194736,0.0468103248795994,0.017,0.017,1
"Dera",0.597413739214259,0.0467981871063455,0.014,0.01,1
"1600010M07Rik",0.791934883611651,0.0467576545772492,0.025,0.019,1
"Rpn1",0.807019916129954,0.0466751549262424,0.029,0.023,1
"Tmem131l",0.111820076174955,0.0466373388317586,0.043,0.054,1
"Piga",0.907791232403654,0.046632016481215,0.06,0.062,1
"Stx18",0.447866605083778,0.0466241636610706,0.021,0.013,1
"Gmeb2",0.680898116322032,0.0465948292491979,0.043,0.046,1
"Rab3gap1",0.230152070480315,0.0464733576336048,0.014,0.004,1
"Rps6ka1",0.967687057061808,0.0464491526825383,0.055,0.054,1
"F830208F22Rik",0.51372481670236,0.0463934436143,0.015,0.008,1
"Pitpna",0.791680804517866,0.0463698708768865,0.284,0.275,1
"Klra17",0.479930559403565,0.0463641792192188,0.032,0.021,1
"Syngr2",0.454829971947345,0.0463496478856539,0.049,0.035,1
"Srsf1",0.853300883083988,0.0463208754381143,0.143,0.135,1
"Ubald1",0.87127794857508,0.0462763460966906,0.075,0.073,1
"Agfg2",0.716554290905728,0.0462715589467019,0.017,0.015,1
"Lilrb4a",0.2911747353174,0.0462400866078028,0.836,0.8,1
"Trpv2",0.825561639329628,0.0462078812434714,0.078,0.073,1
"Rpl29",0.416354141364514,0.0461856748510501,0.479,0.444,1
"Hsf1",0.428983470192247,0.0461061186368191,0.009,0.01,1
"Tnfsf14",0.530437952310095,0.046102396422826,0.012,0.019,1
"Axdnd1",0.113340031740821,0.046069338934313,0.018,0.023,1
"Timm50",0.445287832076483,0.0460551652859094,0.014,0.006,1
"H2afz",0.907731206280377,0.0460209426621387,0.414,0.404,1
"Cep192",0.243353050207982,0.0459914843517211,0.06,0.069,1
"Arsa",0.646163550612415,0.0459669047587146,0.015,0.013,1
"Msantd2",0.638186973077888,0.0459490495934718,0.017,0.01,1
"Reps1",0.529225255204379,0.0458980139141333,0.029,0.019,1
"Rpf1",0.669824599122746,0.04588679333166,0.046,0.035,1
"Arpc5l",0.810513158625542,0.0458586602026153,0.097,0.085,1
"Il18bp",0.602145297145946,0.0457704784644532,0.021,0.019,1
"Ric8a",0.601403143039788,0.0457568785552245,0.067,0.075,1
"Gpr108",0.219169427188641,0.0457359137836463,0.038,0.021,1
"Flcn",0.883457297546043,0.0456975646219856,0.086,0.079,1
"Zer1",0.591573071052017,0.04569368869852,0.012,0.008,1
"R3hdm4",0.735333790557038,0.0456809317838155,0.055,0.05,1
"Pelo",0.58158293925827,0.0456646535570948,0.012,0.01,1
"Cyb561d1",0.6160518558561,0.0456464829898431,0.02,0.015,1
"Cebpa",0.559488484437696,0.0456427893855852,0.014,0.015,1
"Gapvd1",0.567216073352116,0.045642245140096,0.04,0.042,1
"1700056N10Rik",0.466273154341645,0.0456234361579408,0.009,0.004,1
"Ccnyl1",0.410715590944078,0.0455852308516533,0.023,0.013,1
"Kdm4c",0.736684953121057,0.0455435154156008,0.025,0.025,1
"Hps4",0.633921664590756,0.0455370624340523,0.021,0.015,1
"Med19",0.615506759783545,0.0455263307288251,0.021,0.015,1
"Tubg1",0.416022219680346,0.0455201756626236,0.014,0.006,1
"Limk2",0.398808392976355,0.045482461215169,0.02,0.01,1
"Zswim8",0.579904746670862,0.0454281617795652,0.106,0.117,1
"Gm49785",0.324038126522067,0.0453753511351769,0.012,0.004,1
"Hif1an",0.0732364545201477,0.0453739997890978,0.048,0.025,1
"Numa1",0.173748543817796,0.0453547710031802,0.052,0.062,1
"Frs2",0.887877902316473,0.045316124303214,0.035,0.031,1
"Cmc1",0.312956535283726,0.0452350988912764,0.012,0.004,1
"Cfdp1",0.397712945572633,0.0452341787274141,0.023,0.013,1
"Ints8",0.522198923235525,0.0452228417450101,0.023,0.017,1
"Nipa2",0.435239100144153,0.0451602708558126,0.063,0.071,1
"2610037D02Rik",0.687107623012582,0.0451450802358927,0.021,0.021,1
"Socs6",0.0738611931081011,0.0451075020942656,0.021,0.006,1
"Ccl5",0.201388116024084,0.0450725961544736,0.003,0,1
"Nhlrc2",0.170439016874071,0.0450556047820173,0.031,0.017,1
"Ggt1",0.541268846271295,0.0450347436804665,0.006,0.002,1
"Tmem63b",0.922688031432193,0.0450296641960199,0.058,0.054,1
"Rab5b",0.867069020895275,0.0449439116423406,0.104,0.096,1
"Mogs",0.643158433069319,0.0448993978912594,0.025,0.021,1
"2810405F17Rik",0.655168513129967,0.0448195201739335,0.025,0.017,1
"Dctpp1",0.859733485427375,0.0447894190220197,0.078,0.073,1
"Plcxd2",0.869510968199118,0.0447644498134245,0.097,0.088,1
"Nat9",0.434026260576199,0.0447477333260693,0.132,0.11,1
"Rbbp5",0.210680652458936,0.0447350791409375,0.017,0.006,1
"B230216N24Rik",0.558453444289778,0.0447213565188284,0.006,0.002,1
"Rnf8",0.691568665579663,0.0446891668390308,0.046,0.048,1
"Zfp146",0.103490457955984,0.0446563259007721,0.005,0,1
"Cnot9",0.670723218855527,0.0446255183853512,0.008,0.006,1
"Itsn2",0.549315408728793,0.0445677018242989,0.17,0.185,1
"Adam15",0.576870815704822,0.0445437970977042,0.025,0.025,1
"Adk",0.00862393140756894,0.0445356999151961,0.011,0,1
"Cdip1",0.770959254668486,0.0444765817308828,0.048,0.048,1
"Ercc1",0.642188592333721,0.0443620383279253,0.018,0.013,1
"Abhd2",0.719003457819915,0.0443552619848713,0.021,0.017,1
"Txndc9",0.591574530846434,0.0443451377023156,0.135,0.115,1
"Fzr1",0.671237687225295,0.0443318520373921,0.054,0.056,1
"Vta1",0.590862168047544,0.0443286862141958,0.074,0.058,1
"Tpm3",0.420002649958231,0.0443226939086336,0.465,0.429,1
"Gm4673",0.747441655047125,0.0443111723766125,0.081,0.081,1
"Adora2a",0.782739380863346,0.0442945196448722,0.032,0.031,1
"Gmpr2",0.405044716685474,0.0442312467791312,0.008,0.002,1
"Timm23",0.807686119771269,0.0442246766176252,0.089,0.085,1
"Micall2",0.652179654605475,0.044191822546523,0.017,0.01,1
"Epb41l4aos",0.0158197327620015,0.0441783335830592,0.009,0,1
"Asnsd1",0.560589442871533,0.044155141375536,0.198,0.175,1
"Gm48855",0.41680334628481,0.0440913158672598,0.054,0.038,1
"Luc7l2",0.876926464567347,0.0440894919453338,0.307,0.306,1
"Clba1",0.02923217812462,0.0440772792076395,0.008,0,1
"Ugcg",0.762481270687451,0.0440464302922151,0.086,0.077,1
"Pdhb",0.393325992464261,0.0440342335581432,0.038,0.042,1
"Eapp",0.738056517543958,0.044022549192436,0.284,0.283,1
"Tbpl1",0.783430028169054,0.0439889844179097,0.084,0.083,1
"Adipor2",0.67629908889878,0.0439305101723065,0.101,0.108,1
"Zfyve26",0.244084331775735,0.0439255092602148,0.117,0.129,1
"Fas",0.389980475928222,0.0438810506468252,0.472,0.433,1
"Itpk1",0.677373897820582,0.0438554215823357,0.037,0.033,1
"Tsn",0.724309097338274,0.0438379301102275,0.067,0.056,1
"Slc25a17",0.429555580266271,0.0438139321052751,0.017,0.008,1
"Vopp1",0.379624767996802,0.0437629826757363,0.014,0.017,1
"Rufy2",0.75376909926409,0.0437385983151511,0.014,0.01,1
"Gm17690",0.467232955971134,0.0436954006017468,0.006,0.002,1
"Pla2g4a",0.586429461054589,0.043685530682787,0.011,0.006,1
"Mul1",0.785831911198551,0.0436709044257564,0.038,0.035,1
"Lin7c",0.341114796351559,0.0436521528288093,0.16,0.131,1
"Trim59",0.680094654127874,0.0436408073650145,0.063,0.065,1
"Sdcbp",0.604134902520593,0.0435929246424562,0.692,0.667,1
"Wdr20",0.891743696155875,0.0435662658792074,0.074,0.067,1
"Ccl9",0.962219536769699,0.0435367928940734,0.075,0.077,1
"Ttc9c",0.839569502950889,0.0435353531962955,0.018,0.017,1
"Synrg",0.393209460699395,0.0435289466016487,0.015,0.013,1
"Tm2d2",0.440697380063754,0.0434507756041667,0.038,0.025,1
"Npm1",0.860451353251014,0.0433864930450774,0.066,0.065,1
"Ctsk",0.183143574894331,0.0432355254739216,0.002,0.006,1
"Slc24a1",0.201388116024039,0.0432233818059336,0.003,0,1
"Msl3",0.636093256895182,0.0432229055901596,0.012,0.01,1
"Hccs",0.810239883918592,0.0431749673720595,0.031,0.027,1
"Desi2",0.459796182128875,0.0431723440784717,0.049,0.035,1
"Gm26571",0.103490457955963,0.0431612263163029,0.005,0,1
"Zc3hav1",0.21009965469944,0.0431347748520704,0.144,0.165,1
"Tmem159",0.00862393140756586,0.0430996467400133,0.011,0,1
"Psmb7",0.851073453567593,0.0430853716258689,0.127,0.127,1
"Stip1",0.390362774921162,0.0430738630248786,0.078,0.085,1
"Ccdc88c",0.774023256046277,0.0430360771317924,0.077,0.067,1
"Golph3l",0.68014368519188,0.0430296759787457,0.034,0.025,1
"D330023K18Rik",0.621254856984929,0.0430064845354577,0.057,0.05,1
"C230037L18Rik",0.0545764856568737,0.0430054034437071,0.006,0,1
"Gnas",0.763334060831786,0.0429640890856477,0.456,0.435,1
"Rnf220",0.742933994112983,0.0429239826035267,0.012,0.008,1
"Retreg1",0.921482616712583,0.042915987061894,0.393,0.381,1
"Zfhx3",0.919074819282149,0.0429146470904907,0.038,0.035,1
"Brpf3",0.378892343207816,0.0429076618303041,0.008,0.002,1
"Dmap1",0.485449677139689,0.042891397972274,0.009,0.006,1
"Metrnl",0.623710394779979,0.0428889093343765,0.345,0.321,1
"Rnf31",0.983294083967904,0.0428745669952039,0.038,0.038,1
"Klhl11",0.788199494236353,0.0428465342653041,0.009,0.006,1
"Ccdc130",0.398791245565845,0.0428246573731123,0.023,0.013,1
"Ube2l6",0.688273693168032,0.0427874609158803,0.034,0.025,1
"Chfr",0.566522583418676,0.0427383884918896,0.055,0.052,1
"Exosc9",0.680670722178169,0.0427297046094536,0.011,0.006,1
"Dnmt3l",0.905830112667864,0.0426892857665458,0.02,0.021,1
"Gar1",0.621188388608325,0.0426429791392119,0.005,0.004,1
"Mfn1",0.534655577878682,0.0426333444390639,0.015,0.008,1
"Rnf7",0.113197470846302,0.0426289782205376,0.298,0.312,1
"Srprb",0.319540045850073,0.0426073845133599,0.021,0.01,1
"Fosl1",0.594226227020305,0.0425960556382929,0.087,0.071,1
"Map1lc3a",0.489090824118451,0.0425904052449258,0.115,0.119,1
"Zfp326",0.607358689708613,0.0425646122124277,0.064,0.052,1
"Treml2",0.982564470302408,0.0425360502663786,0.014,0.015,1
"Tax1bp3",0.705875783968851,0.0424069581606871,0.044,0.035,1
"Tgfbr1",0.200005482305987,0.0423823516992453,0.092,0.11,1
"Ubac2",0.7162384652969,0.042320423330369,0.029,0.031,1
"Zfp160",0.581835222744153,0.0422943554786461,0.023,0.015,1
"March4",0.440262404516207,0.0422760987164701,0.017,0.008,1
"Hist2h4",0.811112262509255,0.0422747966306284,0.028,0.023,1
"Smad3",0.729479088593268,0.0422741512966648,0.044,0.048,1
"Clec4a2",0.693712556172757,0.0422229509121196,0.038,0.029,1
"Timm8b",0.701927428949079,0.0421760216921439,0.399,0.408,1
"Lpar6",0.560807081739172,0.0421512562230838,0.015,0.015,1
"Pcf11",0.853484476831395,0.0421225363170273,0.166,0.167,1
"Ssu72",0.678120245079087,0.0420683932135475,0.434,0.429,1
"Abraxas2",0.538879857475098,0.0419802669356513,0.055,0.056,1
"Ccdc6",0.641527964125041,0.0419650508512597,0.005,0.002,1
"Snx10",0.689569445073374,0.0419599303586968,0.37,0.356,1
"Sept1",0.854803101407364,0.0419223777935455,0.014,0.01,1
"Ccnf",0.989477392434051,0.0418919775685531,0.037,0.038,1
"Slc25a12",0.395491408553126,0.0418732268113524,0.014,0.01,1
"4931423N10Rik",0.412769575097474,0.0417785124480145,0.002,0,1
"Fubp1",0.926344376601889,0.0417289486619472,0.109,0.104,1
"Zmat5",0.76981216484276,0.041661524791107,0.046,0.038,1
"5033421B08Rik",0.881134041157139,0.0416545274433143,0.005,0.004,1
"Ctsa",0.475691436969344,0.041593320588591,0.161,0.171,1
"Gcc1",0.2839708580039,0.0415154045743739,0.028,0.035,1
"Ube2q2",0.81035223907181,0.0414855695821736,0.037,0.031,1
"Dnm1l",0.320808238104375,0.0414572170893364,0.018,0.008,1
"Aptx",0.580615707126118,0.0414472368083352,0.02,0.015,1
"Dcaf10",0.608219940680914,0.0414009796807538,0.028,0.019,1
"Plekhm1",0.417150684725119,0.0413980472183754,0.083,0.062,1
"Xrn1",0.673080268134439,0.0413952981227718,0.046,0.035,1
"Atp5f1",0.900084075354734,0.0413745242911323,0.279,0.271,1
"Zfp9",0.201388116024056,0.0413430066449437,0.003,0,1
"Stard10",0.548858486234819,0.0413361738189843,0.012,0.01,1
"Parn",0.0545764856568733,0.0413225087650122,0.006,0,1
"Pgam1",0.0516382611472296,0.0413192715719792,0.877,0.827,1
"Mt3",0.0545764856568846,0.041281610284179,0.006,0,1
"C1qbp",0.428407308948164,0.041249873561899,0.011,0.004,1
"Armcx3",0.54533489758179,0.0412187721200933,0.038,0.038,1
"Zfp703",0.936621270440651,0.041217588360116,0.054,0.05,1
"Swi5",0.793961977866213,0.0412110802293326,0.089,0.081,1
"Cerk",0.651906858502453,0.0412095366413239,0.017,0.01,1
"Tor3a",0.635436264862364,0.041192629922929,0.054,0.042,1
"Camk2d",0.486690292898482,0.0411789167366328,0.017,0.01,1
"Gm34589",0.632984151447474,0.0411566678613317,0.021,0.019,1
"Tapbpl",0.654037869655293,0.04109645760538,0.014,0.008,1
"Abce1",0.61605185198258,0.0410708547701392,0.037,0.027,1
"Dele1",0.179867307926547,0.0410288887172635,0.011,0.002,1
"Zbtb43",0.637353101176292,0.0409421938744397,0.054,0.042,1
"Fam114a2",0.168811758681393,0.0409353490909957,0.089,0.102,1
"Gm20274",0.788373139498413,0.0409238820428041,0.02,0.015,1
"Bbip1",0.726330512615198,0.0409164561980163,0.241,0.225,1
"Grap2",0.752280188032883,0.0409107240708693,0.003,0.002,1
"Psmb3",0.809816168273293,0.0408810695554824,0.241,0.225,1
"Rab28",0.760869277069144,0.040829292823648,0.012,0.008,1
"Tmed10",0.401813785169037,0.0408201919631683,0.324,0.338,1
"Borcs7",0.00862393140756834,0.040760229383306,0.011,0,1
"Palm",0.56028893926682,0.0407547418838788,0.012,0.006,1
"Aamp",0.645703537893506,0.0406928220610738,0.155,0.135,1
"Rgs10",0.693951459658657,0.0406530831757828,0.028,0.025,1
"Golt1b",0.811012547406786,0.040642667561625,0.034,0.027,1
"Inip",0.822279131451305,0.0406308219982713,0.031,0.027,1
"2900009J06Rik",0.202461345232858,0.0406043376814794,0.014,0.004,1
"Ltbr",0.835628593278156,0.0405811023881238,0.031,0.025,1
"Oat",0.340368374571319,0.0405772376929424,0.018,0.008,1
"Utp11",0.252322041930926,0.0405584065400397,0.126,0.1,1
"Zfp319",0.447197188478683,0.0405562725279605,0.021,0.021,1
"Zxdc",0.758809000305799,0.0405448902885356,0.046,0.042,1
"Dcaf15",0.43942361436763,0.0405413856678959,0.017,0.008,1
"Gm36913",0.300710540370851,0.0405300867662622,0.109,0.083,1
"Anks3",0.850138106492646,0.0405288202535204,0.014,0.015,1
"Ccdc173",0.848490464124175,0.0405264404629105,0.009,0.006,1
"Cog8",0.904396368550745,0.0404736812739691,0.029,0.025,1
"Gm45620",0.675086519832229,0.0404485278946224,0.014,0.008,1
"Prrc1",0.64007721590872,0.0404412271527679,0.017,0.013,1
"Gatad1",0.91968925379353,0.0404227064413871,0.066,0.06,1
"Hnrnpa0",0.907179425426941,0.0403238809098587,0.411,0.423,1
"Slc6a13",0.563631585670181,0.0403238403330897,0.081,0.09,1
"Wdr81",0.574616934292208,0.0403129390828047,0.043,0.031,1
"Acsl5",0.56386207874381,0.0402910752813995,0.083,0.069,1
"Nup88",0.638568356594393,0.0402760719588587,0.025,0.025,1
"Gm17435",0.0545764856568813,0.0402742180723024,0.006,0,1
"Pts",0.683744180131317,0.0402653997495477,0.259,0.24,1
"H3f3aos",0.16654494212696,0.0402520733357044,0.006,0.013,1
"Hspb11",0.689012183740214,0.0402433299616829,0.049,0.04,1
"Gsdme",0.235465869157322,0.0402337016840745,0.035,0.044,1
"1700012D14Rik",0.510487251229009,0.0401721198131888,0.009,0.004,1
"Tmem65",0.267753597859036,0.0401638031434683,0.034,0.019,1
"Gm14204",0.725531036157713,0.0401191271618275,0.02,0.015,1
"Cnga1",0.201388116024062,0.0401177822890372,0.003,0,1
"Tmem184b",0.972511313413344,0.0400861518693829,0.184,0.181,1
"Adam19",0.880592802455176,0.0400507927563004,0.026,0.027,1
"Stk4",0.776286982607536,0.0400095587369852,0.158,0.165,1
"Trp53bp2",0.416474895306885,0.0399260690827018,0.051,0.035,1
"Pnpla8",0.552653183844198,0.039838477047551,0.09,0.088,1
"Mctp1",0.855801594964941,0.039825517433639,0.049,0.046,1
"Ankzf1",0.873736980125262,0.0398215849387471,0.041,0.035,1
"Tcf4",0.667212894917666,0.0398182177828498,0.026,0.023,1
"Ttc14",0.922897521189089,0.0398053691953265,0.213,0.208,1
"Klhl24",0.791613590911567,0.0397477767315217,0.351,0.338,1
"Sf3b3",0.938424008194249,0.0397378505990689,0.043,0.04,1
"Ezh2",0.715028912086021,0.0397203871754344,0.009,0.008,1
"Nkap",0.747738284560301,0.0396987185539775,0.02,0.015,1
"Usp28",0.631808001929487,0.0396941780078649,0.029,0.031,1
"Atxn7",0.568462183758648,0.0396921188981389,0.028,0.029,1
"Sik2",0.65234144098916,0.0396852212725495,0.041,0.031,1
"Gm44123",0.201388116024051,0.0396812597875917,0.003,0,1
"Angpt2",0.103490457955985,0.0396799000523758,0.005,0,1
"Zfp382",0.147166382670123,0.0396388297048785,0.011,0.002,1
"Nhp2",0.655254819186634,0.0396251938888825,0.037,0.027,1
"Ankrd39",0.103490457955978,0.039623178102721,0.005,0,1
"Psma3",0.734574947623262,0.0395980036479834,0.218,0.202,1
"Mdm4",0.626240100772169,0.0395826299403071,0.064,0.052,1
"B3galnt2",0.765244217181915,0.0395798594495842,0.028,0.021,1
"Gm12148",0.834577618226871,0.0395635202101365,0.002,0.002,1
"Egfl8",0.42533682491226,0.0395579001254704,0.011,0.004,1
"Borcs8",0.249661682046494,0.0395536951505781,0.02,0.008,1
"1700052K11Rik",0.473732561637839,0.0394761315601713,0.011,0.006,1
"Usp2",0.23076608410436,0.0394661097963922,0.023,0.01,1
"Fbl",0.295180740968353,0.0394612390172538,0.003,0.008,1
"Jazf1",0.59706870012768,0.0394397348752775,0.008,0.006,1
"Spast",0.731289643617594,0.0394340998567286,0.015,0.015,1
"Ttf1",0.76970353916766,0.0393928590566902,0.046,0.05,1
"Gm28424",0.177884663293798,0.0393899512968233,0.011,0.002,1
"Dctn5",0.941857184396585,0.0393723784844511,0.021,0.021,1
"Cdc26",0.929692927657209,0.0393613404648852,0.242,0.233,1
"Tmem86b",0.422751536157443,0.0393464038543667,0.009,0.004,1
