"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Laptm4a",0.424933557700462,0.379511444433338,0.3,0.256,1
"Ctsf",0.0186217867532671,0.378468159835852,0.2,0.008,1
"Ezh2",0.0730211474865826,0.378425743332853,0.1,0.122,1
"Pdzd11",0.129084903678822,0.37839098046931,0.3,0.084,1
"Plek",0.297016796151322,0.378205612232415,0.1,0.069,1
"Fcgr4",0.130670465801032,0.377824570973603,0.2,0.031,1
"Oser1",0.282357395219068,0.377273042588851,0.3,0.111,1
"Arrb1",0.21204503888309,0.376502387708395,0.2,0.042,1
"Pcm1",0.348424707056939,0.376415490398997,0.4,0.202,1
"Efcab2",0.0999879034895852,0.375935751498943,0.2,0.027,1
"Arfip2",0.0395903722925975,0.37562404666155,0.3,0.053,1
"Ano6",0.12883456826481,0.37513444987879,0.3,0.08,1
"AU020206",0.0465676242798133,0.374788786193508,0.6,0.263,1
"Hpgds",0.155215398594549,0.374584674092097,0.2,0.034,1
"Hspa4l",0.457189754633383,0.374496729875253,0.1,0.053,1
"Mcrip1",0.463214336331596,0.37429436743565,0.4,0.221,1
"Tcn2",0.23543455748105,0.374049939494674,0.2,0.046,1
"Ankrd17",0.286868797158788,0.373931226155131,0.3,0.275,1
"Smim11",0.329076963858424,0.373701694903074,0.6,0.363,1
"Rab9",0.384926105369145,0.373253146492497,0.3,0.13,1
"Fam193b",0.456079641427271,0.372655552144646,0.1,0.053,1
"Pdlim5",0.362954657074086,0.372548222748424,0.1,0.057,1
"Sigmar1",0.345287139927106,0.372096004739475,0.2,0.061,1
"Asap1",0.600855482225821,0.371674756952437,0.3,0.176,1
"Wbp4",0.459065054934681,0.371602504086586,0.4,0.221,1
"Pik3ap1",0.180098717285071,0.37158515612625,0.2,0.038,1
"Nrd1",0.560766709529085,0.370914549722462,0.3,0.16,1
"Copz1",0.317284075909244,0.370843457386079,0.4,0.191,1
"Syngr4",0.000562108748831555,0.370803460102167,0.2,0,1
"Rad50",0.553231604779301,0.370506506477446,0.3,0.164,1
"Mbp",0.634892720420395,0.370001649299012,0.3,0.195,1
"Sh3glb1",0.557264401014038,0.369921385309965,0.6,0.45,1
"Gm19585",0.797075918458703,0.369390998996738,0.3,0.271,1
"Gnai3",0.135304549350526,0.369131331601061,0.5,0.225,1
"Ppfia4",0.03117280957188,0.368970380169053,0.2,0.011,1
"Prkce",0.088700409375568,0.368933150194483,0.2,0.027,1
"Zfp606",0.10620984546252,0.368918681596898,0.2,0.027,1
"Hspa5",0.329028615430091,0.368588230347214,0.7,0.462,1
"Dnajc2",0.665293681514165,0.368282035266306,0.4,0.309,1
"Zfp354c",0.0232576520815523,0.368151111648008,0.1,0,1
"Pias1",0.41258543189875,0.367756789067478,0.3,0.134,1
"Phf2",0.204634465274614,0.367676528701184,0.3,0.099,1
"Trappc3",0.586782215534239,0.367451521077606,0.3,0.168,1
"Spint1",0.321560374106518,0.367427897385255,0.1,0.011,1
"Pdik1l",0.329061627857701,0.36733909899132,0.2,0.057,1
"Gpr132",0.36252624396111,0.367233866056584,0.4,0.198,1
"Usp10",0.640436633942371,0.366810298184281,0.2,0.107,1
"Yipf6",0.3868201207071,0.366786308399966,0.2,0.065,1
"Hist4h4",0.0522924777187277,0.366557324934829,0.2,0.019,1
"Dvl2",0.101611709088517,0.366535721627185,0.2,0.027,1
"Rexo4",0.137269876976683,0.366203079023916,0.4,0.156,1
"Mast2",0.100343478257866,0.366053435891426,0.2,0.027,1
"Adh5",0.422321287958206,0.365971602668882,0.5,0.298,1
"Il10ra",0.247070151717176,0.365828768775642,0.1,0.065,1
"Syap1",0.179212433485116,0.365562368583226,0.1,0.073,1
"Zfp597",0.174883267127209,0.365032432878241,0.2,0.038,1
"Zfp873",0.397588831734445,0.364527481437882,0.1,0.019,1
"Ptms",0.584542459710623,0.364451041601906,0.3,0.202,1
"Actn4",0.542752693867116,0.363705521011996,0.4,0.279,1
"Klre1",0.405214703353193,0.363696034731271,0.1,0.118,1
"Cdca2",0.00215391728748707,0.363254215797613,0.2,0.004,1
"Mtdh",0.292896694459353,0.362806900688586,0.7,0.45,1
"Mfap1b",0.625625046370169,0.362737432494882,0.2,0.095,1
"Ttc39b",0.572126187247822,0.362235873566457,0.4,0.29,1
"Tmem242",0.401766756592283,0.362149178521917,0.2,0.088,1
"Lipa",0.499843805748291,0.362016427840308,0.3,0.153,1
"Mink1",0.246688379190069,0.361914362316161,0.3,0.107,1
"Gnpat",0.173594422122056,0.361828470438729,0.3,0.095,1
"Mcm3",0.0626603718176487,0.361774305400009,0.3,0.069,1
"Timm8b",0.201359561033627,0.361483260839756,0.3,0.305,1
"Hmgb3",0.35693762153616,0.361169674942708,0.1,0.031,1
"Ccdc92",0.361040589018925,0.361053463996851,0.1,0.046,1
"Cep250",0.369195033679769,0.361027574399353,0.3,0.126,1
"Tmed2",0.758248365404355,0.361015715755193,0.6,0.523,1
"Pkmyt1",0.0494144683285456,0.360651426834203,0.2,0.019,1
"Actr1b",0.315378395481396,0.360401580878224,0.2,0.057,1
"Rad17",0.244250072947817,0.360337934243287,0.1,0.076,1
"Dip2b",0.0720765621723697,0.360224608685355,0.4,0.137,1
"Pgm2",0.298682147234278,0.360179692279776,0.1,0.065,1
"Riok2",0.627798357489251,0.359912865196297,0.1,0.042,1
"Fam168b",0.3792394436062,0.359864674387002,0.4,0.202,1
"Baz1b",0.579369890670906,0.359850505766152,0.3,0.164,1
"AA467197",0.530870522492257,0.359744824179779,0.2,0.084,1
"Gpr146",0.211062807324318,0.359608896212854,0.2,0.042,1
"Rxylt1",0.578566817661007,0.359602791545803,0.2,0.122,1
"Casc3",0.514864647455009,0.359471994565314,0.3,0.153,1
"Trf",0.0222168098174799,0.359290034780698,0.3,0.046,1
"Mvp",0.348661302292273,0.359289815001238,0.2,0.061,1
"Racgap1",0.409270034327865,0.359033140625639,0.2,0.08,1
"Rnf181",0.58104856520216,0.358728258584898,0.3,0.164,1
"Arpc1a",0.490262683737841,0.357862286799368,0.3,0.168,1
"Ndufb9",0.0709483635647163,0.357580958903199,0.5,0.714,1
"Eif3l",0.0715270309918841,0.357439933537134,0.5,0.202,1
"Pald1",0.000562108748831503,0.357186642246439,0.2,0,1
"Psmd2",0.395734441852531,0.357135788357597,0.4,0.214,1
"Pygb",0.0177099084194863,0.356861616835142,0.3,0.046,1
"Coa3",0.720027054640782,0.35622421599116,0.5,0.374,1
"Iscu",0.436588916896791,0.356117951487928,0.3,0.233,1
"B630019A10Rik",0.517823688132508,0.355972644015431,0.1,0.027,1
"Bcl3",0.217014716517152,0.355568217709274,0.3,0.111,1
"Ganab",0.447160256277403,0.355396976200048,0.3,0.141,1
"Plcl2",0.162951200611559,0.355341733910456,0.3,0.092,1
"Rcsd1",0.571519595011142,0.355317740425251,0.3,0.191,1
"Kxd1",0.188212862099166,0.355236827889354,0.6,0.328,1
"Nelfb",0.277061843396912,0.355175449902055,0.3,0.115,1
"Herc2",0.577601799258946,0.355009695679456,0.3,0.164,1
"Rab14",0.347619236017601,0.35418907812565,0.6,0.37,1
"Nrros",0.591449489550997,0.354107946103049,0.2,0.092,1
"Map2k1",0.204083349257156,0.354094897878579,0.3,0.099,1
"Cyp4f13",0.0611927099053653,0.354074952998393,0.2,0.019,1
"Ncaph",0.0189092977386245,0.354053453567679,0.2,0.008,1
"Lrpap1",0.0701607038199933,0.353681449340112,0.3,0.073,1
"Psmb5",0.541125812421226,0.353340750581625,0.6,0.531,1
"5830468F06Rik",0.178123122892426,0.353109347085492,0.2,0.038,1
"Ndufaf7",0.358539605386763,0.353091354606287,0.2,0.061,1
"Tmem104",0.0436162932520859,0.352251864040208,0.2,0.015,1
"Map3k3",0.393016785163506,0.351651979828489,0.1,0.065,1
"Spast",0.100969068066304,0.35159768396028,0.3,0.084,1
"Trappc5",0.33174861134193,0.351317121520606,0.4,0.195,1
"Dhx29",0.149574858572196,0.350916996214325,0.2,0.034,1
"Mrpl11",0.521529876099277,0.349985367924907,0.3,0.168,1
"Spryd3",0.300824087925352,0.34983411792828,0.2,0.053,1
"Samd9l",0.0576642836914857,0.349792240299484,0.7,0.359,1
"Ncapd2",0.00215391728748712,0.349458331397641,0.2,0.004,1
"Tpx2",0.0179064910377118,0.348657378387269,0.2,0.008,1
"Smap1",0.177519294192722,0.348555065753155,0.5,0.546,1
"Arih2",0.111198385709952,0.348228956663109,0.4,0.145,1
"Zfp949",0.109570900242958,0.347952224981386,0.2,0.031,1
"Arfip1",0.0746256596962181,0.347866522941803,0.3,0.076,1
"Dnaja4",0.241060756947168,0.347845552309918,0.2,0.046,1
"Aebp2",0.587670799952641,0.347719399053887,0.4,0.248,1
"Supt4a",0.761738433701633,0.347355094711364,0.8,0.695,1
"Nufip2",0.522418369971466,0.347225901934226,0.3,0.218,1
"Mpp7",0.444506157017517,0.347159686576484,0.2,0.076,1
"Cdyl",0.0986382407917889,0.346957371285583,0.1,0.088,1
"Mapre2",0.165823032848754,0.346828722766311,0.3,0.092,1
"Slc29a3",0.111429220361122,0.34682808558758,0.2,0.031,1
"Tmem86a",0.0937169878527054,0.346649622830666,0.1,0.008,1
"Pold3",0.422400414180671,0.346451075914817,0.2,0.069,1
"2700038G22Rik",0.0937169878527052,0.346439157955914,0.1,0.008,1
"AU041133",0.422245714847536,0.345811466447581,0.2,0.069,1
"Ebp",0.641988097076832,0.345810916776143,0.4,0.282,1
"Smc6",0.532765183751507,0.345293087283886,0.5,0.324,1
"Cd99l2",0.460111175745281,0.345290865580293,0.1,0.023,1
"Sbno2",0.659183700242977,0.345207082347302,0.2,0.115,1
"Gm9967",0.0570151807850127,0.344809044073517,0.1,0.004,1
"Cdk17",0.550075748149113,0.344614501711734,0.3,0.164,1
"Rbm26",0.0196631311170794,0.343854937672988,0.5,0.168,1
"Mrpl13",0.46794669181257,0.343786168662012,0.4,0.225,1
"Itfg1",0.513539934844956,0.343531566800174,0.1,0.057,1
"Fam174a",0.476776368482418,0.343486149290337,0.3,0.145,1
"Itpa",0.391350167229076,0.343162873490045,0.3,0.13,1
"Tcirg1",0.0806436813529146,0.342551010164081,0.2,0.027,1
"Map3k4",0.335203931442032,0.342342561152507,0.2,0.156,1
"Nsmce4a",0.481686807427559,0.342278794742866,0.5,0.313,1
"Gng12",0.33100544037937,0.341809139704918,0.2,0.057,1
"Pxn",0.546159833378252,0.341608259958526,0.1,0.061,1
"Igflr1",0.290574449598532,0.341092832963781,0.3,0.118,1
"Supt6",0.330155524026574,0.341070386802241,0.2,0.172,1
"Slc39a7",0.649391320748578,0.340889283017447,0.2,0.122,1
"Klhl35",0.0937169878527031,0.340850422815309,0.1,0.008,1
"Cltc",0.328846572938604,0.34076111914025,0.5,0.275,1
"Stag1",0.482873403748719,0.34075855998215,0.3,0.237,1
"Exosc7",0.552097400556558,0.340529663998787,0.4,0.24,1
"Luc7l3",0.494537814299209,0.340259637764584,0.5,0.321,1
"Cenpa",0.421086990521829,0.340205076266088,0.3,0.137,1
"Hnrnpd",0.295635736419637,0.340163924011323,0.7,0.45,1
"Atg7",0.246362195159487,0.339643265710299,0.2,0.05,1
"Minpp1",0.290312199899302,0.33952910364393,0.2,0.053,1
"Mkln1",0.665262248673227,0.339039490378126,0.3,0.195,1
"Dnajc3",0.0484308459321738,0.338816933908321,0.7,0.359,1
"Zfp90",0.0357217171385481,0.338706522364961,0.2,0.015,1
"Evi2a",0.268931743620765,0.338531389513776,0.4,0.183,1
"Clint1",0.281316982394939,0.338283225836732,0.4,0.462,1
"R3hcc1l",0.261643385098232,0.338227588299418,0.1,0.061,1
"Prxl2c",0.542874045566207,0.338117797525923,0.2,0.13,1
"2210016L21Rik",0.0939637449971022,0.33783934626647,0.4,0.141,1
"Abcd4",0.261214955952251,0.337811075675998,0.2,0.05,1
"Ndufs8",0.115299505053578,0.337491870215796,0.3,0.336,1
"Tubg1",0.210904339748393,0.337171051265671,0.2,0.046,1
"Glod4",0.161169769761393,0.337046411456314,0.3,0.095,1
"Epsti1",0.0161819775184296,0.33690786357727,0.4,0.573,1
"Cchcr1",0.289048818065636,0.336902785893597,0.1,0.011,1
"Fastk",0.166388086824285,0.336813927663495,0.1,0.084,1
"Gt(ROSA)26Sor",0.642534338594688,0.336716255021574,0.2,0.122,1
"Fam111a",0.195079147952279,0.336644474135961,0.2,0.263,1
"Afap1",0.290076248346988,0.336644109995878,0.1,0.011,1
"Zfp869",0.0293169523440074,0.33650949547352,0.5,0.168,1
"Psmd3",0.27657707161007,0.336242467229646,0.3,0.115,1
"Cdc23",0.327573353154998,0.335622151928102,0.2,0.057,1
"Sde2",0.371895604782827,0.335598774081966,0.2,0.156,1
"Vcp",0.527410414267359,0.335136085592653,0.5,0.336,1
"Gpd1l",0.182378518864943,0.334621584255554,0.2,0.038,1
"Setd3",0.0834506409671109,0.334233490001325,0.4,0.145,1
"Mcl1",0.465124598140984,0.334074880542385,0.6,0.626,1
"Tmed8",0.170639194547549,0.333421184449492,0.2,0.038,1
"Nampt",0.367125123357676,0.333321742173402,0.1,0.073,1
"A430033K04Rik",0.302513883681209,0.333214404871229,0.1,0.011,1
"Gtpbp3",0.303828779741908,0.333067654610279,0.1,0.011,1
"Ip6k2",0.432726105715194,0.332640117516912,0.1,0.053,1
"Rrm1",0.0894899829701192,0.3324484649803,0.3,0.076,1
"2610044O15Rik8",0.083643881056477,0.332267084742525,0.2,0.023,1
"Aff4",0.208895902513315,0.33216590308564,0.4,0.172,1
"Bcas2",0.363898540126382,0.331304490832625,0.5,0.431,1
"Rbsn",0.481230088512377,0.331079013440563,0.1,0.031,1
"Yju2",0.445481930575986,0.330961786760402,0.1,0.034,1
"Copa",0.0479049163408175,0.330703785224907,0.5,0.191,1
"Ctnna1",0.386861423053344,0.330157584552309,0.2,0.065,1
"Rab5c",0.486297696872855,0.329959984595514,0.4,0.328,1
"Hdac4",0.391789186177164,0.329917914099846,0.2,0.065,1
"Stk11",0.384353098668855,0.3290502733444,0.3,0.13,1
"Thbs1",0.331282815841808,0.32859730470863,0.1,0.015,1
"Ctbp1",0.515596652056804,0.328317637007155,0.4,0.237,1
"Sacm1l",0.516731728970314,0.328214977413009,0.2,0.084,1
"Rnf157",0.162539755910762,0.328200419146339,0.2,0.038,1
"Nek9",0.329005976684129,0.327853791613488,0.2,0.057,1
"Mycbp",0.278765922443625,0.327786977915005,0.1,0.076,1
"Rnf7",0.660630678992355,0.327444999729194,0.5,0.401,1
"Itpripl1",0.270006446447925,0.327312403283496,0.2,0.05,1
"Nr2c2",0.68076733875341,0.327297646884111,0.2,0.13,1
"Coq6",0.0389746612887384,0.327038427180396,0.2,0.019,1
"Igfbp4",0.59811324578805,0.326806996591124,0.1,0.095,1
"Ino80e",0.2569562584076,0.326784375874433,0.3,0.111,1
"Abcg1",0.659453009572292,0.326711744079566,0.2,0.149,1
"Dmap1",0.299041645880439,0.326580427732407,0.2,0.053,1
"Inpp5f",0.389948843594962,0.326472297817953,0.1,0.057,1
"AI506816",0.085481670882714,0.325896033441557,0.4,0.137,1
"Ifi27",0.609210791701318,0.325859465160379,0.6,0.447,1
"Elk3",0.22057205317611,0.325667871361831,0.4,0.183,1
"Elovl7",0.345627089759404,0.325665982055879,0.1,0.015,1
"Crem",0.00892716312738563,0.325663603213881,0.6,0.225,1
"4833427F10Rik",0.0232576520815523,0.325575871902507,0.1,0,1
"Fer",0.0232576520815523,0.325575871902507,0.1,0,1
"Gm26626",0.0232576520815523,0.325575871902507,0.1,0,1
"Gm28940",0.0232576520815523,0.325575871902507,0.1,0,1
"Gm45894",0.0232576520815523,0.325575871902507,0.1,0,1
"Htr2b",0.0232576520815523,0.325575871902507,0.1,0,1
"Ifit1bl2",0.0232576520815523,0.325575871902507,0.1,0,1
"Ifnlr1",0.0232576520815523,0.325575871902507,0.1,0,1
"Rab15",0.0232576520815523,0.325575871902507,0.1,0,1
"Papola",0.260813862227081,0.325317209349727,0.6,0.347,1
"Lactb2",0.303172281200259,0.324998937401338,0.1,0.076,1
"Gmnn",0.0858072098156263,0.32499254070975,0.3,0.08,1
"mt-Nd5",0.703845987942644,0.324961075730342,0.7,0.584,1
"Ar",0.313566175086204,0.324720837814028,0.1,0.084,1
"LTO1",0.295878719644957,0.324377538820005,0.2,0.053,1
"Tmem135",0.290780781274341,0.324345198657704,0.2,0.053,1
"Rpap1",0.368123313925985,0.324076750747015,0.1,0.061,1
"Fam76a",0.499025330182704,0.323954867226148,0.2,0.08,1
"Ppp1r12b",0.350166495392829,0.32377512658709,0.1,0.015,1
"0610030E20Rik",0.453953381174476,0.323395539678558,0.3,0.141,1
"Fbxw11",0.399224577141802,0.323374891955688,0.1,0.061,1
"Stard4",0.256240324574835,0.32324514902225,0.2,0.05,1
"Mat2a",0.0414730181117684,0.322822784853754,0.6,0.271,1
"Timm13",0.525837268448561,0.322712375607882,0.7,0.565,1
"Zmym5",0.21970931940166,0.322680992451785,0.3,0.107,1
"Ice2",0.35917410665078,0.322467310895482,0.1,0.015,1
"Myo1g",0.151890524339214,0.322361662791344,0.4,0.164,1
"Aip",0.307792606947674,0.322266639539828,0.3,0.351,1
"Cgas",0.321279810014298,0.321907268234434,0.1,0.011,1
"Lsm7",0.680312559601261,0.321786746076232,0.3,0.267,1
"Dcaf17",0.563329234215965,0.321781282579217,0.2,0.092,1
"Chchd1",0.0667947656667549,0.321675432626307,0.7,0.374,1
"BC005537",0.302703512945923,0.32122442000063,0.5,0.271,1
"4930523C07Rik",0.40084522686484,0.32116833256566,0.4,0.405,1
"Adipor1",0.562240826839934,0.321053286400154,0.3,0.225,1
"Nasp",0.0898647184538168,0.320426975782253,0.4,0.153,1
"Lmnb1",0.349918490413437,0.319740993694822,0.2,0.156,1
"Angel1",0.366934371668581,0.319660046819222,0.1,0.015,1
"Elof1",0.517632741984642,0.319414995530199,0.4,0.233,1
"Slirp",0.362054778182858,0.319388261452711,0.4,0.202,1
"Slc48a1",0.329186450665164,0.319211914686086,0.2,0.057,1
"Sv2c",0.498931960045331,0.319112294408661,0.1,0.034,1
"BC028528",0.0570151807850126,0.319074012951045,0.1,0.004,1
"Snx24",0.0570151807850107,0.318984509857017,0.1,0.004,1
"Mbd3",0.617493583890025,0.318375595369579,0.3,0.191,1
"Gm43696",0.370630352704138,0.318234247075238,0.1,0.015,1
"Il1f9",0.0570151807850126,0.318149817386738,0.1,0.004,1
"Iqsec1",0.566870644504623,0.318091267843403,0.2,0.099,1
"Mmd",0.395969101754141,0.318018851030817,0.1,0.061,1
"Derl2",0.325239155595448,0.317858954934592,0.4,0.202,1
"Ift20",0.0842079440703435,0.317126974798661,0.6,0.302,1
"Mfsd5",0.213590471742513,0.316700116864229,0.1,0.084,1
"Usp34",0.80312243570932,0.316351921782951,0.4,0.317,1
"Atxn1",0.0776525368578824,0.316035620773392,0.1,0.141,1
"Camk1",0.0838343399512143,0.316010230701482,0.2,0.023,1
"Mrps36",0.157077256322093,0.315969769957328,0.6,0.324,1
"Cope",0.569401900861179,0.315871685017095,0.4,0.351,1
"Fndc10",0.378502901798068,0.315742478174506,0.1,0.015,1
"Cyp4f18",0.0570151807850145,0.315674041130195,0.1,0.004,1
"Gm15832",0.0570151807850123,0.315595071149313,0.1,0.004,1
"Pkm",0.522646608274929,0.315584297963782,0.7,0.546,1
"Ormdl1",0.698991304059406,0.315437465794254,0.2,0.107,1
"Orc2",0.482408205705454,0.31532576766942,0.2,0.076,1
"Tial1",0.273785892796093,0.314898638794866,0.2,0.168,1
"Ep300",0.514948599510445,0.313987943888657,0.4,0.233,1
"Carnmt1",0.754264908657176,0.313830223378478,0.2,0.126,1
"Snrnp25",0.686251189361536,0.313828805220824,0.2,0.134,1
"Epb41l2",0.255250662420028,0.313674740379182,0.3,0.111,1
"Acly",0.528070108548738,0.313640667865604,0.3,0.156,1
"Wipf2",0.440319249958649,0.313627261030318,0.2,0.073,1
"Rad23a",0.605695375970782,0.31358967675406,0.3,0.191,1
"Tpm1",0.118941701685527,0.313347638938685,0.3,0.092,1
"Zfp512",0.269101033650726,0.313305980472819,0.2,0.05,1
"Vps26c",0.340458745466868,0.312979371547626,0.1,0.08,1
"Zfp82",0.404092491429791,0.312865672620722,0.1,0.019,1
"2610528A11Rik",0.023257652081552,0.312817044187609,0.1,0,1
"Cln8",0.023257652081552,0.312817044187609,0.1,0,1
"D630036H23Rik",0.023257652081552,0.312817044187609,0.1,0,1
"Lyz1",0.023257652081552,0.312817044187609,0.1,0,1
"Maoa",0.023257652081552,0.312817044187609,0.1,0,1
"Tbc1d9",0.023257652081552,0.312817044187609,0.1,0,1
"Stx8",0.867448325225619,0.312549044961528,0.3,0.252,1
"B9d2",0.078921618067705,0.312493566073304,0.1,0.099,1
"Mtpn",0.621319302831386,0.312422982157196,0.4,0.256,1
"Cyb5b",0.238565826343817,0.312227894962951,0.2,0.183,1
"Psmc2",0.674305911235782,0.312120204715875,0.4,0.305,1
"Abi2",0.508887788005583,0.311306643182197,0.1,0.057,1
"Ywhae",0.0748508129468634,0.311248075820105,0.8,0.466,1
"Ik",0.550469534511752,0.311205059916864,0.4,0.24,1
"Hyal2",0.057015180785014,0.311016395168906,0.1,0.004,1
"Gm13205",0.0937169878527082,0.310898677246646,0.1,0.008,1
"Cd7",0.673120091968107,0.310852715027453,0.3,0.244,1
"Pdcd6",0.673123121467713,0.310791731552945,0.5,0.401,1
"Slc25a22",0.520554413511645,0.310686856422315,0.1,0.038,1
"Trabd",0.497842011469312,0.310677590269623,0.3,0.149,1
"Fam49a",0.0122391834378914,0.310624699660067,0.3,0.057,1
"Stx3",0.0570151807850091,0.310164753579879,0.1,0.004,1
"Zswim4",0.0570151807850091,0.310164753579879,0.1,0.004,1
"Ggt1",0.418054668310828,0.30950846822798,0.1,0.019,1
"Gm45509",0.419506049082776,0.309370188571457,0.1,0.019,1
"Gle1",0.449637663262021,0.30930523735239,0.2,0.073,1
"Ccnb2",0.0232576520815522,0.30901666952517,0.1,0,1
"Chek1",0.0232576520815522,0.30901666952517,0.1,0,1
"Depdc1a",0.0232576520815522,0.30901666952517,0.1,0,1
"Hist1h3b",0.0232576520815522,0.30901666952517,0.1,0,1
"Hist1h3i",0.0232576520815522,0.30901666952517,0.1,0,1
"Hmmr",0.0232576520815522,0.30901666952517,0.1,0,1
"Kif18b",0.0232576520815522,0.30901666952517,0.1,0,1
"Plk1",0.0232576520815522,0.30901666952517,0.1,0,1
"Zranb3",0.0232576520815522,0.30901666952517,0.1,0,1
"Srpr",0.439966053551299,0.308984680465706,0.4,0.218,1
"Vav1",0.747744287423875,0.308938711138267,0.2,0.134,1
"Tmem154",0.611157868881351,0.30881041142548,0.2,0.122,1
"A430088P11Rik",0.329640439113685,0.308473369388325,0.2,0.057,1
"Mgat1",0.471220584887647,0.308407169668652,0.2,0.08,1
"AI413582",0.695186327468594,0.308333940177708,0.4,0.279,1
"Gm47428",0.0937169878527098,0.307981867563026,0.1,0.008,1
"Tfe3",0.266619287876399,0.307952019806087,0.2,0.05,1
"Zfand1",0.0855577072916209,0.30762151713907,0.2,0.023,1
"Gpr35",0.0937169878527009,0.307415441772897,0.1,0.008,1
"Ptrhd1",0.588037963648399,0.307371711167684,0.2,0.107,1
"Tmf1",0.653275027944037,0.307307837849051,0.3,0.218,1
"Srgap2",0.420667085458005,0.306887023578152,0.2,0.069,1
"Tusc3",0.19318857506618,0.306530590616451,0.3,0.115,1
"Rab28",0.593234551896665,0.306364372905093,0.2,0.095,1
"Pcgf5",0.688637497526551,0.306334639005595,0.2,0.137,1
"Syk",0.093716987852705,0.306202875513445,0.1,0.008,1
"Gm10076",0.275269989988015,0.306167862080668,1,0.851,1
"Lat2",0.320466066804143,0.306091372102688,0.2,0.057,1
"Ergic3",0.314207078637597,0.30598896765869,0.4,0.195,1
"Ncf2",0.0937169878527014,0.305921583785257,0.1,0.008,1
"L3mbtl2",0.424004100938108,0.305887378268839,0.1,0.023,1
"Nol8",0.484087784980749,0.305774753165282,0.3,0.149,1
"Lasp1",0.173673416417191,0.305678083033571,0.2,0.21,1
"Tbcel",0.549343261827917,0.305596565234284,0.2,0.088,1
"Hfe",0.0385224486765632,0.305498575049839,0.2,0.015,1
"Vegfb",0.351614479586936,0.305463648878202,0.2,0.061,1
"B4galnt1",0.77822198828638,0.305458333171148,0.5,0.408,1
"Isyna1",0.308743789431364,0.305378818144039,0.3,0.122,1
"Pgm1",0.420833769326708,0.305221865380122,0.2,0.069,1
"Zfp608",0.0570151807850114,0.305055163274544,0.1,0.004,1
"Mad2l1bp",0.511442832861288,0.304778888509494,0.2,0.08,1
"Phyh",0.703707107788311,0.304425634543571,0.2,0.13,1
"Pmf1",0.166113285373765,0.304296098546701,0.2,0.038,1
"Sypl",0.44680753116587,0.30409512097796,0.2,0.073,1
"Nudcd3",0.70905249421298,0.304031267252557,0.4,0.282,1
"Hdgf",0.501563779692036,0.303747572889402,0.5,0.317,1
"Cd180",0.0570151807850121,0.303700469032444,0.1,0.004,1
"Vars2",0.100261685176734,0.303593148187053,0.2,0.027,1
"Otud5",0.427949240804504,0.303569899784682,0.3,0.137,1
"Csnk1g1",0.574671888178369,0.303398057351129,0.2,0.092,1
"Tor3a",0.619257868039316,0.303269080088011,0.2,0.103,1
"Mbd1",0.117505917361827,0.303162703705225,0.3,0.088,1
"Cebpb",0.380791315187042,0.303042792178101,0.3,0.286,1
"Sbf2",0.0570151807850121,0.302836243434415,0.1,0.004,1
"Golt1b",0.422393829750474,0.30265525829045,0.2,0.069,1
"Usp8",0.314284881012813,0.302490895898477,0.3,0.122,1
"Os9",0.449125682631037,0.302485624234598,0.4,0.225,1
"Cenpm",0.0570151807850117,0.302425307479681,0.1,0.004,1
"Hist1h3c",0.0570151807850117,0.302425307479681,0.1,0.004,1
"Ccdc191",0.0614903826847338,0.302150932219233,0.2,0.027,1
"Cd300ld",0.0570151807850134,0.302026519624881,0.1,0.004,1
"Gramd4",0.422064040667855,0.301762045193691,0.2,0.069,1
"Tm2d3",0.244315224954929,0.301750767398168,0.4,0.183,1
"Timm17a",0.156759713291758,0.301677947915855,0.6,0.332,1
"Insig2",0.325478947392934,0.301494502482183,0.1,0.08,1
"Mphosph9",0.100711698685742,0.301483586883501,0.2,0.027,1
"Gm10125",0.441737742234294,0.30147407592364,0.1,0.019,1
"Unkl",0.166269213530513,0.301205795510526,0.2,0.038,1
"Svil",0.117048896833498,0.3010264910715,0.4,0.16,1
"Pink1",0.653300399090048,0.30076063511605,0.2,0.118,1
"Pcnt",0.437894997070875,0.300527958283066,0.2,0.073,1
"D130020L05Rik",0.0570151807850126,0.300523229246704,0.1,0.004,1
"Wdr89",0.587725746054389,0.300498478314189,0.4,0.248,1
"Angpt2",0.093716987852701,0.300463959312951,0.1,0.008,1
"Gadd45a",0.0323220245952184,0.300242228239037,0.2,0.015,1
"Mthfs",0.717283123658142,0.300143131803362,0.3,0.195,1
"Gpr34",0.462553752516996,0.299847220621313,0.1,0.038,1
"Zfr",0.434431774837023,0.299829249362589,0.3,0.149,1
"Gm1673",0.0570151807850124,0.299664297696927,0.1,0.004,1
"H2-DMa",0.795434776954678,0.299594003457141,0.2,0.134,1
"Arpc4",0.274833996170673,0.299442999335622,0.8,0.557,1
"Tns3",0.0937169878527077,0.298786171085098,0.1,0.008,1
"Rnf125",0.64423963016484,0.298632102584363,0.3,0.176,1
"Prorsd1",0.681089712526276,0.298243648155823,0.3,0.183,1
"Pja2",0.421782660127523,0.298222958247669,0.2,0.069,1
"Atr",0.294581783569014,0.29816912431493,0.2,0.053,1
"Ddx56",0.507211864946313,0.298160438373312,0.1,0.065,1
"Tm7sf2",0.057015180785015,0.298105866507201,0.1,0.004,1
"Rnf114",0.466905855228946,0.297850547342695,0.4,0.225,1
